ZL,UZ,UN/WA,MZ/MH,Vill,RMO,Administrative Unit Residence Community,Households-Total,Households-General,Households-Institutional,Households-Others,Population-Both,Population-Male,Population-Female,Sex Ratio,check_var
49,61,04,XXX,XX,XX,  Ward No-04 Total,2805,2782,14,9,10838,5384,5454.0,99.0,00111
49,61,05,XXX,XX,XX,  Ward No-05 Total,2116,2084,12,20,8536,4320,4216.0,102.0,00111
49,61,06,XXX,XX,XX,  Ward No-06 Total,2078,2077,0,1,8366,4131,4235.0,98.0,00111
49,61,07,XXX,XX,XX,  Ward No-07 Total,1448,1446,2,0,6023,2936,3087.0,95.0,00111
49,61,08,XXX,XX,XX,  Ward No-08 Total,1212,1211,0,1,5031,2469,2562.0,96.0,00111
49,61,09,XXX,XX,XX,  Ward No-09 Total,964,962,2,0,4147,2042,2105.0,97.0,00111
49,61,11,XXX,XX,XX,  Ballabher Khas Union Total,5912,5905,1,6,26443,12732,13711.0,93.0,00111
49,61,12,XXX,XX,XX,  Bamandanga Union Total,4654,4654,0,0,18258,8951,9307.0,96.0,00111
49,61,18,XXX,XX,XX,  Berubari Union Total,5235,5231,1,3,21851,10581,11270.0,94.0,00111
49,61,25,XXX,XX,XX,  Bhitarband Union Total,5355,5352,1,2,23339,11313,12026.0,94.0,00111
49,61,31,XXX,XX,XX,  Hasnabad Union Total,5429,5428,1,0,21924,10830,11094.0,98.0,00111
49,61,37,XXX,XX,XX,  Kachakata Union Total,5632,5630,0,2,20618,9630,10988.0,88.0,00111
49,61,44,XXX,XX,XX,  Kaliganj Union Total,4567,4567,0,0,19378,9251,10127.0,91.0,00111
49,61,50,XXX,XX,XX,  Kedar Union Total,7095,7087,0,8,29804,15150,14654.0,103.0,00111
49,61,63,XXX,XX,XX,  Narayanpur Union Total,5151,5145,2,4,27437,13736,13701.0,100.0,00111
49,61,69,XXX,XX,XX,  Newashi Union Total,5690,5687,1,2,23045,11310,11735.0,96.0,00111
49,61,75,XXX,XX,XX,  Noonkhawa Union Total,2991,2991,0,0,14260,6950,7310.0,95.0,00111
49,61,82,XXX,XX,XX,  Royganj Union Total,5723,5721,1,1,23223,11279,11944.0,94.0,00111
49,61,88,XXX,XX,XX,  Ramkhana Union Total,7220,7216,2,2,29741,14554,15187.0,96.0,00111
49,61,94,XXX,XX,XX,  Santoshpur Union Total,8156,8152,0,4,32648,16156,16492.0,98.0,00111
49,77,10,XXX,XX,XX,  Bidyananda Union Total,4530,4525,0,5,17200,8399,8801.0,95.0,00111
49,77,21,XXX,XX,XX,Chakirpashar Union Total,7312,7302,0,10,29076,14209,14867.0,96.0,00111
49,77,31,XXX,XX,XX,  Chhinai Union Total,6775,6773,0,2,27878,13640,14238.0,96.0,00111
49,77,42,XXX,XX,XX,  Gharialdanga Union Total,7131,7125,2,4,28987,14415,14572.0,99.0,00111
49,77,52,XXX,XX,XX,  Nazimkhan Union Total,5518,5514,1,3,20135,9515,10620.0,90.0,00111
49,77,73,XXX,XX,XX,Rajarhat Union Total,8108,8101,1,6,32706,15895,16811.0,95.0,00111
49,77,84,XXX,XX,XX,  Omar Majid Union Total,7115,7113,0,2,26999,12745,14254.0,89.0,00111
49,79,11,XXX,XX,XX,  Bandaber Union Total,11994,11988,1,5,52413,25749,26664.0,97.0,00111
49,79,23,XXX,XX,XX,  Dantbhanga Union Total,9527,9516,1,10,37911,18530,19381.0,96.0,00111
49,79,35,XXX,XX,XX,  Jadur Char Union Total,8111,8106,0,5,33394,16166,17228.0,94.0,00111
49,79,71,XXX,XX,XX,Raumari Union Total,10969,10934,7,28,46537,22567,23970.0,94.0,00111
49,79,83,XXX,XX,XX,  Saulmari Union Total,6270,6268,1,1,26162,12771,13391.0,95.0,00111
49,94,01,XXX,XX,XX,  Ward No-01 Total,1328,1328,0,0,5074,2362,2712.0,87.0,00111
49,94,02,XXX,XX,XX,  Ward No-02 Total,1191,1189,1,1,4313,2131,2182.0,98.0,00111
49,94,03,XXX,XX,XX,  Ward No-03 Total,1342,1342,0,0,5229,2580,2649.0,97.0,00111
49,94,04,XXX,XX,XX,  Ward No-04 Total,1075,1074,0,1,4288,2040,2248.0,91.0,00111
49,94,05,XXX,XX,XX,  Ward No-05 Total,1335,1330,0,5,5318,2593,2725.0,95.0,00111
49,94,06,XXX,XX,XX,  Ward No-06 Total,1617,1587,3,27,7080,3547,3533.0,100.0,00111
49,94,07,XXX,XX,XX,  Ward No-07 Total,2023,2020,2,1,7979,3936,4043.0,97.0,00111
49,94,08,XXX,XX,XX,  Ward No-08 Total,1009,1008,1,0,4190,2019,2171.0,93.0,00111
49,94,09,XXX,XX,XX,  Ward No-09 Total,606,606,0,0,2462,1195,1267.0,94.0,00111
49,94,14,XXX,XX,XX,  Begumganj Union Total,3720,3718,0,2,17309,8770,8539.0,103.0,00111
49,94,16,XXX,XX,XX,  Bazra Union Total,8549,8546,0,3,31634,15233,16401.0,93.0,00111
49,94,22,XXX,XX,XX,  Buraburi Union Total,8458,8456,0,2,33090,16402,16688.0,98.0,00111
49,94,33,XXX,XX,XX,  Daldalia Union Total,6380,6378,1,1,23084,10807,12277.0,88.0,00111
49,94,39,XXX,XX,XX,  Dhamserni Union Total,5945,5944,0,1,21881,10446,11435.0,91.0,00111
49,94,44,XXX,XX,XX,  Dharanibari Union Total,7486,7485,1,0,27964,13194,14770.0,89.0,00111
49,94,50,XXX,XX,XX,  Durgapur Union Total,8901,8896,1,4,34263,16362,17901.0,91.0,00111
49,94,55,XXX,XX,XX,  Gunaigachh Union Total,7409,7402,2,5,28239,13542,14697.0,92.0,00111
49,94,61,XXX,XX,XX,  Hatia Union Total,7610,7605,0,5,28933,13937,14996.0,93.0,00111
49,94,72,XXX,XX,XX,  Pandul Union Total,6379,6374,1,4,23321,11219,12102.0,93.0,00111
49,94,75,XXX,XX,XX,  Saheber Alga Union Total,4564,4560,2,2,20427,10245,10182.0,101.0,00111
49,94,78,XXX,XX,XX,  Tabakpur Union Total,9547,9541,0,6,35245,17142,18103.0,95.0,00111
49,94,83,XXX,XX,XX,  Thetroy Union Total,6587,6582,2,3,23884,11339,12545.0,90.0,00111
32,21,11,XXX,XX,XX, Erendabari Union Total,7012,7009,0,3,29076,14530,14546.0,100.0,00111
32,21,23,XXX,XX,XX, Fazlupur Union Total,5430,5427,0,3,22578,11427,11151.0,102.0,00111
32,21,35,XXX,XX,XX, Fulchhari Union Total,5544,5543,0,1,24930,12788,12142.0,105.0,00111
32,21,47,XXX,XX,XX,Gazaria Union Total,4886,4881,1,4,19322,9750,9572.0,102.0,00111
32,21,59,XXX,XX,XX, Kanchi Para Union Total,6946,6940,1,5,27067,13242,13825.0,96.0,00111
32,21,71,XXX,XX,XX, Udakhali Union Total,6377,6360,5,12,25304,12328,12976.0,95.0,00111
32,21,83,XXX,XX,XX, Uria Union Total,4294,4294,0,0,17057,8458,8599.0,98.0,00111
32,24,01,XXX,XX,XX,  Ward No-01 Total,1683,1660,1,22,7442,3737,3705.0,101.0,00111
32,24,02,XXX,XX,XX,  Ward No-02 Total,1814,1763,4,47,7652,3865,3787.0,102.0,00111
32,24,03,XXX,XX,XX,  Ward No-03 Total,2105,2088,6,11,9052,4463,4589.0,97.0,00111
32,24,04,XXX,XX,XX,  Ward No-04 Total,2337,2222,10,105,11122,5646,5476.0,103.0,00111
32,24,05,XXX,XX,XX,  Ward No-05 Total,1517,1452,8,57,6965,3713,3252.0,114.0,00111
32,24,06,XXX,XX,XX,  Ward No-06 Total,1398,1357,9,32,6248,3082,3166.0,97.0,00111
32,24,07,XXX,XX,XX,  Ward No-07 Total,1964,1959,2,3,7955,3942,4013.0,98.0,00111
32,24,08,XXX,XX,XX,  Ward No-08 Total,962,960,1,1,4398,2138,2260.0,95.0,00111
32,24,09,XXX,XX,XX,  Ward No-09 Total,1650,1650,0,0,6999,3401,3598.0,95.0,00111
32,24,12,XXX,XX,XX, Badiakhali Union Total,7332,7326,0,6,29251,14146,15105.0,94.0,00111
32,24,14,XXX,XX,XX,Ballamjhar Union Total,12143,12123,2,18,47620,23551,24069.0,98.0,00111
32,24,21,XXX,XX,XX,Boali Union Total,8838,8831,1,6,35143,17103,18040.0,95.0,00111
32,24,36,XXX,XX,XX, Ghagoa Union Total,5323,5321,0,2,21239,10358,10881.0,95.0,00111
32,24,43,XXX,XX,XX, Gidari Union Total,7867,7864,0,3,29043,13739,15304.0,90.0,00111
32,24,51,XXX,XX,XX, Kamarjani Union Total,3482,3479,0,3,13196,6562,6634.0,99.0,00111
32,24,58,XXX,XX,XX,Kholahati Union Total,10267,10258,1,8,43120,21381,21739.0,98.0,00111
32,24,65,XXX,XX,XX,  Kuptala Union Total,7252,7247,1,4,28833,13940,14893.0,94.0,00111
32,24,73,XXX,XX,XX,  Lakshmipur Union Total,8307,8301,0,6,31694,15503,16191.0,96.0,00111
32,24,80,XXX,XX,XX,  Malibari Union Total,7356,7354,0,2,27615,13166,14449.0,91.0,00111
32,24,85,XXX,XX,XX,Mollar Char Union Total,1811,1811,0,0,7931,3816,4115.0,93.0,00111
32,24,87,XXX,XX,XX,  Ramchandrapur Union Total,7738,7718,2,18,30115,14579,15536.0,94.0,00111
32,24,94,XXX,XX,XX,  Saha Para Union Total,6482,6480,1,1,24635,11980,12655.0,95.0,00111
32,30,01,XXX,XX,XX,  Ward No-01 Total,1092,1089,0,3,4440,2207,2233.0,99.0,00111
32,30,02,XXX,XX,XX,  Ward No-02 Total,1114,1108,1,5,4464,2203,2261.0,97.0,00111
32,30,03,XXX,XX,XX,  Ward No-03 Total,993,993,0,0,3788,1880,1908.0,99.0,00111
32,30,04,XXX,XX,XX,  Ward No-04 Total,814,811,0,3,3300,1618,1682.0,96.0,00111
32,30,05,XXX,XX,XX,  Ward No-05 Total,1315,1297,1,17,5181,2676,2505.0,107.0,00111
32,30,06,XXX,XX,XX,  Ward No-06 Total,970,960,1,9,3854,1954,1900.0,103.0,00111
32,30,07,XXX,XX,XX,  Ward No-07 Total,982,980,0,2,3794,1862,1932.0,96.0,00111
32,30,08,XXX,XX,XX,  Ward No-08 Total,1347,1327,4,16,5115,2657,2458.0,108.0,00111
32,30,09,XXX,XX,XX,  Ward No-09 Total,1091,1077,1,13,4479,2305,2174.0,106.0,00111
32,30,10,XXX,XX,XX,  Darbasta Union Total,11518,11502,2,14,43729,21692,22037.0,98.0,00111
32,30,11,XXX,XX,XX,  Fulbari Union Total,4745,4742,1,2,18745,9261,9484.0,98.0,00111
32,30,16,XXX,XX,XX,  Gumaniganj Union Total,6675,6671,0,4,25070,12223,12847.0,95.0,00111
32,30,22,XXX,XX,XX,  Harirampur Union Total,8795,8795,0,0,33681,16568,17113.0,97.0,00111
32,30,27,XXX,XX,XX,  Kamardaha Union Total,8030,8013,5,12,30806,15213,15593.0,98.0,00111
32,30,33,XXX,XX,XX,  Kamdia Union Total,6658,6652,1,5,25544,12813,12731.0,101.0,00111
32,30,39,XXX,XX,XX,  Katabari Union Total,7359,7353,1,5,28824,14412,14412.0,100.0,00111
32,30,44,XXX,XX,XX,  Kochasahar Union Total,8106,8100,2,4,32022,16109,15913.0,101.0,00111
32,30,50,XXX,XX,XX,  Mahimaganj Union Total,9252,9248,4,0,36791,18526,18265.0,101.0,00111
32,30,55,XXX,XX,XX,  Nakai Union Total,7308,7307,0,1,28919,14191,14728.0,96.0,00111
32,30,61,XXX,XX,XX,  Rajahar Union Total,5069,5065,2,2,18967,9209,9758.0,94.0,00111
32,30,67,XXX,XX,XX,  Rakhal Buruz Union Total,6658,6654,2,2,26373,13081,13292.0,98.0,00111
32,30,72,XXX,XX,XX,  Shalmara Union Total,6183,6179,0,4,24152,12058,12094.0,100.0,00111
32,30,78,XXX,XX,XX,  Sapmara Union Total,4868,4866,0,2,18848,9328,9520.0,98.0,00111
32,30,83,XXX,XX,XX,  Shakhahar Union Total,6767,6759,2,6,26124,13107,13017.0,101.0,00111
32,30,89,XXX,XX,XX,  Shibpur Union Total,5828,5820,1,7,22188,11155,11033.0,101.0,00111
32,30,94,XXX,XX,XX,  Taluk Kanupur Union Total,9035,9034,0,1,35498,17331,18167.0,95.0,00111
32,67,13,XXX,XX,XX,  Barisal Union Total,6966,6965,0,1,27522,13539,13983.0,97.0,00111
32,67,19,XXX,XX,XX,  Betkapa Union Total,7628,7622,0,6,28188,13599,14589.0,93.0,00111
32,67,28,XXX,XX,XX,  Harinathpur Union Total,4317,4315,0,2,17103,8370,8733.0,96.0,00111
32,67,38,XXX,XX,XX,  Hossainpur Union Total,6089,6081,1,7,23179,11553,11626.0,99.0,00111
32,67,47,XXX,XX,XX,  Kishoregari Union Total,8979,8970,0,9,34814,17424,17390.0,100.0,00111
32,67,57,XXX,XX,XX,  Mohadipur Union Total,8624,8593,0,31,32652,15919,16733.0,95.0,00111
32,67,66,XXX,XX,XX,  Manoharpur Union Total,6470,6463,0,7,24638,11771,12867.0,91.0,00111
32,67,76,XXX,XX,XX,  Pabnapur Union Total,5387,5374,0,13,20665,9914,10751.0,92.0,00111
32,67,85,XXX,XX,XX,Palashbari Union Total,8847,8795,3,49,36031,17918,18113.0,99.0,00111
32,82,13,XXX,XX,XX,Banagram Union Total,7365,7355,4,6,28527,13783,14744.0,93.0,00111
32,82,17,XXX,XX,XX,  Bhatgram Union Total,7191,7189,1,1,26832,13024,13808.0,94.0,00111
32,82,25,XXX,XX,XX,  Damodarpur Union Total,6863,6860,0,3,25931,12469,13462.0,93.0,00111
32,82,34,XXX,XX,XX,  Dhaperhat Union Total,7695,7690,2,3,30597,15355,15242.0,101.0,00111
32,82,43,XXX,XX,XX,  Faridpur Union Total,6870,6862,0,8,25917,12867,13050.0,99.0,00111
32,82,51,XXX,XX,XX,  Idilpur Union Total,7377,7374,1,2,29404,14618,14786.0,99.0,00111
32,82,60,XXX,XX,XX,Jamalpur Union Total,7887,7876,3,8,30239,14807,15432.0,96.0,00111
32,82,69,XXX,XX,XX,  Khurda Kamarpur Union Total,4424,4420,1,3,16944,8181,8763.0,93.0,00111
32,82,77,XXX,XX,XX,  '  Kamar Para' Union Total,5643,5642,0,1,21528,10469,11059.0,95.0,00111
32,82,86,XXX,XX,XX,  '  Naldanga' Union Total,7139,7129,1,9,27176,13096,14080.0,93.0,00111
32,82,94,XXX,XX,XX,  Rasulpur Union Total,6781,6779,0,2,24331,11754,12577.0,93.0,00111
32,88,13,XXX,XX,XX,  Bhartkhali Union Total,5837,5833,0,4,23292,11125,12167.0,91.0,00111
32,88,19,XXX,XX,XX,Bonar Para Union Total,8089,8058,0,31,32627,16001,16626.0,96.0,00111
32,88,28,XXX,XX,XX,  Ghuridaha Union Total,6719,6713,0,6,26110,12742,13368.0,95.0,00111
32,88,38,XXX,XX,XX,  Haldia Union Total,5775,5770,0,5,21862,10993,10869.0,101.0,00111
32,88,47,XXX,XX,XX,  Jummerbari Union Total,7686,7685,0,1,30046,14762,15284.0,97.0,00111
32,88,57,XXX,XX,XX,  Kachua Union Total,7073,7069,2,2,27196,13402,13794.0,97.0,00111
32,88,66,XXX,XX,XX,  Kamaler Para Union Total,9408,9402,2,4,35920,17650,18270.0,97.0,00111
32,88,76,XXX,XX,XX,  Padumsahar Union Total,6929,6926,0,3,26475,12595,13880.0,91.0,00111
32,88,85,XXX,XX,XX,Saghata Union Total,5846,5841,2,3,22539,11010,11529.0,95.0,00111
32,88,95,XXX,XX,XX,  Muktanagar Union Total,5592,5589,0,3,21752,10326,11426.0,90.0,00111
32,91,01,XXX,XX,XX,  Ward No-01 Total,834,834,0,0,3504,1751,1753.0,100.0,00111
32,91,02,XXX,XX,XX,  Ward No-02 Total,590,590,0,0,2298,1121,1177.0,95.0,00111
32,91,03,XXX,XX,XX,  Ward No-03 Total,498,494,3,1,2107,1036,1071.0,97.0,00111
32,91,04,XXX,XX,XX,  Ward No-04 Total,588,588,0,0,2177,1087,1090.0,100.0,00111
32,91,05,XXX,XX,XX,  Ward No-05 Total,425,425,0,0,1602,778,824.0,94.0,00111
32,91,06,XXX,XX,XX,  Ward No-06 Total,247,247,0,0,1030,538,492.0,109.0,00111
32,91,07,XXX,XX,XX,  Ward No-07 Total,352,352,0,0,1452,736,716.0,103.0,00111
32,91,08,XXX,XX,XX,  Ward No-08 Total,289,284,3,2,1216,608,608.0,100.0,00111
32,91,09,XXX,XX,XX,  Ward No-09 Total,429,428,0,1,1782,904,878.0,103.0,00111
32,91,11,XXX,XX,XX,  Bamandanga Union Total,10979,10971,5,3,40982,19815,21167.0,94.0,00111
32,91,12,XXX,XX,XX,  Belka Union Total,7608,7597,0,11,27065,13360,13705.0,97.0,00111
32,91,18,XXX,XX,XX,  Chandipur Union Total,8551,8525,0,26,32126,16052,16074.0,100.0,00111
32,91,25,XXX,XX,XX,  Chhaparhati Union Total,9459,9455,4,0,36038,17455,18583.0,94.0,00111
32,91,31,XXX,XX,XX,Dahabanda Union Total,6567,6563,0,4,23443,11582,11861.0,98.0,00111
32,91,37,XXX,XX,XX,  Dhopadanga Union Total,6630,6626,1,3,24920,11842,13078.0,91.0,00111
32,91,44,XXX,XX,XX,  Haripur Union Total,5894,5891,0,3,21846,10837,11009.0,98.0,00111
32,91,50,XXX,XX,XX,  Kanchibari Union Total,9036,9018,0,18,35707,17273,18434.0,94.0,00111
32,91,56,XXX,XX,XX,  Kapasia Union Total,3660,3656,1,3,14011,7050,6961.0,101.0,00111
32,91,63,XXX,XX,XX,  Ramjiban Union Total,7260,7259,0,1,28178,13717,14461.0,95.0,00111
32,91,69,XXX,XX,XX,  Shantiram Union Total,9343,9341,0,2,32593,15899,16694.0,95.0,00111
32,91,75,XXX,XX,XX,  Sarbananda Union Total,8486,8483,2,1,33010,16194,16816.0,96.0,00111
32,91,82,XXX,XX,XX,  Sonaroy Union Total,6241,6229,9,3,24666,12324,12342.0,100.0,00111
32,91,88,XXX,XX,XX,  Sreepur Union Total,10676,10665,4,7,40357,19456,20901.0,93.0,00111
32,91,94,XXX,XX,XX,  Tarapur Union Total,7456,7456,0,0,29810,14703,15107.0,97.0,00111
73,12,13,XXX,XX,XX,  '  Bala Para' Union Total,7556,7552,3,1,33480,16901,16579.0,102.0,00111
73,12,19,XXX,XX,XX,Dimla Union Total,10223,10190,4,29,45574,22914,22660.0,101.0,00111
73,12,28,XXX,XX,XX,  Gayabari Union Total,5018,5015,2,1,23149,11575,11574.0,100.0,00111
73,12,38,XXX,XX,XX,  Jhunagachh Chapani Union Total,7968,7964,1,3,34676,17277,17399.0,99.0,00111
73,12,47,XXX,XX,XX,  Khalisa Chapani Union Total,7133,7120,3,10,33709,16994,16715.0,102.0,00111
73,12,57,XXX,XX,XX,  Khoga Kharibari Union Total,4919,4917,1,1,21474,10767,10707.0,101.0,00111
73,12,66,XXX,XX,XX,  Naotara Union Total,8245,8243,1,1,35796,18028,17768.0,101.0,00111
73,12,76,XXX,XX,XX,  Paschim Chhatnai Union Total,5148,5147,1,0,22814,11527,11287.0,102.0,00111
73,12,85,XXX,XX,XX,  Purba Chhatnai Union Total,3446,3435,1,10,14482,7158,7324.0,98.0,00111
73,12,95,XXX,XX,XX,  Tepa Kharibari Union Total,3879,3877,1,1,18284,9271,9013.0,103.0,00111
73,15,01,XXX,XX,XX,  Ward No-01 Total,587,584,0,3,2646,1330,1316.0,101.0,00111
73,15,02,XXX,XX,XX,  Ward No-02 Total,164,163,0,1,722,357,365.0,98.0,00111
73,15,03,XXX,XX,XX,  Ward No-03 Total,351,350,0,1,1449,717,732.0,98.0,00111
73,15,04,XXX,XX,XX,  Ward No-04 Total,699,692,1,6,3090,1537,1553.0,99.0,00111
73,15,05,XXX,XX,XX,  Ward No-05 Total,360,355,0,5,1313,673,640.0,105.0,00111
73,15,06,XXX,XX,XX,  Ward No-06 Total,568,567,1,0,2108,1067,1041.0,102.0,00111
73,15,07,XXX,XX,XX,  Ward No-07 Total,402,400,1,1,1821,920,901.0,102.0,00111
73,15,08,XXX,XX,XX,  Ward No-08 Total,449,449,0,0,2064,1014,1050.0,97.0,00111
73,15,09,XXX,XX,XX,  Ward No-09 Total,431,431,0,0,1814,920,894.0,103.0,00111
73,15,17,XXX,XX,XX,  Bamunia Union Total,3753,3751,0,2,16419,8328,8091.0,103.0,00111
73,15,19,XXX,XX,XX,Bhogdabari Union Total,8471,8456,6,9,36825,18259,18566.0,98.0,00111
73,15,28,XXX,XX,XX,Boragari Union Total,6020,6018,1,1,27380,13814,13566.0,102.0,00111
73,15,38,XXX,XX,XX,Domar Union Total,4733,4723,2,8,19336,9728,9608.0,101.0,00111
73,15,47,XXX,XX,XX,  Gomnati Union Total,5877,5869,3,5,25420,12855,12565.0,102.0,00111
73,15,57,XXX,XX,XX,  Harinchara Union Total,3936,3931,5,0,16951,8566,8385.0,102.0,00111
73,15,66,XXX,XX,XX,  Jorabari Union Total,5491,5485,3,3,24047,12084,11963.0,101.0,00111
73,15,76,XXX,XX,XX,  Ketkibari Union Total,4421,4412,0,9,17883,8916,8967.0,99.0,00111
73,15,85,XXX,XX,XX,  Panga Matukpur Union Total,5439,5429,3,7,22776,11651,11125.0,105.0,00111
73,15,95,XXX,XX,XX,  Sonaroy Union Total,5868,5854,1,13,25365,12602,12763.0,99.0,00111
73,36,01,XXX,XX,XX,  Ward No-01 Total,976,974,1,1,4287,2152,2135.0,101.0,00111
73,36,02,XXX,XX,XX,  Ward No-02 Total,1203,1189,2,12,5472,2782,2690.0,103.0,00111
73,36,03,XXX,XX,XX,  Ward No-03 Total,988,988,0,0,4473,2224,2249.0,99.0,00111
73,36,04,XXX,XX,XX,  Ward No-04 Total,792,792,0,0,3629,1787,1842.0,97.0,00111
73,36,05,XXX,XX,XX,  Ward No-05 Total,1518,1518,0,0,6719,3424,3295.0,104.0,00111
73,36,06,XXX,XX,XX,  Ward No-06 Total,1730,1698,2,30,8268,4301,3967.0,108.0,00111
73,36,07,XXX,XX,XX,  Ward No-07 Total,1598,1598,0,0,7044,3571,3473.0,103.0,00111
73,36,08,XXX,XX,XX,  Ward No-08 Total,556,556,0,0,2478,1276,1202.0,106.0,00111
73,36,09,XXX,XX,XX,  Ward No-09 Total,846,846,0,0,3841,1976,1865.0,106.0,00111
73,36,13,XXX,XX,XX,  Balagram Union Total,6414,6413,0,1,28374,14126,14248.0,99.0,00111
73,36,14,XXX,XX,XX,  Daoabari Union Total,2856,2856,0,0,12515,6390,6125.0,104.0,00111
73,36,21,XXX,XX,XX,  Dharmapal Union Total,5299,5298,0,1,24239,12337,11902.0,104.0,00111
73,36,29,XXX,XX,XX,  Golmunda Union Total,5835,5827,1,7,26901,13718,13183.0,104.0,00111
73,36,36,XXX,XX,XX,  Golna Union Total,6206,6205,0,1,26522,13488,13034.0,103.0,00111
73,36,51,XXX,XX,XX,  '  Kaimari' Union Total,9969,9964,2,3,40357,20039,20318.0,99.0,00111
73,36,58,XXX,XX,XX,  Kanthali Union Total,5881,5874,2,5,25453,12748,12705.0,100.0,00111
73,36,65,XXX,XX,XX,  Khutamara Union Total,8303,8295,2,6,34103,17111,16992.0,101.0,00111
73,36,80,XXX,XX,XX,  Mirganj Union Total,6291,6286,1,4,26357,13230,13127.0,101.0,00111
73,36,87,XXX,XX,XX,  Shimulbari Union Total,5525,5523,0,2,24506,12355,12151.0,102.0,00111
73,36,94,XXX,XX,XX,  '  Saulmari' Union Total,6208,6206,0,2,25134,12431,12703.0,98.0,00111
73,45,17,XXX,XX,XX,  Bahagili Union Total,5877,5871,2,4,24548,12281,12267.0,100.0,00111
73,45,25,XXX,XX,XX,  Barabhita Union Total,6085,6079,2,4,25277,12725,12552.0,101.0,00111
73,45,34,XXX,XX,XX,  Chandkhana Union Total,6374,6369,2,3,26256,13307,12949.0,103.0,00111
73,45,43,XXX,XX,XX,  Garagram Union Total,7778,7777,0,1,27997,14049,13948.0,101.0,00111
73,45,51,XXX,XX,XX,Kishoreganj Union Total,9447,9420,6,21,35998,17865,18133.0,99.0,00111
73,45,60,XXX,XX,XX,  Magura Union Total,8617,8614,3,0,35161,17457,17704.0,99.0,00111
73,45,69,XXX,XX,XX,  Nitai Union Total,6887,6886,1,0,26832,13467,13365.0,101.0,00111
73,45,86,XXX,XX,XX,  '  Putimari' Union Total,7937,7933,1,3,33254,16936,16318.0,104.0,00111
73,45,94,XXX,XX,XX,  Ranachandi Union Total,6796,6792,1,3,25746,12844,12902.0,100.0,00111
73,64,01,XXX,XX,XX,  Ward No-01 Total,1276,1264,5,7,6174,3248,2926.0,111.0,00111
73,64,02,XXX,XX,XX,  Ward No-02 Total,656,647,2,7,3233,1631,1602.0,102.0,00111
73,64,03,XXX,XX,XX,  Ward No-03 Total,1362,1362,0,0,6144,3089,3055.0,101.0,00111
73,64,04,XXX,XX,XX,  Ward No-04 Total,1321,1292,0,29,6057,3253,2804.0,116.0,00111
73,64,05,XXX,XX,XX,  Ward No-05 Total,1149,1107,3,39,5861,2989,2872.0,104.0,00111
73,64,06,XXX,XX,XX,  Ward No-06 Total,949,946,0,3,4388,2200,2188.0,101.0,00111
73,64,07,XXX,XX,XX,  Ward No-07 Total,790,787,2,1,4013,1932,2081.0,93.0,00111
73,64,08,XXX,XX,XX,  Ward No-08 Total,740,730,4,6,3703,1802,1901.0,95.0,00111
73,64,09,XXX,XX,XX,  Ward No-09 Total,1205,1200,3,2,5813,3142,2671.0,118.0,00111
73,64,11,XXX,XX,XX,  Chapra Saramjani Union Total,6451,6449,1,1,27027,13423,13604.0,99.0,00111
73,64,12,XXX,XX,XX,  Charaikhola Union Total,7006,6994,6,6,30787,15445,15342.0,101.0,00111
73,64,18,XXX,XX,XX,  Chaora Bargachha Union Total,6099,6092,2,5,26392,12992,13400.0,97.0,00111
73,64,25,XXX,XX,XX,  Gorgram Union Total,6418,6409,9,0,27914,14184,13730.0,103.0,00111
73,64,31,XXX,XX,XX,  Itakhola Union Total,6435,6429,4,2,27905,14071,13834.0,102.0,00111
73,64,37,XXX,XX,XX,  Kachukata Union Total,5953,5952,0,1,25431,12797,12634.0,101.0,00111
73,64,44,XXX,XX,XX,  Khokshabari Union Total,5134,5133,1,0,22662,11342,11320.0,100.0,00111
73,64,50,XXX,XX,XX,  Kunda Pukur Union Total,7216,7212,1,3,31696,15919,15777.0,101.0,00111
73,64,63,XXX,XX,XX,  Panch Pukur Union Total,5093,5092,1,0,22457,11425,11032.0,104.0,00111
73,64,69,XXX,XX,XX,  '  Palashbari Union' Total,4904,4902,0,2,21092,10513,10579.0,99.0,00111
73,64,73,XXX,XX,XX,  Lakshmi Chap Union Total,4043,4041,1,1,20022,10052,9970.0,101.0,00111
73,64,75,XXX,XX,XX,  Ramnagar Union Total,5101,5100,1,0,24469,12287,12182.0,101.0,00111
73,64,82,XXX,XX,XX,  Sangalshi Union Total,5016,5015,1,0,22764,11525,11239.0,103.0,00111
73,64,88,XXX,XX,XX,  Sonaroy Union Total,6595,6592,0,3,29325,14612,14713.0,99.0,00111
73,64,94,XXX,XX,XX,  Tupamari Union Total,6176,6168,5,3,29833,15207,14626.0,104.0,00111
73,85,01,XXX,XX,XX,  Ward No-01 Total,2379,2374,1,4,10795,5414,5381.0,101.0,00111
73,85,02,XXX,XX,XX,  Ward No-02 Total,2063,2054,1,8,10183,5236,4947.0,106.0,00111
73,85,03,XXX,XX,XX,  Ward No-03 Total,1433,1432,1,0,6606,3280,3326.0,99.0,00111
73,85,04,XXX,XX,XX,  Ward No-04 Total,1930,1921,0,9,9030,4551,4479.0,102.0,00111
73,85,05,XXX,XX,XX,  Ward No-05 Total,1406,1400,1,5,6740,3321,3419.0,97.0,00111
73,85,06,XXX,XX,XX,  Ward No-06 Total,2239,2232,0,7,10379,5247,5132.0,102.0,00111
73,85,07,XXX,XX,XX,  Ward No-07 Total,1048,1047,0,1,5412,2745,2667.0,103.0,00111
