0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,check_var
0,00,03,78,66,02,Kalapara  Paurashava,40.0,159.0,79.0,80,#REF!,0,0,0,00000
2,Kalapara  Paurashava,40,159,79,80,#REF!,0.0,0.0,0.0,78,66,1,   ,  ,00000
0,00,00,78,66,02,Kuakata  Paurashava,40.5,154.5,84.5,70,145.5,6,0,3,00000
