ZL,UZ,UN/WA,MZ/MH,Vill,RMO,Administrative Unit Residence Community,Population aged 3-5 years-Attending school-Male,Population aged 3-5 years-Attending school-Female,Population aged 3-5 years-Not attending school-Male,Population aged 3-5 years-Not attending school-Female,Population aged 6-10 years-Attending school-Male,Population aged 6-10 years-Attending school-Female,Population aged 6-10 years-Not attending school-Male,Population aged 6-10 years-Not attending school-Female,Population aged 11-14 years-Attending school-Male,Population aged 11-14 years-Attending school-Female,Population aged 11-14 years-Not attending school-Male,Population aged 11-14 years-Not attending school-Female,check_var
19,67,XX,XXX,XX,XX,Comilla Adarsha Sadar Upazila Total,3513,3356,14625,13977,26785,25394,6864,6002,19219,19447,5426,3859,01111
19,72,XX,XXX,XX,XX,Laksam Upazila Total,1503,1527,10300,10004,17609,17469,4812,4174,11159,12896,3508,1943,01111
19,74,XX,XXX,XX,XX,Manoharganj Upazila Total,1381,1423,9188,8953,15931,15950,3689,3107,9949,12139,2655,1534,01111
19,75,XX,XXX,XX,XX,Meghna Upazila Total,374,387,4056,4021,5922,5669,2186,1857,3703,3945,1374,861,01111
19,81,XX,XXX,XX,XX,Muradnagar Upazila Total,1926,1995,21456,21076,30310,29607,11329,10018,20041,22249,6575,4245,01111
19,87,XX,XXX,XX,XX,Nangalkot Upazila Total,1778,1942,14187,14057,23492,23272,6576,5844,14215,17264,4369,2410,01111
19,94,XX,XXX,XX,XX,Titas Upazila Total,729,694,6907,6512,10071,9999,3806,3284,6898,7395,2207,1308,01111
12,02,XX,XXX,XX,XX,Akhaura Upazila Total,537,561,5977,5736,8754,8443,2821,2366,5353,6208,1637,952,01111
12,04,XX,XXX,XX,XX,Banchharampur Upazila Total,657,719,12978,12595,16803,16252,7002,6164,9816,10498,3558,2371,01111
12,07,XX,XXX,XX,XX,Bijoynagar Upazila Total,534,553,12461,11790,14902,14543,6332,5112,8007,9221,3885,2577,01111
12,13,XX,XXX,XX,XX,Brahmanbaria Sadar Upazila Total,2537,2421,22525,21547,31787,30438,10856,9045,17459,20532,7599,4384,01111
12,33,XX,XXX,XX,XX,Ashuganj Upazila Total,628,668,8544,8148,10916,10821,4106,3466,6033,7357,2508,1485,01111
12,63,XX,XXX,XX,XX,Kasba Upazila Total,1525,1402,13250,12583,19653,19559,5984,5280,12743,14067,3452,1937,01111
12,85,XX,XXX,XX,XX,Nabinagar Upazila Total,1292,1315,23156,22514,30249,30265,11716,10151,17002,20114,6299,3795,01111
12,90,XX,XXX,XX,XX,Nasirnagar Upazila Total,758,726,16255,15932,18095,17771,8679,7292,7101,9148,5579,4336,01111
12,94,XX,XXX,XX,XX,Sarail Upazila Total,848,922,16765,16048,19566,18728,8509,7207,8443,10227,5016,3726,01111
51,33,XX,XXX,XX,XX,Kamalnagar Upazila Total,744,593,11689,10840,13098,12382,7528,6212,6873,6942,4115,2841,01111
51,43,XX,XXX,XX,XX,Lakshmipur Sadar Upazila Total,2681,2529,24955,24179,38257,36628,12513,10988,24996,27327,8211,5570,01111
51,58,XX,XXX,XX,XX,Roypur Upazila Total,1047,1077,9420,9086,15426,15394,4303,3870,9981,11125,3297,2078,01111
51,65,XX,XXX,XX,XX,Ramganj Upazila Total,1088,1036,9700,9513,15625,15722,3530,3293,11606,12865,2622,1634,01111
51,73,XX,XXX,XX,XX,Ramgati Upazila Total,691,657,13698,12767,15231,14408,8182,7228,8592,8518,4014,3183,01111
46,43,XX,XXX,XX,XX,Dighinala Upazila Total,403,386,3480,3324,6150,5524,1667,1633,3849,3824,1244,1080,01111
46,49,XX,XXX,XX,XX,Khagrachhari Sadar Upazila Total,794,800,3309,3067,6000,5461,1458,1412,4189,3896,1061,964,01111
46,61,XX,XXX,XX,XX,Lakshmichhari Upazila Total,148,131,946,916,1507,1355,529,474,828,707,314,348,01111
46,65,XX,XXX,XX,XX,Mahalchhari Upazila Total,321,270,1780,1667,2749,2597,807,793,1811,1715,495,435,01111
46,67,XX,XXX,XX,XX,Manikchhari Upazila Total,246,287,2622,2511,4120,3889,1017,918,2394,2451,797,544,01111
46,70,XX,XXX,XX,XX,Matiranga Upazila Total,474,527,4879,4749,7883,7601,2041,1929,5193,5388,1372,1012,01111
46,77,XX,XXX,XX,XX,Panchhari Upazila Total,366,421,1753,1793,3192,3082,904,886,2361,2243,692,630,01111
46,80,XX,XXX,XX,XX,Ramgarh Upazila Total,357,311,2821,2720,4372,4033,1006,974,2662,2626,856,705,01111
22,16,XX,XXX,XX,XX,Chakoria Upazila Total,2779,2731,19015,18476,31168,30584,8592,7170,18509,21031,7478,4084,01111
22,24,XX,XXX,XX,XX,Cox's Bazar Sadar Upazila Total,2646,2555,17037,16207,25774,25377,8036,7013,15480,17698,7382,4842,01111
22,45,XX,XXX,XX,XX,Kutubdia Upazila Total,557,568,5773,5479,7671,7345,3855,3167,4181,4850,2655,1673,01111
22,49,XX,XXX,XX,XX,Maheshkhali Upazila Total,1165,1028,14672,13702,16755,16607,10989,8857,8401,11317,7996,4236,01111
22,56,XX,XXX,XX,XX,Pekua Upazila Total,672,634,8440,7898,10771,10448,5093,4211,5898,6893,3396,2081,01111
22,66,XX,XXX,XX,XX,Ramu Upazila Total,996,962,11801,11579,15690,15506,6294,5409,8824,10041,5322,3514,01111
22,90,XX,XXX,XX,XX,Teknaf Upazila Total,1592,1640,13344,12267,13688,13412,9761,9020,6742,6219,6207,6733,01111
22,94,XX,XXX,XX,XX,Ukhia Upazila Total,1155,1100,9267,8808,13076,12905,4689,4061,7026,7587,3872,3073,01111
15,04,XX,XXX,XX,XX,Anowara Upazila Total,1480,1460,8899,8702,15592,14754,4006,3563,11150,11126,2786,2016,01111
15,08,XX,XXX,XX,XX,Banshkhali Upazila Total,2176,2225,19901,18331,25938,25199,11020,9247,16275,17468,6625,4633,01111
15,12,XX,XXX,XX,XX,Boalkhali Upazila Total,1087,1099,6079,6025,11352,10940,2229,2079,9273,8969,1697,1041,01111
15,18,XX,XXX,XX,XX,Chandanaish  Upazila Total,1331,1242,7827,7246,13091,12402,2964,2649,9695,9740,2349,1367,01111
15,33,XX,XXX,XX,XX,Fatikchhari Upazila Total,2689,2551,17544,17135,28388,26575,9402,8675,21372,20769,6643,5109,01111
15,37,XX,XXX,XX,XX,Hathazari Upazila Total,2711,2830,11114,10986,23000,21582,4395,3768,18376,17888,3726,2526,01111
15,47,XX,XXX,XX,XX,Lohagara Upazila Total,2185,2175,9862,9420,17446,17013,3695,3398,12732,13456,2806,1715,01111
15,53,XX,XXX,XX,XX,Mirsharai Upazila Total,1602,1628,11960,11946,20740,20107,4570,4157,15381,15467,3580,2912,01111
15,61,XX,XXX,XX,XX,Patiya Upazila Total,2995,3013,14839,14118,28020,26616,6221,5281,22120,21401,5020,3104,01111
15,70,XX,XXX,XX,XX,Rangunia Upazila Total,1823,1845,10511,10318,17954,17469,4778,4178,13750,13495,3972,2468,01111
15,74,XX,XXX,XX,XX,Raozan Upazila Total,1848,1887,8462,8073,16847,15395,3220,2916,13630,13047,2488,1688,01111
15,78,XX,XXX,XX,XX,Sandwip Upazila Total,1176,1208,10362,9971,15946,15501,4738,4123,10214,11171,3572,2571,01111
15,82,XX,XXX,XX,XX,Satkania Upazila Total,2197,2159,13958,13363,23957,22880,5171,4643,17616,18422,3259,1920,01111
15,86,XX,XXX,XX,XX,Sitakunda Upazila Total,1751,1857,10412,9959,18271,17339,4434,3876,14157,13930,3630,2493,01111
84,07,XX,XXX,XX,XX,Baghaichhari Upazila Total,700,602,3156,3109,5344,4479,1957,1942,3523,3016,1261,1295,01111
84,21,XX,XXX,XX,XX,Barkal Upazila Total,266,246,1701,1523,2681,2293,1035,968,1490,1190,687,660,01111
84,25,XX,XXX,XX,XX,Kawkhali Upazila Total,457,454,1830,1793,3230,3036,868,759,2137,2099,597,524,01111
84,29,XX,XXX,XX,XX,Belai Chhari Upazila Total,287,303,954,907,1493,1247,751,740,794,601,398,397,01111
84,36,XX,XXX,XX,XX,Kaptai  Upazila Total,442,418,1562,1465,3199,2814,592,579,2221,2143,428,370,01111
84,47,XX,XXX,XX,XX,Jurai Chhari Upazila Total,286,259,746,787,1540,1363,494,594,831,596,362,429,01111
84,58,XX,XXX,XX,XX,Langadu  Upazila Total,560,542,3207,3116,5198,5053,1567,1340,2875,2911,1152,830,01111
84,75,XX,XXX,XX,XX,Naniarchar  Upazila Total,347,350,1317,1321,2317,2090,702,661,1445,1276,480,454,01111
84,78,XX,XXX,XX,XX,Rajasthali  Upazila Total,307,279,677,616,1548,1299,266,280,1143,1018,204,197,01111
84,87,XX,XXX,XX,XX,Rangamati Sadar Upazila Total,805,790,3015,2764,6615,5854,1186,1157,4888,4501,1063,848,01111
30,14,XX,XXX,XX,XX,Chhagalnaiya Upazila Total,849,888,5775,5648,9938,9330,1970,1894,7673,7342,1413,1089,01111
30,25,XX,XXX,XX,XX,Daganbhuiyan Upazila Total,1090,988,8237,8274,14454,13920,2848,2552,10451,11192,2077,1360,01111
30,29,XX,XXX,XX,XX,Feni Sadar Upazila Total,2539,2417,15573,14826,27418,25301,5644,5370,21359,20416,4518,3151,01111
30,41,XX,XXX,XX,XX,Fulgazi Upazila Total,278,281,3945,3696,6008,5730,1537,1489,4370,4587,934,661,01111
30,51,XX,XXX,XX,XX,Parshuram Upazila Total,223,179,3505,3565,6019,5659,1283,1075,4152,4057,848,713,01111
30,94,XX,XXX,XX,XX,Sonagazi Upazila Total,1202,1201,9184,8711,15412,14819,3343,2958,10837,11108,2704,1909,01111
75,07,XX,XXX,XX,XX,Begumganj Upazila Total,1997,1914,19302,18614,33156,31612,7590,6744,23522,25268,5388,3302,01111
75,10,XX,XXX,XX,XX,Chatkhil Upazila Total,1021,990,7454,7178,12937,12645,2802,2415,9873,10758,2058,1288,01111
75,21,XX,XXX,XX,XX,Companiganj Upazila Total,1066,1067,9346,9120,14835,13996,4301,3720,10270,10383,2740,2050,01111
75,36,XX,XXX,XX,XX,Hatiya Upazila Total,1570,1671,23579,22700,23109,22102,16953,15609,11662,11783,8889,7419,01111
75,47,XX,XXX,XX,XX,Kabirhat Upazila Total,786,790,8311,7732,12891,12198,3709,3265,7995,8839,2241,1608,01111
75,80,XX,XXX,XX,XX,Senbagh Upazila Total,1171,1167,9809,9379,15898,15605,4093,3770,11532,12779,2651,1619,01111
75,83,XX,XXX,XX,XX,Sonaimuri Upazila Total,1559,1745,11081,10756,20440,19471,4161,3696,14267,15852,2965,1878,01111
75,85,XX,XXX,XX,XX,Subarnachar Upazila Total,606,568,15652,14962,17231,16413,9261,8380,8962,9499,4889,3831,01111
75,87,XX,XXX,XX,XX,Noakhali Sadar Upazila Total,1953,1875,21977,21104,31743,30488,10774,9795,21007,21501,6132,4769,01111
29,03,XX,XXX,XX,XX,Alfadanga Upazila Total,402,358,3804,3591,6353,6070,1271,1124,4543,4639,808,467,01111
29,10,XX,XXX,XX,XX,Bhanga Upazila Total,727,635,8936,8857,13975,13535,4877,4112,8766,10139,3304,1910,01111
29,18,XX,XXX,XX,XX,Boalmari Upazila Total,646,692,8760,8604,14356,14007,4490,3744,9389,10412,2870,1419,01111
29,21,XX,XXX,XX,XX,Char Bhadrasan Upazila Total,109,137,2403,2335,3272,3132,1351,1179,1846,2412,764,472,01111
29,47,XX,XXX,XX,XX,Faridpur Sadar Upazila Total,1993,1859,13306,12823,23131,21963,6077,5351,15939,17372,4493,2529,01111
29,56,XX,XXX,XX,XX,Madhukhali Upazila Total,415,420,6784,6523,10791,10303,2730,2319,7672,8076,1611,750,01111
29,62,XX,XXX,XX,XX,Nagarkanda Upazila Total,470,543,6928,6824,11199,10766,3732,3177,7323,7757,2565,1474,01111
29,84,XX,XXX,XX,XX,Sadarpur Upazila Total,517,571,6982,6624,10205,9983,3701,3023,6271,7413,2200,1308,01111
29,90,XX,XXX,XX,XX,Saltha Upazila Total,439,423,6537,6420,9357,9853,4109,3367,5402,6535,2640,1491,01111
72,04,XX,XXX,XX,XX,Atpara Upazila Total,600,468,6290,5929,8091,7847,3328,3015,4749,4611,2100,1446,01111
72,09,XX,XXX,XX,XX,Barhatta Upazila Total,503,509,8034,7668,10055,9622,4474,3653,5024,5465,3258,2220,01111
72,18,XX,XXX,XX,XX,Durgapur Upazila Total,736,748,10043,9689,11946,12321,5629,4481,6562,7243,3839,2246,01111
72,38,XX,XXX,XX,XX,Khaliajuri Upazila Total,228,192,4811,4861,4001,4006,3535,2979,1656,1756,2137,1643,01111
72,40,XX,XXX,XX,XX,Kalmakanda Upazila Total,612,682,12813,12569,15231,15139,7193,6321,8235,8689,4652,3070,01111
72,47,XX,XXX,XX,XX,Kendua Upazila Total,1464,1420,12888,12594,18562,17959,6943,5966,9856,10194,3939,2525,01111
72,56,XX,XXX,XX,XX,Madan Upazila Total,623,568,7664,7253,8170,7907,5151,4335,3824,3936,2744,1848,01111
72,63,XX,XXX,XX,XX,Mohanganj Upazila Total,525,436,7218,7054,9438,9201,3740,3123,4755,4690,2702,1906,01111
72,74,XX,XXX,XX,XX,Netrokona Sadar Upazila Total,1470,1361,14411,13570,20561,19802,7577,6359,12315,12453,5090,3575,01111
72,83,XX,XXX,XX,XX,Purbadhala Upazila Total,1393,1338,12972,12668,18467,17991,6796,5642,10534,11418,4128,2531,01111
39,07,XX,XXX,XX,XX,Bakshiganj Upazila Total,601,613,9393,9016,11874,11563,5295,4640,7199,6959,2384,1631,01111
39,15,XX,XXX,XX,XX,Dewanganj Upazila Total,834,763,11058,10640,14825,13994,5850,5202,9006,8994,2655,1595,01111
39,29,XX,XXX,XX,XX,Islampur Upazila Total,885,847,12933,12864,16128,14735,7923,7362,9826,8381,3739,2652,01111
39,36,XX,XXX,XX,XX,Jamalpur Sadar Upazila Total,2266,2106,20228,19518,32598,30787,8533,7921,21617,20977,4577,3232,01111
39,58,XX,XXX,XX,XX,Madarganj Upazila Total,826,774,10906,10633,14956,13948,5602,4974,9428,8613,2482,1447,01111
39,61,XX,XXX,XX,XX,Melandaha Upazila Total,613,659,11730,11421,16118,15488,6285,5533,10965,9771,2569,1882,01111
39,85,XX,XXX,XX,XX,Sarishabari Upazila Total,1242,1193,11176,10853,17520,16548,4796,4227,12080,11071,2102,1385,01111
59,24,XX,XXX,XX,XX,Gazaria Upazila Total,734,734,4917,4511,8599,8112,1800,1564,5774,5869,1162,794,01111
59,44,XX,XXX,XX,XX,Lohajang Upazila Total,793,796,4441,4105,8086,7569,2028,1707,5391,5718,1502,1056,01111
59,56,XX,XXX,XX,XX,Munshiganj Sadar Upazila Total,1762,1683,11398,10919,19112,18277,4799,4184,13222,13353,4135,2732,01111
59,74,XX,XXX,XX,XX,Serajdikhan Upazila Total,1384,1354,8610,8296,14257,13457,3920,3524,9942,10388,2854,1732,01111
59,84,XX,XXX,XX,XX,Sreenagar Upazila Total,1128,1209,7477,7165,13512,12238,2651,2372,9720,9852,2176,1389,01111
59,94,XX,XXX,XX,XX,Tongibari Upazila Total,754,665,5897,5661,10080,9459,2456,2177,7044,7845,1723,1188,01111
35,32,XX,XXX,XX,XX,Gopalganj Sadar Upazila Total,1652,1655,11651,11211,20259,18402,5120,4466,13967,13576,3143,2247,01111
35,43,XX,XXX,XX,XX,Kashiani Upazila Total,890,810,6916,6726,11979,11422,2839,2580,8287,8517,1699,1151,01111
35,51,XX,XXX,XX,XX,Kotalipara Upazila Total,1253,1151,7953,7599,13603,13227,3359,3053,9326,9431,2334,1565,01111
35,58,XX,XXX,XX,XX,Muksudpur Upazila Total,988,863,9796,9605,15700,15328,5251,4528,11115,12007,3156,2099,01111
35,91,XX,XXX,XX,XX,Tungipara Upazila Total,430,448,3682,3479,5645,5600,1907,1509,3958,4336,1261,689,01111
82,07,XX,XXX,XX,XX,Baliakandi Upazila Total,537,528,6505,6225,10871,10499,2290,1948,7392,7956,1677,676,01111
82,29,XX,XXX,XX,XX,Goalanda Upazila Total,320,289,3798,3778,5700,5614,2039,1805,3775,4186,1222,709,01111
82,47,XX,XXX,XX,XX,Kalukhali Upazila Total,287,271,5213,5054,7690,7589,2209,2003,5899,6165,1168,511,01111
82,73,XX,XXX,XX,XX,Pangsha Upazila Total,513,500,8538,7986,12392,11645,3989,3445,8992,9052,2005,909,01111
82,76,XX,XXX,XX,XX,Rajbari Sadar Upazila Total,964,892,10075,9705,16718,16162,3859,3396,12308,13246,2522,1326,01111
61,13,XX,XXX,XX,XX,Bhaluka Upazila Total,1468,1374,14001,13525,20860,20024,6491,5549,12629,12837,3789,2492,01111
61,16,XX,XXX,XX,XX,Dhobaura Upazila Total,482,542,9082,8724,11321,11472,5768,5009,5821,6340,3263,2014,01111
61,20,XX,XXX,XX,XX,Fulbaria Upazila Total,2184,2256,17355,16512,26572,26073,8323,6890,14688,15948,5195,2658,01111
61,22,XX,XXX,XX,XX,Gaffargaon Upazila Total,2007,2034,15877,15262,24886,23932,7320,5991,14879,16021,4421,2446,01111
61,23,XX,XXX,XX,XX,Gauripur Upazila Total,1020,1045,13138,12554,20126,18897,5555,4882,10980,11170,3850,2773,01111
61,24,XX,XXX,XX,XX,Haluaghat Upazila Total,1048,1157,11398,10952,17298,17177,5376,4492,9510,10133,3205,1993,01111
61,31,XX,XXX,XX,XX,Ishwarganj Upazila Total,1194,1170,16905,16159,22165,21179,9267,8114,12731,12951,4799,3052,01111
61,52,XX,XXX,XX,XX,Mymensingh Sadar Upazila Total,3617,3581,26672,25734,40839,39692,14352,11899,24748,25708,9605,6652,01111
61,65,XX,XXX,XX,XX,Muktagachha Upazila Total,1325,1359,15897,14904,22422,22232,7862,6532,13011,13450,4776,2807,01111
61,72,XX,XXX,XX,XX,Nandail Upazila Total,1712,1664,17260,16922,25081,24269,9346,7682,12943,14049,4775,2632,01111
61,81,XX,XXX,XX,XX,Phulpur Upazila Total,2166,2206,26632,25454,34723,34021,14536,12178,17671,19969,8282,5281,01111
61,94,XX,XXX,XX,XX,Trishal Upazila Total,2205,2011,16982,16141,24700,24166,9397,7502,13642,14344,5198,3038,01111
67,02,XX,XXX,XX,XX,Araihazar Upazila Total,1456,1492,13847,13276,21015,20459,7423,6096,11899,12914,5584,3419,01111
67,04,XX,XXX,XX,XX,Sonargaon Upazila Total,2108,1999,11704,11120,19826,19272,5647,4688,12749,13586,4384,2737,01111
67,06,XX,XXX,XX,XX,Bandar Upazila Total,1695,1650,8488,8259,14207,13941,4052,3274,8953,9880,3795,2454,01111
67,58,XX,XXX,XX,XX,Narayanganj Sadar Upazila Total,6651,6621,35867,34215,55059,52136,19274,17560,34559,34746,17278,15630,01111
67,68,XX,XXX,XX,XX,Rupganj Upazila Total,2654,2520,15340,14914,24106,23130,8139,7006,14578,15725,6288,4444,01111
33,30,XX,XXX,XX,XX,Gazipur Sadar Upazila Total,8811,8265,45205,43561,67309,62335,22568,21628,42679,39630,15151,15432,01111
33,32,XX,XXX,XX,XX,Kaliakair Upazila Total,1990,1941,12091,11810,18547,17490,5905,5424,12339,11470,3439,3314,01111
33,34,XX,XXX,XX,XX,Kaliganj Upazila Total,1591,1530,7237,6711,14374,13426,2504,2088,9701,9894,2164,908,01111
33,36,XX,XXX,XX,XX,Kapasia Upazila Total,1566,1530,10355,10086,18821,17957,3892,3359,13293,13722,2581,1182,01111
33,86,XX,XXX,XX,XX,Sreepur Upazila Total,2404,2293,14942,13980,23581,21925,6010,5548,14963,14750,3883,2814,01111
56,10,XX,XXX,XX,XX,Daulatpur Upazila Total,457,412,6874,6774,8842,8214,3972,3785,5852,5195,1383,1108,01111
56,22,XX,XXX,XX,XX,Ghior Upazila Total,503,477,4027,3982,6996,6770,1474,1339,4875,4832,744,519,01111
56,28,XX,XXX,XX,XX,Harirampur Upazila Total,505,500,4119,3927,6889,6811,1868,1592,4534,5175,865,715,01111
56,46,XX,XXX,XX,XX,Manikganj Sadar Upazila Total,1232,1264,8504,8161,14684,14270,3203,2872,9967,10599,1931,1352,01111
56,70,XX,XXX,XX,XX,Saturia Upazila Total,530,509,5050,4804,8307,8029,2183,2034,5834,5467,1033,773,01111
56,78,XX,XXX,XX,XX,Shibalaya Upazila Total,443,438,5140,5060,8429,7970,2183,2125,5897,5868,1163,845,01111
56,82,XX,XXX,XX,XX,Singair Upazila Total,1243,1276,8772,8434,14912,14110,3632,3193,10295,10321,2181,1302,01111
26,14,XX,XXX,XX,XX,Dhamrai Upazila Total,1896,1828,10901,10558,19832,18403,4398,3997,13870,12955,2336,1735,01111
26,18,XX,XXX,XX,XX,Dohar Upazila Total,961,966,7106,6904,11851,11465,2827,2425,8251,8867,2064,1280,01111
26,38,XX,XXX,XX,XX,Keraniganj Upazila Total,4091,4079,23074,22077,35431,33733,11207,9662,23071,23766,12442,6514,01111
26,62,XX,XXX,XX,XX,Nawabganj Upazila Total,1423,1319,8963,8630,15598,14714,3343,3032,11749,11781,2138,1486,01111
26,72,XX,XXX,XX,XX,Savar Upazila Total,6571,6215,33178,32092,50839,46847,16646,15761,32361,30467,11100,11269,01111
86,14,XX,XXX,XX,XX,Bhedarganj Upazila Total,664,671,10508,10168,14926,14982,5291,4417,9194,11102,2947,2034,01111
86,25,XX,XXX,XX,XX,Damudya Upazila Total,380,420,3852,3739,6003,6015,1994,1640,4004,4648,1179,901,01111
86,36,XX,XXX,XX,XX,Gosairhat Upazila Total,609,578,7031,6739,10144,9997,3301,2923,5852,6613,2060,1448,01111
86,65,XX,XXX,XX,XX,Naria Upazila Total,1036,1049,7367,7113,12893,12518,3668,3161,8474,9745,2509,1810,01111
86,69,XX,XXX,XX,XX,Shariatpur Sadar Upazila Total,1199,1156,6692,6386,12123,11636,2823,2573,8188,9115,2269,1537,01111
86,94,XX,XXX,XX,XX,Zanjira Upazila Total,584,566,7490,7103,11460,10739,3695,3224,7440,8848,2221,1332,01111
54,40,XX,XXX,XX,XX,Kalkini Upazila Total,1335,1285,9671,9020,16892,16087,4409,3886,11420,11617,2694,1818,01111
54,54,XX,XXX,XX,XX,Madaripur Sadar Upazila Total,1628,1563,11116,11086,19981,19131,5112,4798,13430,13942,3773,2795,01111
54,80,XX,XXX,XX,XX,Rajoir Upazila Total,948,905,8150,7730,12525,11896,4245,3842,8149,8862,2601,1803,01111
54,87,XX,XXX,XX,XX,Shib Char Upazila Total,1092,1029,11643,11174,17634,16916,5666,4994,11590,12878,3550,2298,01111
93,09,XX,XXX,XX,XX,Basail Upazila Total,478,455,4489,4415,7112,7046,1933,1757,5144,5120,927,647,01111
93,19,XX,XXX,XX,XX,Bhuapur Upazila Total,472,411,7040,7013,9845,9284,3448,2894,7382,6941,1397,862,01111
93,23,XX,XXX,XX,XX,Delduar Upazila Total,540,493,5760,5754,9538,9182,2630,2305,7184,7218,1404,807,01111
93,25,XX,XXX,XX,XX,Dhanbari Upazila Total,630,585,5354,5004,8679,8318,2340,2114,6142,5815,1191,623,01111
93,28,XX,XXX,XX,XX,Ghatail Upazila Total,1458,1339,13251,12888,21528,20577,6360,5393,14391,13755,3536,1944,01111
93,38,XX,XXX,XX,XX,Gopalpur Upazila Total,856,831,8103,7964,12472,11759,3418,3089,9179,8692,1518,923,01111
93,47,XX,XXX,XX,XX,Kalihati Upazila Total,1381,1286,13003,12359,19795,18673,5896,5169,14016,13196,3528,1967,01111
93,57,XX,XXX,XX,XX,Madhupur Upazila Total,1054,985,9901,9453,15170,14564,5066,4098,10298,9887,3052,1628,01111
93,66,XX,XXX,XX,XX,Mirzapur Upazila Total,1373,1364,11266,11061,19756,19111,4696,4208,14031,14140,2325,1706,01111
93,76,XX,XXX,XX,XX,Nagarpur Upazila Total,701,795,10299,9893,14854,14414,5245,4787,9771,9651,2277,1572,01111
93,85,XX,XXX,XX,XX,Sakhipur Upazila Total,1133,1123,8643,8210,13611,13136,4066,3584,9380,8847,2294,1323,01111
93,95,XX,XXX,XX,XX,Tangail Sadar Upazila Total,1949,2091,15819,15358,25771,24562,7449,6693,19228,16707,4288,2866,01111
48,02,XX,XXX,XX,XX,Austagram Upazila Total,357,351,7820,7579,8129,8092,4628,3882,3607,3982,2628,1878,01111
48,06,XX,XXX,XX,XX,Bajitpur Upazila Total,752,666,10775,10448,15916,14920,5097,4242,7996,9000,3490,2379,01111
48,11,XX,XXX,XX,XX,Bhairab Upazila Total,1139,1139,12568,11994,19441,18633,5581,4432,10443,12355,4323,2291,01111
48,27,XX,XXX,XX,XX,Hossainpur Upazila Total,702,723,7358,7300,11954,11272,3254,2704,6400,6832,1996,1243,01111
48,33,XX,XXX,XX,XX,Itna Upazila Total,474,516,8333,7696,8926,8798,4887,3846,3901,4194,3170,1918,01111
48,42,XX,XXX,XX,XX,Karimganj Upazila Total,784,674,12258,11615,18371,17621,5561,4839,9882,10924,3360,2000,01111
48,45,XX,XXX,XX,XX,Katiadi Upazila Total,1204,1179,13396,12824,18049,17829,6978,5758,9705,11327,3769,2070,01111
48,49,XX,XXX,XX,XX,Kishoreganj Sadar Upazila Total,1989,1823,15224,14512,25038,24173,6929,5810,14049,15724,5089,2919,01111
48,54,XX,XXX,XX,XX,Kuliar Char Upazila Total,626,619,7758,7412,11465,11559,3789,3141,5966,7286,2410,1395,01111
48,59,XX,XXX,XX,XX,Mithamain Upazila Total,238,269,6550,6297,6881,6653,3539,3071,3069,3208,2055,1327,01111
48,76,XX,XXX,XX,XX,Nikli Upazila Total,253,239,5934,5763,7817,7657,3323,2769,3688,4045,2032,1103,01111
48,79,XX,XXX,XX,XX,Pakundia Upazila Total,1230,1230,8981,8794,14889,14173,3607,3017,9216,10266,2450,1044,01111
48,92,XX,XXX,XX,XX,Tarail Upazila Total,355,262,6861,6774,10217,9744,3535,2991,5105,5576,2225,1302,01111
89,37,XX,XXX,XX,XX,Jhenaigati Upazila Total,936,881,5879,5615,8983,8715,2957,2555,5762,5534,1655,1036,01111
89,67,XX,XXX,XX,XX,Nakla Upazila Total,830,881,6918,6705,11130,10675,3279,2930,7039,6784,1560,1030,01111
89,70,XX,XXX,XX,XX,Nalitabari Upazila Total,745,831,9826,9439,13826,13373,4882,4207,8032,7896,2791,1556,01111
89,88,XX,XXX,XX,XX,Sherpur Sadar Upazila Total,2565,2550,18526,17694,27520,25293,10520,9041,17068,15973,5704,3892,01111
89,90,XX,XXX,XX,XX,Sreebardi Upazila Total,1227,1111,10392,10099,13714,13154,5769,5250,8661,8129,2690,1810,01111
68,07,XX,XXX,XX,XX,Belabo Upazila Total,600,586,7265,7025,11581,11064,3238,2700,7246,7870,1748,810,01111
68,52,XX,XXX,XX,XX,Manohardi Upazila Total,1105,1113,9243,9047,15832,15067,3897,3233,10256,10803,2295,1202,01111
68,60,XX,XXX,XX,XX,Narsingdi Sadar Upazila Total,2939,2806,24788,23762,35527,34835,15338,12364,21643,23819,11077,6064,01111
68,63,XX,XXX,XX,XX,Palash Upazila Total,775,806,6442,6107,10600,10098,2842,2500,7283,7940,1925,1044,01111
68,64,XX,XXX,XX,XX,Roypura Upazila Total,1617,1396,24659,23982,31962,31437,13356,11056,18635,21114,6985,3768,01111
68,76,XX,XXX,XX,XX,Shibpur Upazila Total,1227,1294,10320,9589,17851,17159,4036,3197,11663,12540,2965,1434,01111
33,30,XX,XXX,XX,XX,Gazipur Sadar Upazila Total,8811,8265,45205,43561,67309,62335,22568,21628,42679,39630,15151,15432,01111
33,32,XX,XXX,XX,XX,Kaliakair Upazila Total,1990,1941,12091,11810,18547,17490,5905,5424,12339,11470,3439,3314,01111
33,34,XX,XXX,XX,XX,Kaliganj Upazila Total,1591,1530,7237,6711,14374,13426,2504,2088,9701,9894,2164,908,01111
33,36,XX,XXX,XX,XX,Kapasia Upazila Total,1566,1530,10355,10086,18821,17957,3892,3359,13293,13722,2581,1182,01111
33,86,XX,XXX,XX,XX,Sreepur Upazila Total,2404,2293,14942,13980,23581,21925,6010,5548,14963,14750,3883,2814,01111
