ZL,UZ,UN/WA,MZ/MH,Vill,RMO,Administrative Unit Residence Community,Households-Total,Households-General,Households-Institutional,Households-Others,Population-Both,Population-Male,Population-Female,Sex Ratio,check_var
79,76,52,XXX,XX,03,  Nazirpur Union,980,973,4,3,4730,2452,2278.0,108.0,00110
79,87,76,XXX,XX,03,  Sohagdal Union,2433,2429,2,2,11192,5390,5802.0,93.0,00110
79,87,85,XXX,XX,03,  Sutiakati Union,3050,3048,1,1,13846,6821,7025.0,97.0,00110
79,87,95,XXX,XX,03,  Nesarabad (Swarupkati) Union,687,687,0,0,2967,1420,1547.0,92.0,00110
79,90,51,XXX,XX,03,  Pattashi Union,1389,1382,1,6,6069,3003,3066.0,98.0,00110
9,18,12,XXX,XX,03,  Alinagar Union,201,201,0,0,1014,492,522.0,94.0,00110
9,18,14,XXX,XX,03,  Bapta Union,6190,6184,1,5,30914,15147,15767.0,96.0,00110
9,18,36,XXX,XX,03,  Dhania Union,1589,1587,2,0,7838,3883,3955.0,98.0,00110
9,21,16,XXX,XX,03,  Bara Manika Union,2125,2115,3,7,9878,4741,5137.0,92.0,00110
9,21,57,XXX,XX,03,  Kutba Union,3281,3263,2,16,15413,7565,7848.0,96.0,00110
9,25,66,XXX,XX,03,  Jinnaghar Union,4805,4804,0,1,23320,11685,11635.0,100.0,00110
9,54,57,XXX,XX,03,  Lalmohan Union,3357,3355,1,1,15544,7517,8027.0,94.0,00110
9,65,23,XXX,XX,03,  Hajirhat Union,211,209,0,2,1023,519,504.0,103.0,00110
9,91,57,XXX,XX,03,  Chandpur Union,4550,4537,9,4,20941,10804,10137.0,107.0,00110
4,09,13,XXX,XX,03,  Amtali Union,1017,1017,0,0,4497,2204,2293.0,96.0,00110
4,19,23,XXX,XX,03,  Bamna Union,1784,1776,2,6,7744,3829,3915.0,98.0,00110
4,47,11,XXX,XX,03,  Betagi Union,643,643,0,0,2582,1296,1286.0,101.0,00110
4,85,23,XXX,XX,03,  Kakchira Union,966,966,0,0,3735,1797,1938.0,93.0,00110
4,85,35,XXX,XX,03,  Kalmegha Union,1877,1876,1,0,7245,3615,3630.0,100.0,00110
4,85,71,XXX,XX,03,  Patharghata Union,92,92,0,0,364,182,182.0,100.0,00110
52,02,10,XXX,XX,03,  Bhadai Union,4474,4469,0,5,19355,9723,9632.0,101.0,00110
52,39,95,XXX,XX,03,  Tushbhandar Union,4267,4255,7,5,18967,9531,9436.0,101.0,00110
77,04,67,XXX,XX,03,  Radhanagar Union,2607,2587,1,19,10583,5354,5229.0,102.0,00110
77,04,81,XXX,XX,03,  Taria Union,179,179,0,0,691,336,355.0,95.0,00110
77,25,73,XXX,XX,03,  Maidan Dighi Union,517,517,0,0,2243,1152,1091.0,106.0,00110
77,34,47,XXX,XX,03,  Debiganj Union,3405,3381,4,20,15301,7758,7543.0,103.0,00110
77,73,36,XXX,XX,03,  Dhakkamara Union,99,99,0,0,449,202,247.0,82.0,00110
77,90,81,XXX,XX,03,  Tentulia Union,1319,1304,2,13,5506,2760,2746.0,101.0,00110
85,27,31,XXX,XX,03,  Gangachara Union,3061,3047,3,11,12345,6291,6054.0,104.0,00110
85,58,49,XXX,XX,03,  Durgapur Union,1744,1689,8,47,7062,3627,3435.0,106.0,00110
85,73,76,XXX,XX,03,  Pirgachha Union,3519,3511,5,3,13037,6349,6688.0,95.0,00110
85,76,69,XXX,XX,03,  Pirganj Union,3146,3094,6,46,12689,6517,6172.0,106.0,00110
85,76,75,XXX,XX,03,  Roypur Union,574,574,0,0,2304,1128,1176.0,96.0,00110
85,92,71,XXX,XX,03,  Kursha Union,1864,1854,2,8,7906,4075,3831.0,106.0,00110
49,06,19,XXX,XX,03,  Bhurungamari Union,6627,6588,5,34,29683,14905,14778.0,101.0,00110
49,08,19,XXX,XX,03,  Char Rajibpur Union,3606,3593,2,11,14697,7218,7479.0,97.0,00110
49,09,59,XXX,XX,03,  Ramna Union,7188,7183,2,3,28729,13684,15045.0,91.0,00110
49,09,83,XXX,XX,03,  Thanahat Union,4030,4018,2,10,16486,8196,8290.0,99.0,00110
49,18,40,XXX,XX,03,  Phulbari Union,3195,3164,2,29,12895,6419,6476.0,99.0,00110
49,52,17,XXX,XX,03,  Belgachha Union,856,843,0,13,3558,1805,1753.0,103.0,00110
49,77,21,XXX,XX,03,  Chakirpashar Union,1428,1421,0,7,5950,2945,3005.0,98.0,00110
49,77,73,XXX,XX,03,  Rajarhat Union,821,820,0,1,3342,1650,1692.0,98.0,00110
49,79,71,XXX,XX,03,  Raumari Union,6078,6053,7,18,25680,12633,13047.0,97.0,00110
32,21,47,XXX,XX,03,  Gazaria Union,1640,1638,1,1,6401,3234,3167.0,102.0,00110
32,24,14,XXX,XX,03,  Ballamjhar Union,1836,1832,0,4,7243,3613,3630.0,100.0,00110
32,24,21,XXX,XX,03,  Boali Union,99,99,0,0,378,180,198.0,91.0,00110
32,24,58,XXX,XX,03,  Kholahati Union,3880,3871,1,8,17155,8605,8550.0,101.0,00110
32,24,85,XXX,XX,03,  Mollar Char Union,350,350,0,0,1480,738,742.0,99.0,00110
32,67,85,XXX,XX,03,  Palashbari Union,5522,5475,2,45,22659,11242,11417.0,98.0,00110
32,82,13,XXX,XX,03,  Banagram Union,2415,2405,4,6,9604,4689,4915.0,95.0,00110
32,82,60,XXX,XX,03,  Jamalpur Union,717,717,0,0,2687,1338,1349.0,99.0,00110
32,88,19,XXX,XX,03,  Bonar Para Union,2392,2364,0,28,10053,4967,5086.0,98.0,00110
32,88,85,XXX,XX,03,  Saghata Union,1525,1523,1,1,5830,2903,2927.0,99.0,00110
32,91,31,XXX,XX,03,  Dahabanda Union,906,904,0,2,3618,1787,1831.0,98.0,00110
73,12,19,XXX,XX,03,  Dimla Union,4433,4405,3,25,19719,10035,9684.0,104.0,00110
73,15,19,XXX,XX,03,  Bhogdabari Union,1984,1982,1,1,8884,4377,4507.0,97.0,00110
73,15,28,XXX,XX,03,  Boragari Union,1266,1265,0,1,5897,2955,2942.0,100.0,00110
73,15,38,XXX,XX,03,  Domar Union,1970,1962,1,7,8365,4195,4170.0,101.0,00110
73,45,51,XXX,XX,03,  Kishoreganj Union,2342,2330,3,9,8444,4243,4201.0,101.0,00110
73,85,23,XXX,XX,03,  Bangalipur Union,675,675,0,0,2937,1484,1453.0,102.0,00110
94,08,21,XXX,XX,03,  Barabari Union,1996,1976,0,20,8068,4183,3885.0,108.0,00110
94,08,73,XXX,XX,03,  Duosuo Union,1756,1740,3,13,7278,3766,3512.0,107.0,00110
94,51,81,XXX,XX,03,  Haripur Union,1677,1671,2,4,7288,3689,3599.0,103.0,00110
94,94,52,XXX,XX,03,  Jamalpur Union,1963,1958,5,0,8476,4251,4225.0,101.0,00110
94,94,58,XXX,XX,03,  Mohammadpur Union,288,288,0,0,1282,610,672.0,91.0,00110
94,94,68,XXX,XX,03,  Rahimanpur Union,665,665,0,0,2866,1434,1432.0,100.0,00110
27,10,71,XXX,XX,03,  Khanpur Union,191,191,0,0,743,391,352.0,111.0,00110
27,10,83,XXX,XX,03,  Pali Prayagpur Union,370,370,0,0,1462,737,725.0,102.0,00110
27,17,28,XXX,XX,03,  Biral Union,2169,2137,0,32,9059,4616,4443.0,104.0,00110
27,30,13,XXX,XX,03,  Abdulpur Union,1907,1878,9,20,8683,4545,4138.0,110.0,00110
27,43,38,XXX,XX,03,  Ghoraghat Union,209,208,0,1,837,425,412.0,103.0,00110
27,56,31,XXX,XX,03,  Mukundapur Union,1732,1715,1,16,7355,3720,3635.0,102.0,00110
27,60,15,XXX,XX,03,  Alokjhari Union,2120,2111,2,7,8973,4526,4447.0,102.0,00110
27,64,69,XXX,XX,03,  Shashara Union,600,600,0,0,2564,1293,1271.0,102.0,00110
27,64,77,XXX,XX,03,  Sekhpura Union,505,502,0,3,2038,1038,1000.0,104.0,00110
27,69,17,XXX,XX,03,  Binodnagar Union,1102,1099,1,2,4514,2305,2209.0,104.0,00110
27,69,43,XXX,XX,03,  Golapganj Union,665,651,0,14,2711,1284,1427.0,90.0,00110
27,77,86,XXX,XX,03,  Rampur Union,2632,2626,1,5,6001,3001,3000.0,100.0,00110
10,06,13,XXX,XX,03,  Adam Dighi Union,2271,2258,5,8,8909,4682,4227.0,111.0,00110
10,27,38,XXX,XX,03,  Dhunat Union,2132,2130,1,1,8467,4256,4211.0,101.0,00110
10,88,28,XXX,XX,03,  Garidaha Union,2415,2413,0,2,10030,4984,5046.0,99.0,00110
10,88,57,XXX,XX,03,  Kusumbi Union,420,420,0,0,1744,849,895.0,95.0,00110
10,88,77,XXX,XX,03,  Shah-Bandegi Union,3960,3949,3,8,17156,8613,8543.0,101.0,00110
88,27,27,XXX,XX,03,  Khas Kaulia Union,4207,4205,0,2,15060,7549,7511.0,101.0,00110
88,27,47,XXX,XX,03,  Sadia Chandpur Union,1296,1251,3,42,6108,3001,3107.0,97.0,00110
88,44,38,XXX,XX,03,  Jamtail Union,2371,2358,0,13,9913,4965,4948.0,100.0,00110
88,50,25,XXX,XX,03,  Gandail Union,180,180,0,0,562,247,315.0,78.0,00110
88,50,77,XXX,XX,03,  Sonamukhi Union,766,766,0,0,3341,1685,1656.0,102.0,00110
88,61,38,XXX,XX,03,  Dhangara Union,448,447,0,1,1572,779,793.0,98.0,00110
88,67,14,XXX,XX,03,  Gala Union,1637,1636,0,1,6860,3240,3620.0,90.0,00110
88,78,16,XXX,XX,03,  Baghbati Union,1886,1885,1,0,8287,4243,4044.0,105.0,00110
88,89,84,XXX,XX,03,  Tarash Union,2096,2068,3,25,8442,4241,4201.0,101.0,00110
81,12,50,XXX,XX,03,  Ganipur Union,588,585,3,0,2315,1185,1130.0,105.0,00110
81,31,11,XXX,XX,03,  Deluabari Union,344,344,0,0,1448,747,701.0,107.0,00110
81,34,57,XXX,XX,03,  Matikata Union,1104,1102,2,0,4841,2430,2411.0,101.0,00110
81,53,13,XXX,XX,03,  Bakshimail Union,2457,2419,0,38,9266,4671,4595.0,102.0,00110
81,53,81,XXX,XX,03,  Royghati Union,223,223,0,0,949,470,479.0,98.0,00110
81,82,13,XXX,XX,03,  Baneshwar Union,702,697,1,4,2854,1480,1374.0,108.0,00110
81,82,81,XXX,XX,03,  Silmaria Union,620,620,0,0,2297,1138,1159.0,98.0,00110
64,03,10,XXX,XX,03,  Ahsanganj Union,558,558,0,0,2626,1319,1307.0,101.0,00110
64,03,21,XXX,XX,03,  Bhopara Union,944,942,2,0,4254,2214,2040.0,109.0,00110
64,03,73,XXX,XX,03,  Panchupur Union,1435,1412,1,22,6322,3229,3093.0,104.0,00110
64,06,21,XXX,XX,03,  Badalgachhi Union,1705,1693,1,11,6357,3144,3213.0,98.0,00110
64,28,63,XXX,XX,03,  Jahanpur Union,683,680,0,3,2811,1433,1378.0,104.0,00110
64,47,54,XXX,XX,03,  Kusumba Union,1816,1798,0,18,6860,3417,3443.0,99.0,00110
64,47,67,XXX,XX,03,  Manda Union,1122,1108,3,11,4381,2126,2255.0,94.0,00110
64,47,88,XXX,XX,03,  Prasadpur Union,316,315,1,0,1230,612,618.0,99.0,00110
64,50,57,XXX,XX,03,  Khajur Union,494,491,1,2,1858,912,946.0,96.0,00110
64,50,66,XXX,XX,03,  Mahadebpur Union,3376,3280,10,86,13768,7161,6607.0,108.0,00110
64,69,52,XXX,XX,03,  Niamatpur Union,1535,1467,1,67,5953,3035,2918.0,104.0,00110
64,79,55,XXX,XX,03,  Nithpur Union,2523,2517,1,5,12418,6184,6234.0,99.0,00110
64,85,84,XXX,XX,03,  Raninagar Union,1732,1726,2,4,6808,3329,3479.0,96.0,00110
64,86,71,XXX,XX,03,  Sapahar Union,2700,2632,5,63,11796,6114,5682.0,108.0,00110
64,86,79,XXX,XX,03,  Shiranti Union,224,224,0,0,900,456,444.0,103.0,00110
70,18,18,XXX,XX,03,  Bholahat Union,3269,3268,0,1,13726,6738,6988.0,96.0,00110
70,37,42,XXX,XX,03,  Chowdala Union,2710,2709,0,1,11480,5677,5803.0,98.0,00110
70,37,52,XXX,XX,03,  Gomastapur Union,2675,2673,1,1,12203,5989,6214.0,96.0,00110
70,88,41,XXX,XX,03,  Kansat Union,1594,1582,7,5,7140,3628,3512.0,103.0,00110
38,61,47,XXX,XX,03,  Khetlal Union,3150,3141,3,6,11711,5822,5889.0,99.0,00110
13,22,94,XXX,XX,03,  Tarpur Chandi Union,2491,2491,0,0,12044,5803,6241.0,93.0,00110
13,47,23,XXX,XX,03,  Dakshin Algi Durgapur Union,2275,2066,0,209,8847,4507,4340.0,104.0,00110
13,49,35,XXX,XX,03,  Hajiganj Union,1096,1094,1,1,5542,2657,2885.0,92.0,00110
3,04,31,XXX,XX,03,  Alikadam Union,2831,2822,5,4,13762,7097,6665.0,106.0,00110
3,73,76,XXX,XX,03,  Naikhongchhari Union,3601,3500,10,91,18257,9333,8924.0,105.0,00110
3,89,57,XXX,XX,03,  Rowangchhari Union,1203,1173,6,24,5052,2738,2314.0,118.0,00110
3,95,57,XXX,XX,03,  Thanchi Union,354,352,1,1,1778,965,813.0,119.0,00110
19,15,18,XXX,XX,03,  Brahman Para Union,1168,1153,3,12,6013,2934,3079.0,95.0,00110
19,18,31,XXX,XX,03,  Burichang Union,2472,2456,5,11,12776,6344,6432.0,99.0,00110
19,27,20,XXX,XX,03,  Mahichal Union,327,327,0,0,1648,784,864.0,91.0,00110
19,33,35,XXX,XX,03,  Bijoypur Union,1674,1674,0,0,8181,3918,4263.0,92.0,00110
19,67,68,XXX,XX,03,  Kalir Bazar Union,913,912,0,1,4698,2180,2518.0,87.0,00110
19,67,90,XXX,XX,03,  Panchthubi Union,192,192,0,0,976,509,467.0,109.0,00110
19,67,94,XXX,XX,03,  Uttar Durgapur Union,11327,11186,19,122,54913,27730,27183.0,102.0,00110
19,74,13,XXX,XX,03,  Baishgaon Union,239,239,0,0,1189,540,649.0,83.0,00110
19,75,43,XXX,XX,03,  Gobindapur Union,1258,1257,0,1,6159,3056,3103.0,98.0,00110
19,81,54,XXX,XX,03,  Muradnagar Union,3224,3218,3,3,17118,8179,8939.0,91.0,00110
19,81,63,XXX,XX,03,  Paschim Nabipur Union,3059,3023,9,27,15526,7697,7829.0,98.0,00110
19,94,67,XXX,XX,03,  Karikandi Union,711,706,0,5,3532,1681,1851.0,91.0,00110
12,04,94,XXX,XX,03,  Banchharampur Union,3858,3826,5,27,18621,8941,9680.0,92.0,00110
12,07,32,XXX,XX,03,  Chandura Union,1112,1111,0,1,5868,2902,2966.0,98.0,00110
12,07,91,XXX,XX,03,  Uttar Ichhapur Union,328,326,2,0,1751,876,875.0,100.0,00110
12,13,50,XXX,XX,03,  Shuhilpur Union,1804,1799,1,4,10287,5172,5115.0,101.0,00110
12,13,93,XXX,XX,03,  Uttar Natai Union,2008,2001,2,5,11510,5973,5537.0,108.0,00110
12,33,12,XXX,XX,03,  Araisidha Union,124,124,0,0,1035,646,389.0,166.0,00110
12,33,14,XXX,XX,03,  Ashugang Union,4794,4711,5,78,24403,12488,11915.0,105.0,00110
12,33,38,XXX,XX,03,  Durgapur Union,1908,1870,2,36,11311,5688,5623.0,101.0,00110
12,90,87,XXX,XX,03,  Nasirnagar Union,2965,2949,2,14,14928,7241,7687.0,94.0,00110
12,94,76,XXX,XX,03,  Sarail Union,8930,8909,6,15,46927,22526,24401.0,92.0,00110
51,33,47,XXX,XX,03,  Char Falcon Union,2715,2691,0,24,12747,6283,6464.0,97.0,00110
51,43,90,XXX,XX,03,  Dakshin Hamchadi Union,700,700,0,0,3174,1446,1728.0,84.0,00110
51,58,11,XXX,XX,03,  Bamni Union,752,752,0,0,3274,1512,1762.0,86.0,00110
51,58,59,XXX,XX,03,  Keroa Union,5500,5481,15,4,24855,11307,13548.0,83.0,00110
51,58,71,XXX,XX,03,  Roypur Union,110,110,0,0,467,238,229.0,104.0,00110
51,73,13,XXX,XX,03,  Bara Kheri Union,3840,3833,3,4,15579,7817,7762.0,101.0,00110
51,73,23,XXX,XX,03,  Char Alexandar Union,4192,4192,0,0,20242,10256,9986.0,103.0,00110
46,43,31,XXX,XX,03,  Boalkhali Union,3272,3215,9,48,15610,8168,7442.0,110.0,00110
46,49,25,XXX,XX,03,  Golabari Union,2235,2213,8,14,10991,5667,5324.0,106.0,00110
46,49,75,XXX,XX,03,  Perachhara Union,2432,2420,2,10,11165,5655,5510.0,103.0,00110
46,61,71,XXX,XX,03,  Lakshmichhari Union,478,414,4,60,2087,1217,870.0,140.0,00110
