ZL,UZ,UN/WA,MZ/MH,Vill,RMO,Administrative Unit Residence Community,Population aged 15-19 years-Attending school-Male,Population aged 15-19 years-Attending school-Female,Population aged 15-19 years-Not attending school-Male,Population aged 15-19 years-Not attending school-Female,Population aged 20-24 years-Attending school-Male,Population aged 20-24 years-Attending school-Female,Population aged 20-24 years-Not attending school-Male,Population aged 20-24 years-Not attending school-Female,Population aged 25-29 years-Attending school-Male,Population aged 25-29 years-Attending school-Female,Population aged 25-29 years-Not attending school-Male,Population aged 25-29 years-Not attending school-Female,check_var
48,02,XX,XXX,XX,03,  Austagram Upazila,168,222,482,420,31,30,509,718,8,7,569,836,01110
48,33,XX,XXX,XX,03,  Itna Upazila,254,312,676,485,44,29,699,870,7,5,825,1044,01110
48,59,XX,XXX,XX,03,  Mithamain Upazila,218,313,446,290,37,52,470,506,10,4,559,550,01110
48,76,XX,XXX,XX,03,  Nikli Upazila,278,266,421,442,68,43,519,798,9,8,647,867,01110
48,92,XX,XXX,XX,03,  Tarail Upazila,131,183,224,184,35,33,311,366,10,8,357,397,01110
89,37,XX,XXX,XX,03,  Jhenaigati Upazila,155,160,127,87,67,33,148,257,3,6,214,307,01110
68,07,XX,XXX,XX,03,  Belabo Upazila,423,466,513,472,81,48,680,969,11,7,782,910,01110
68,52,XX,XXX,XX,03,  Manohardi Upazila,51,63,98,90,13,9,79,155,1,3,98,179,01110
68,60,XX,XXX,XX,03,  Narsingdi Sadar Upazila,514,615,1581,1125,127,73,1993,2147,25,10,2016,1882,01110
68,63,XX,XXX,XX,03,  Palash Upazila,300,332,313,341,67,72,489,606,15,7,592,705,01110
68,64,XX,XXX,XX,03,  Roypura Upazila,144,133,260,258,21,9,295,442,4,0,301,462,01110
68,76,XX,XXX,XX,03,  Shibpur Upazila,177,184,139,157,46,44,186,295,3,2,208,292,01110
33,32,XX,XXX,XX,03,  Kaliakair Upazila,114,82,233,173,41,28,401,404,8,6,465,407,01110
33,36,XX,XXX,XX,03,  Kapasia Upazila,244,248,307,295,72,71,436,694,16,10,552,729,01110
90,18,XX,XXX,XX,03,  Bishwambarpur Upazila,66,70,66,56,14,22,82,101,1,3,109,129,01110
90,23,XX,XXX,XX,03,  Chhatak Upazila,37,34,226,273,4,3,243,283,1,0,231,292,01110
90,27,XX,XXX,XX,03,  Dakshin Sunamganj Upazila,61,35,182,149,7,7,180,193,2,1,168,209,01110
90,29,XX,XXX,XX,03,  Derai Upazila,89,113,267,260,21,19,300,353,3,1,321,380,01110
90,32,XX,XXX,XX,03,  Dharampasha Upazila,208,274,298,236,63,47,363,501,13,10,513,508,01110
90,33,XX,XXX,XX,03,  Dowarabazar Upazila,87,98,542,410,23,8,534,647,5,4,548,686,01110
90,50,XX,XXX,XX,03,  Jamalganj Upazila,205,212,323,279,40,49,414,415,13,4,418,445,01110
90,86,XX,XXX,XX,03,  Sulla Upazila,110,95,98,92,29,18,126,148,4,3,142,148,01110
90,89,XX,XXX,XX,03,  Sunamganj Sadar Upazila,77,60,136,136,9,6,136,195,0,0,137,173,01110
90,92,XX,XXX,XX,03,  Tahirpur Upazila,133,172,306,241,20,38,385,452,4,2,457,389,01110
36,02,XX,XXX,XX,03,  Ajmiriganj Upazila,15,13,50,79,1,2,44,83,0,0,48,68,01110
36,05,XX,XXX,XX,03,  Bahubal Upazila,72,59,132,91,24,21,131,165,7,2,172,193,01110
36,11,XX,XXX,XX,03,  Baniachong Upazila,398,492,951,1010,96,57,1008,1372,12,4,911,1242,01110
36,44,XX,XXX,XX,03,  Habiganj Sadar Upazila,309,272,429,456,68,46,456,621,22,9,512,630,01110
36,68,XX,XXX,XX,03,  Lakhai Upazila,142,175,473,501,23,13,485,728,2,0,529,777,01110
36,71,XX,XXX,XX,03,  Madhabpur Upazila,55,61,50,37,18,9,112,110,0,1,107,112,01110
36,77,XX,XXX,XX,03,  Nabiganj Upazila,39,54,203,192,8,4,218,251,1,0,220,277,01110
91,08,XX,XXX,XX,03,  Balaganj Upazila,173,196,261,278,34,34,297,302,2,4,295,340,01110
91,20,XX,XXX,XX,03,  Bishwanath Upazila,480,460,755,737,126,62,921,949,32,6,989,850,01110
91,27,XX,XXX,XX,03,  Companiganj Upazila,159,147,721,425,28,22,733,891,4,2,907,834,01110
91,31,XX,XXX,XX,03,  Dakshin Surma Upazila,619,403,536,536,146,81,713,899,24,9,795,804,01110
91,35,XX,XXX,XX,03,  Fenchuganj Upazila,357,354,852,818,71,61,877,997,7,8,875,1031,01110
91,38,XX,XXX,XX,03,  Golapganj Upazila,124,109,268,229,30,14,259,224,4,1,213,228,01110
91,41,XX,XXX,XX,03,  Gowainghat Upazila,74,93,260,213,10,8,205,257,1,3,220,255,01110
91,53,XX,XXX,XX,03,  Jaintiapur Upazila,182,226,239,223,31,46,254,371,9,7,352,384,01110
91,62,XX,XXX,XX,03,  Sylhet Sadar Upazila,1038,1070,1218,1416,434,324,1598,2050,100,30,1908,2036,01110
91,94,XX,XXX,XX,03,  Zakiganj Upazila,79,69,181,138,25,6,158,177,2,1,188,182,01110
58,14,XX,XXX,XX,03,  Barlekha Upazila,77,96,145,118,14,12,142,184,1,3,133,232,01110
58,35,XX,XXX,XX,03,  Juri Upazila,254,318,385,311,40,33,463,640,11,2,511,644,01110
58,56,XX,XXX,XX,03,  Kamalganj Upazila,242,251,411,416,39,34,406,566,2,2,445,600,01110
58,65,XX,XXX,XX,03,  Kulaura Upazila,32,37,45,32,5,9,54,81,1,0,56,72,01110
58,80,XX,XXX,XX,03,  Rajnagar Upazila,260,240,465,483,57,31,535,638,8,5,546,673,01110
58,83,XX,XXX,XX,03,  Sreemangal Upazila,389,364,467,536,112,93,551,791,16,20,689,872,01110
