0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,check_var
56,10,28,XX,XX,01,  Chak Mirpur Union,0,0,0,0,0,0,0,0,00010
56,10,28,XX,XX,03,  Chak Mirpur Union,0,0,0,0,0,0,0,0,00010
56,22,47,XX,XX,01,  Ghior Union,1,4,2,2,0,0,0,4,00010
56,22,47,XX,XX,03,  Ghior Union,0,0,0,0,0,0,0,0,00010
56,28,29,XX,XX,01,  Boyra Union,0,0,0,0,0,0,0,0,00010
56,28,29,XX,XX,03,  Boyra Union,0,0,0,0,0,0,0,0,00010
56,46,87,XX,XX,01,  Nabagram Union,0,0,0,0,0,0,0,0,00010
56,46,87,XX,XX,03,  Nabagram Union,0,0,0,0,0,0,0,0,00010
56,70,19,XX,XX,01,  Baliati Union,0,0,0,0,0,0,0,0,00010
56,70,19,XX,XX,03,  Baliati Union,0,0,0,0,0,0,0,0,00010
56,70,85,XX,XX,01,  Saturia Union,0,0,0,0,0,0,0,0,00010
56,70,85,XX,XX,03,  Saturia Union,0,0,0,0,0,0,0,0,00010
56,78,71,XX,XX,01,  Ulail Union,0,0,0,0,0,0,0,0,00010
56,78,71,XX,XX,03,  Ulail Union,1,2,1,1,0,0,2,0,00010
