0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,check_var
77,04,67,XX,XX,01,  Radhanagar Union,14,54,24,30,10,0,0,44,00010
77,04,67,XX,XX,03,  Radhanagar Union,6,28,17,11,28,0,0,0,00010
77,04,81,XX,XX,01,  Taria Union,1,5,3,2,5,0,0,0,00010
77,04,81,XX,XX,03,  Taria Union,0,0,0,0,0,0,0,0,00010
77,25,73,XX,XX,01,  Maidan Dighi Union,30,140,67,73,2,0,63,75,00010
77,25,73,XX,XX,03,  Maidan Dighi Union,0,0,0,0,0,0,0,0,00010
77,34,47,XX,XX,01,  Debiganj Union,15,68,30,38,0,68,0,0,00010
77,34,47,XX,XX,03,  Debiganj Union,7,33,17,16,33,0,0,0,00010
77,73,36,XX,XX,01,  Dhakkamara Union,3,11,6,5,0,0,0,11,00010
77,73,36,XX,XX,03,  Dhakkamara Union,0,0,0,0,0,0,0,0,00010
77,90,81,XX,XX,01,  Tentulia Union,3,14,5,9,14,0,0,0,00010
77,90,81,XX,XX,03,  Tentulia Union,0,0,0,0,0,0,0,0,00010
