0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,check_var
55,66,52,XX,XX,01,  Mohammadpur Union,0,0,0,0,0,0,0,0,00010
55,66,52,XX,XX,03,  Mohammadpur Union,54,225,119,106,0,0,0,225,00010
55,85,11,XX,XX,01,  Arpara Union,260,1205,636,569,0,0,0,1205,00010
55,85,11,XX,XX,03,  Arpara Union,5,23,12,11,0,0,0,23,00010
55,85,59,XX,XX,01,  Shalikha Union,100,453,232,221,0,0,0,453,00010
55,85,59,XX,XX,03,  Shalikha Union,0,0,0,0,0,0,0,0,00010
55,95,84,XX,XX,01,  Sreepur Union,22,120,59,61,0,0,0,120,00010
55,95,84,XX,XX,03,  Sreepur Union,26,118,60,58,0,0,0,118,00010
