0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,check_var
48,02,23,XX,XX,01,Austagram Union,0,0,0,0,0,0,0,0,00010
48,02,23,XX,XX,03,Austagram Union,1,3,2,1,0,3,0,0,00010
48,33,43,XX,XX,01,  Dhanpur Union,1,6,4,2,6,0,0,0,00010
48,33,43,XX,XX,03,  Dhanpur Union,0,0,0,0,0,0,0,0,00010
48,33,51,XX,XX,01,  Itna Union,0,0,0,0,0,0,0,0,00010
48,33,51,XX,XX,03,  Itna Union,0,0,0,0,0,0,0,0,00010
48,59,81,XX,XX,01,  Mithamain Union,0,0,0,0,0,0,0,0,00010
48,59,81,XX,XX,03,  Mithamain Union,0,0,0,0,0,0,0,0,00010
48,76,76,XX,XX,01,  Nikli Union,0,0,0,0,0,0,0,0,00010
48,76,76,XX,XX,03,  Nikli Union,0,0,0,0,0,0,0,0,00010
48,92,94,XX,XX,01,  Tarail Sachail Union,0,0,0,0,0,0,0,0,00010
48,92,94,XX,XX,03,  Tarail Sachail Union,0,0,0,0,0,0,0,0,00010
