ZL,UZ,UN/WA,MZ/MH,Vill,RMO,Administrative Unit Residence Community,Area in Acres,Total Households,Population-Total,Population-In Households,check_var
29,18,XX,XXX,XX,01,  Boalmari Upazila,50246,229063,228894,169,01110
29,21,XX,XXX,XX,01,  Char Bhadrasan Upazila,9032,40595,40595,0,01110
29,47,XX,XXX,XX,01,  Faridpur Sadar Upazila,75961,346985,346809,176,01110
29,56,XX,XXX,XX,01,  Madhukhali Upazila,42631,191092,191062,30,01110
29,62,XX,XXX,XX,01,  Nagarkanda Upazila,39517,182093,182073,20,01110
29,84,XX,XXX,XX,01,  Sadarpur Upazila,38854,180178,179605,573,01110
29,90,XX,XXX,XX,01,  Saltha Upazila,33598,157911,157898,13,01110
72,04,XX,XXX,XX,01,  Atpara Upazila,29333,134937,134909,28,01110
72,09,XX,XXX,XX,01,  Barhatta Upazila,36092,172599,172599,0,01110
72,18,XX,XXX,XX,01,  Durgapur Upazila,44385,198239,198198,41,01110
72,38,XX,XXX,XX,01,  Khaliajuri Upazila,17631,91257,90997,260,01110
72,40,XX,XXX,XX,01,  Kalmakanda Upazila,55053,257529,257444,85,01110
72,47,XX,XXX,XX,01,  Kendua Upazila,61245,282366,282356,10,01110
72,56,XX,XXX,XX,01,  Madan Upazila,27803,135667,135659,8,01110
72,63,XX,XXX,XX,01,  Mohanganj Upazila,29099,140314,140188,126,01110
72,74,XX,XXX,XX,01,  Netrokona Sadar Upazila,61808,280849,280824,25,01110
72,83,XX,XXX,XX,01,  Purbadhala Upazila,63177,288702,288697,5,01110
39,07,XX,XXX,XX,01,  Bakshiganj Upazila,45502,190040,189982,58,01110
39,15,XX,XXX,XX,01,  Dewanganj Upazila,49028,211562,211552,10,01110
39,29,XX,XXX,XX,01,  Islampur Upazila,64768,259861,259851,10,01110
39,36,XX,XXX,XX,01,  Jamalpur Sadar Upazila,116555,464900,464829,71,01110
39,58,XX,XXX,XX,01,  Madarganj Upazila,55747,230439,230438,1,01110
39,61,XX,XXX,XX,01,  Melandaha Upazila,70490,276860,276860,0,01110
39,85,XX,XXX,XX,01,  Sarishabari Upazila,67041,271143,270701,442,01110
59,24,XX,XXX,XX,01,  Gazaria Upazila,33542,151429,151250,179,01110
59,44,XX,XXX,XX,01,  Lohajang Upazila,35297,154297,153117,1180,01110
59,56,XX,XXX,XX,01,  Munshiganj Sadar Upazila,52350,245058,244734,324,01110
59,74,XX,XXX,XX,01,  Serajdikhan Upazila,58970,284278,282240,2038,01110
59,84,XX,XXX,XX,01,  Sreenagar Upazila,53961,245025,244703,322,01110
59,94,XX,XXX,XX,01,  Tongibari Upazila,38700,179467,178423,1044,01110
35,32,XX,XXX,XX,01,  Gopalganj Sadar Upazila,60987,290230,290127,103,01110
35,43,XX,XXX,XX,01,  Kashiani Upazila,45012,202263,202147,116,01110
35,51,XX,XXX,XX,01,  Kotalipara Upazila,45566,218649,218602,47,01110
35,58,XX,XXX,XX,01,  Muksudpur Upazila,57495,269695,269682,13,01110
35,91,XX,XXX,XX,01,  Tungipara Upazila,13074,62873,62873,0,01110
82,07,XX,XXX,XX,01,  Baliakandi Upazila,43990,197189,197183,6,01110
82,29,XX,XXX,XX,01,  Goalanda Upazila,17897,82542,82538,4,01110
82,47,XX,XXX,XX,01,  Kalukhali Upazila,34060,150821,150725,96,01110
82,73,XX,XXX,XX,01,  Pangsha Upazila,48912,210336,210327,9,01110
82,76,XX,XXX,XX,01,  Rajbari Sadar Upazila,62733,272848,272797,51,01110
61,13,XX,XXX,XX,01,  Bhaluka Upazila,91547,368732,368731,1,01110
61,16,XX,XXX,XX,01,  Dhobaura Upazila,42374,189357,189346,11,01110
61,20,XX,XXX,XX,01,  Fulbaria Upazila,90026,397883,397849,34,01110
61,22,XX,XXX,XX,01,  Gaffargaon Upazila,89685,388105,388037,68,01110
61,23,XX,XXX,XX,01,  Gauripur Upazila,66464,297487,297386,101,01110
61,24,XX,XXX,XX,01,  Haluaghat Upazila,67070,278333,278230,103,01110
61,31,XX,XXX,XX,01,  Ishwarganj Upazila,74002,342117,342064,53,01110
61,52,XX,XXX,XX,01,  Mymensingh Sadar Upazila,84785,385815,385741,74,01110
61,65,XX,XXX,XX,01,  Muktagachha Upazila,85468,365558,365541,17,01110
61,72,XX,XXX,XX,01,  Nandail Upazila,77972,359314,359254,60,01110
61,81,XX,XXX,XX,01,  Phulpur Upazila,130058,576138,576095,43,01110
61,94,XX,XXX,XX,01,  Trishal Upazila,82036,363306,363202,104,01110
67,02,XX,XXX,XX,01,  Araihazar Upazila,74450,362127,362068,59,01110
67,04,XX,XXX,XX,01,  Sonargaon Upazila,82276,367562,367086,476,01110
67,06,XX,XXX,XX,01,  Bandar Upazila,33871,146550,146480,70,01110
67,58,XX,XXX,XX,01,  Narayanganj Sadar Upazila,186977,780510,780325,185,01110
67,68,XX,XXX,XX,01,  Rupganj Upazila,65329,302512,302453,59,01110
33,30,XX,XXX,XX,01,  Gazipur Sadar Upazila,276589,1130963,1128206,2757,01110
33,32,XX,XXX,XX,01,  Kaliakair Upazila,73045,319810,319696,114,01110
33,34,XX,XXX,XX,01,  Kaliganj Upazila,48052,219846,219809,37,01110
33,36,XX,XXX,XX,01,  Kapasia Upazila,76815,329176,329075,101,01110
33,86,XX,XXX,XX,01,  Sreepur Upazila,91402,366543,366501,42,01110
56,10,XX,XXX,XX,01,  Daulatpur Upazila,37045,160108,160107,1,01110
56,22,XX,XXX,XX,01,  Ghior Upazila,33231,139657,139636,21,01110
56,28,XX,XXX,XX,01,  Harirampur Upazila,32947,137074,137066,8,01110
56,46,XX,XXX,XX,01,  Manikganj Sadar Upazila,54647,237305,237305,0,01110
56,70,XX,XXX,XX,01,  Saturia Upazila,38589,162776,162715,61,01110
56,78,XX,XXX,XX,01,  Shibalaya Upazila,39455,166671,166180,491,01110
56,82,XX,XXX,XX,01,  Singair Upazila,58956,260566,260285,281,01110
26,14,XX,XXX,XX,01,  Dhamrai Upazila,79452,351616,350334,1282,01110
26,18,XX,XXX,XX,01,  Dohar Upazila,41344,190005,189873,132,01110
26,38,XX,XXX,XX,01,  Keraniganj Upazila,177970,794360,792429,1931,01110
26,62,XX,XXX,XX,01,  Nawabganj Upazila,66938,301894,301738,156,01110
26,72,XX,XXX,XX,01,  Savar Upazila,283182,1089059,1088954,105,01110
86,14,XX,XXX,XX,01,  Bhedarganj Upazila,51310,244041,243882,159,01110
86,25,XX,XXX,XX,01,  Damudya Upazila,20229,91680,91672,8,01110
86,36,XX,XXX,XX,01,  Gosairhat Upazila,30827,146696,146597,99,01110
86,65,XX,XXX,XX,01,  Naria Upazila,44658,208871,208817,54,01110
86,69,XX,XXX,XX,01,  Shariatpur Sadar Upazila,34975,160724,160717,7,01110
86,94,XX,XXX,XX,01,  Zanjira Upazila,37281,172768,172540,228,01110
54,40,XX,XXX,XX,01,  Kalkini Upazila,50496,231650,231512,138,01110
54,54,XX,XXX,XX,01,  Madaripur Sadar Upazila,60339,283074,283069,5,01110
54,80,XX,XXX,XX,01,  Rajoir Upazila,44165,207309,207218,91,01110
54,87,XX,XXX,XX,01,  Shib Char Upazila,62360,286109,286005,104,01110
93,09,XX,XXX,XX,01,  Basail Upazila,35411,146374,146327,47,01110
93,19,XX,XXX,XX,01,  Bhuapur Upazila,39558,161205,161098,107,01110
93,23,XX,XXX,XX,01,  Delduar Upazila,44829,193176,193155,21,01110
93,25,XX,XXX,XX,01,  Dhanbari Upazila,36814,139943,139942,1,01110
93,28,XX,XXX,XX,01,  Ghatail Upazila,96367,382694,382646,48,01110
93,38,XX,XXX,XX,01,  Gopalpur Upazila,51437,202171,202168,3,01110
93,47,XX,XXX,XX,01,  Kalihati Upazila,89349,370797,370560,237,01110
93,57,XX,XXX,XX,01,  Madhupur Upazila,59981,231857,231853,4,01110
93,66,XX,XXX,XX,01,  Mirzapur Upazila,86255,372367,372351,16,01110
93,76,XX,XXX,XX,01,  Nagarpur Upazila,63419,274982,274979,3,01110
93,85,XX,XXX,XX,01,  Sakhipur Upazila,59267,232040,231919,121,01110
93,95,XX,XXX,XX,01,  Tangail Sadar Upazila,79315,353692,353354,338,01110
48,02,XX,XXX,XX,01,  Austagram Upazila,27180,135123,135051,72,01110
48,06,XX,XXX,XX,01,  Bajitpur Upazila,45524,213832,213645,187,01110
48,11,XX,XXX,XX,01,  Bhairab Upazila,34883,179317,179280,37,01110
48,27,XX,XXX,XX,01,  Hossainpur Upazila,36171,160766,160756,10,01110
48,33,XX,XXX,XX,01,  Itna Upazila,29776,141458,141456,2,01110
48,42,XX,XXX,XX,01,  Karimganj Upazila,56861,260963,260961,2,01110
48,45,XX,XXX,XX,01,  Katiadi Upazila,60711,273804,273788,16,01110
48,49,XX,XXX,XX,01,  Kishoreganj Sadar Upazila,67984,310410,310355,55,01110
48,54,XX,XXX,XX,01,  Kuliar Char Upazila,32568,150455,150385,70,01110
48,59,XX,XXX,XX,01,  Mithamain Upazila,21329,109426,109425,1,01110
48,76,XX,XXX,XX,01,  Nikli Upazila,26057,114805,114608,197,01110
48,79,XX,XXX,XX,01,  Pakundia Upazila,50992,221454,221407,47,01110
48,92,XX,XXX,XX,01,  Tarail Upazila,32755,151064,151052,12,01110
89,37,XX,XXX,XX,01,  Jhenaigati Upazila,39728,154722,154722,0,01110
89,67,XX,XXX,XX,01,  Nakla Upazila,39282,156599,156591,8,01110
89,70,XX,XXX,XX,01,  Nalitabari Upazila,58283,224219,224216,3,01110
89,88,XX,XXX,XX,01,  Sherpur Sadar Upazila,99615,399200,399183,17,01110
89,90,XX,XXX,XX,01,  Sreebardi Upazila,60098,235479,235460,19,01110
68,07,XX,XXX,XX,01,  Belabo Upazila,37816,169217,169197,20,01110
68,52,XX,XXX,XX,01,  Manohardi Upazila,58339,253690,253587,103,01110
68,60,XX,XXX,XX,01,  Narsingdi Sadar Upazila,97836,472814,472749,65,01110
68,63,XX,XXX,XX,01,  Palash Upazila,24736,112932,112929,3,01110
68,64,XX,XXX,XX,01,  Roypura Upazila,101202,491337,490816,521,01110
68,76,XX,XXX,XX,01,  Shibpur Upazila,59470,277309,277291,18,01110
33,30,XX,XXX,XX,01,  Gazipur Sadar Upazila,276589,1130963,1128206,2757,01110
33,32,XX,XXX,XX,01,  Kaliakair Upazila,73045,319810,319696,114,01110
33,34,XX,XXX,XX,01,  Kaliganj Upazila,48052,219846,219809,37,01110
33,36,XX,XXX,XX,01,  Kapasia Upazila,76815,329176,329075,101,01110
33,86,XX,XXX,XX,01,  Sreepur Upazila,91402,366543,366501,42,01110
90,18,XX,XXX,XX,01,  Bishwambarpur Upazila,28739,153225,153220,5,01110
90,23,XX,XXX,XX,01,  Chhatak Upazila,57794,346964,346910,54,01110
90,27,XX,XXX,XX,01,  Dakshin Sunamganj Upazila,31103,178700,178690,10,01110
90,29,XX,XXX,XX,01,  Derai Upazila,38523,207507,207169,338,01110
90,32,XX,XXX,XX,01,  Dharampasha Upazila,41602,211399,211367,32,01110
90,33,XX,XXX,XX,01,  Dowarabazar Upazila,39844,213666,213664,2,01110
90,47,XX,XXX,XX,01,  Jagannathpur Upazila,35834,218791,218718,73,01110
90,50,XX,XXX,XX,01,  Jamalganj Upazila,28103,157127,156753,374,01110
90,86,XX,XXX,XX,01,  Sulla Upazila,19510,109829,109676,153,01110
90,89,XX,XXX,XX,01,  Sunamganj Sadar Upazila,36815,208893,208863,30,01110
90,92,XX,XXX,XX,01,  Tahirpur Upazila,36246,205750,203813,1937,01110
36,02,XX,XXX,XX,01,  Ajmiriganj Upazila,18210,99365,99365,0,01110
36,05,XX,XXX,XX,01,  Bahubal Upazila,36564,193952,193935,17,01110
36,11,XX,XXX,XX,01,  Baniachong Upazila,54338,304024,303967,57,01110
36,26,XX,XXX,XX,01,  Chunarughat Upazila,57243,282459,282456,3,01110
36,44,XX,XXX,XX,01,  Habiganj Sadar Upazila,41705,222392,222381,11,01110
36,68,XX,XXX,XX,01,  Lakhai Upazila,24486,131576,131569,7,01110
36,71,XX,XXX,XX,01,  Madhabpur Upazila,57690,294601,294591,10,01110
36,77,XX,XXX,XX,01,  Nabiganj Upazila,56376,315666,315122,544,01110
91,08,XX,XXX,XX,01,  Balaganj Upazila,52841,312416,312239,177,01110
91,17,XX,XXX,XX,01,  Beani Bazar Upazila,34410,211586,211582,4,01110
91,20,XX,XXX,XX,01,  Bishwanath Upazila,34201,211514,211470,44,01110
91,27,XX,XXX,XX,01,  Companiganj Upazila,25334,155994,155977,17,01110
91,31,XX,XXX,XX,01,  Dakshin Surma Upazila,39885,236324,236277,47,01110
91,35,XX,XXX,XX,01,  Fenchuganj Upazila,14870,82900,82883,17,01110
91,38,XX,XXX,XX,01,  Golapganj Upazila,44026,278692,278682,10,01110
91,41,XX,XXX,XX,01,  Gowainghat Upazila,46984,281443,281335,108,01110
91,53,XX,XXX,XX,01,  Jaintiapur Upazila,26216,153857,153839,18,01110
91,59,XX,XXX,XX,01,  Kanaighat Upazila,41476,236891,236869,22,01110
91,62,XX,XXX,XX,01,  Sylhet Sadar Upazila,52609,302691,302626,65,01110
91,94,XX,XXX,XX,01,  Zakiganj Upazila,37020,216331,216308,23,01110
58,14,XX,XXX,XX,01,  Barlekha Upazila,39291,230948,230904,44,01110
58,35,XX,XXX,XX,01,  Juri Upazila,25116,135667,135660,7,01110
58,56,XX,XXX,XX,01,  Kamalganj Upazila,45909,228933,228820,113,01110
58,65,XX,XXX,XX,01,  Kulaura Upazila,61249,332704,332691,13,01110
58,74,XX,XXX,XX,01,  Maulvibazar Sadar Upazila,52041,285931,285895,36,01110
58,80,XX,XXX,XX,01,  Rajnagar Upazila,40439,218532,218523,9,01110
58,83,XX,XXX,XX,01,  Sreemangal Upazila,56877,278268,278230,38,01110
