0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,check_var
46,43,31,XX,XX,01,  Boalkhali Union,1092,4813,2403,2410,3872,924,0,17,00010
46,43,31,XX,XX,03,  Boalkhali Union,1614,7248,3637,3611,4425,2725,31,67,00010
46,49,25,XX,XX,03,  Golabari Union,1539,7287,3637,3650,1255,3440,2562,30,00010
46,49,75,XX,XX,03,  Perachhara Union,2375,10876,5476,5400,4446,5707,631,92,00010
46,61,71,XX,XX,01,  Lakshmichhari Union,1651,7129,3621,3508,5187,8,1727,207,00010
46,61,71,XX,XX,03,  Lakshmichhari Union,219,889,462,427,718,8,163,0,00010
46,65,31,XX,XX,01,  Mahalchhari Union,995,4207,2134,2073,2944,49,1214,0,00010
46,65,31,XX,XX,03,  Mahalchhari Union,935,4022,1977,2045,1814,647,1493,68,00010
46,67,63,XX,XX,03,  Manikchhari Union,1281,5902,2974,2928,497,69,5268,68,00010
46,67,87,XX,XX,01,  Tintahari Union,373,1688,828,860,352,18,1258,60,00010
46,67,87,XX,XX,03,  Tintahari Union,394,1928,976,952,7,349,1572,0,00010
46,77,76,XX,XX,03,  Panchhari Union,2736,11470,5696,5774,8999,1764,458,249,00010
46,80,76,XX,XX,01,  Ramgarh Union,136,689,328,361,0,308,381,0,00010
46,80,76,XX,XX,03,  Ramgarh Union,758,3647,1817,1830,0,1538,2109,0,00010
