ZL,UZ,UN/WA,MZ/MH,Vill,RMO,Administrative Unit Residence Community,Population aged 7+ and not attending school-Both,Population aged 7+ and not attending school-Male,Population aged 7+ and not attending school-Female,Employment Status-Employed-Male,Employment Status-Employed-Female,Employment Status-Looking for work-Male,Employment Status-Looking for work-Female,Employment Status-Household work-Male,Employment Status-Household work-Female,Employment Status-Do not work-Male,Employment Status-Do not work-Female,check_var
38,61,47,XXX,XX,01,  Khetlal Union,2546,1157,1389,1024,42,4,2,7,1189.0,122,156,00110
13,47,23,XXX,XX,01,  Dakshin Algi Durgapur Union,4845,2140,2705,1606,73,25,20,61,2104.0,448,508,00110
13,49,35,XXX,XX,01,  Hajiganj Union,5266,2432,2834,1830,22,26,7,29,2012.0,547,793,00110
3,04,31,XXX,XX,01,  Alikadam Union,8499,4138,4361,3705,2844,2,20,54,1127.0,377,370,00110
3,73,76,XXX,XX,01,  Naikhongchhari Union,2105,978,1127,832,83,12,3,9,890.0,125,151,00110
3,89,57,XXX,XX,01,  Rowangchhari Union,1650,738,912,650,377,8,1,19,437.0,61,97,00110
3,91,76,XXX,XX,01,  Ruma Union,5828,2931,2897,2434,1898,30,23,243,765.0,224,211,00110
3,95,57,XXX,XX,01,  Thanchi Union,2402,1161,1241,1025,638,4,5,12,449.0,120,149,00110
19,15,18,XXX,XX,01,  Brahman Para Union,5277,2377,2900,1757,64,131,50,58,2337.0,431,449,00110
19,18,31,XXX,XX,01,  Burichang Union,6059,2611,3448,1915,108,67,15,36,2790.0,593,535,00110
19,27,20,XXX,XX,01,  Mahichal Union,5722,2488,3234,1850,154,27,16,39,2442.0,572,622,00110
19,33,35,XXX,XX,01,  Bijoypur Union,3450,1492,1958,1133,68,27,2,10,1485.0,322,403,00110
19,67,68,XXX,XX,01,  Kalir Bazar Union,10173,4509,5664,3321,111,85,9,99,4270.0,1004,1274,00110
19,67,90,XXX,XX,01,  Panchthubi Union,10480,4788,5692,3641,313,23,4,34,4002.0,1090,1373,00110
19,74,13,XXX,XX,01,  Baishgaon Union,4872,2035,2837,1179,72,75,2,146,2049.0,635,714,00110
19,75,43,XXX,XX,01,  Gobindapur Union,4829,2118,2711,1674,80,19,4,29,2222.0,396,405,00110
19,81,54,XXX,XX,01,  Muradnagar Union,6666,2854,3812,2051,99,36,5,104,2909.0,663,799,00110
19,81,63,XXX,XX,01,  Paschim Nabipur Union,3761,1829,1932,1440,138,17,6,7,1364.0,365,424,00110
19,94,67,XXX,XX,01,  Karikandi Union,5508,2384,3124,1805,40,9,2,30,2469.0,540,613,00110
12,04,94,XXX,XX,01,  Banchharampur Union,3812,1575,2237,1192,24,11,2,17,1809.0,355,402,00110
12,07,32,XXX,XX,01,  Chandura Union,8821,4077,4744,3258,172,30,15,49,3755.0,740,802,00110
12,07,91,XXX,XX,01,  Uttar Ichhapur Union,3964,1827,2137,1375,37,30,7,113,1808.0,309,285,00110
12,13,50,XXX,XX,01,  Shuhilpur Union,10691,5000,5691,3721,208,45,12,36,4212.0,1198,1259,00110
12,13,93,XXX,XX,01,  Uttar Natai Union,5506,2630,2876,1956,237,76,50,40,2009.0,558,580,00110
12,33,12,XXX,XX,01,  Araisidha Union,4813,2113,2700,1554,184,17,2,66,2013.0,476,501,00110
12,33,14,XXX,XX,01,  Ashugang Union,2867,1259,1608,819,35,35,6,45,1208.0,360,359,00110
12,33,38,XXX,XX,01,  Durgapur Union,6961,3125,3836,2296,688,48,14,37,2326.0,744,808,00110
12,90,87,XXX,XX,01,  Nasirnagar Union,3212,1482,1730,1222,30,4,1,16,1388.0,240,311,00110
51,33,47,XXX,XX,01,  Char Falcon Union,1850,929,921,631,29,11,4,47,682.0,240,206,00110
51,43,90,XXX,XX,01,  Dakshin Hamchadi Union,3854,1615,2239,1100,29,28,12,24,1547.0,463,651,00110
51,58,11,XXX,XX,01,  Bamni Union,3183,1255,1928,854,35,15,5,33,1469.0,353,419,00110
51,58,59,XXX,XX,01,  Keroa Union,703,343,360,174,2,14,0,2,257.0,153,101,00110
51,58,71,XXX,XX,01,  Roypur Union,2727,1266,1461,924,36,17,2,40,1169.0,285,254,00110
51,73,23,XXX,XX,01,  Char Alexandar Union,5767,2872,2895,2058,98,57,29,17,2054.0,740,714,00110
46,43,31,XXX,XX,01,  Boalkhali Union,1823,730,1093,544,18,32,6,16,876.0,138,193,00110
46,61,71,XXX,XX,01,  Lakshmichhari Union,4016,1663,2353,1329,405,6,4,91,1708.0,237,236,00110
46,65,31,XXX,XX,01,  Mahalchhari Union,2204,975,1229,848,63,5,2,15,1013.0,107,151,00110
46,67,87,XXX,XX,01,  Tintahari Union,1203,543,660,476,113,0,1,6,454.0,61,92,00110
46,80,76,XXX,XX,01,  Ramgarh Union,307,138,169,111,13,0,1,0,127.0,27,28,00110
22,24,35,XXX,XX,01,  Idgaon Union,4918,2272,2646,1635,155,120,3,144,2069.0,373,419,00110
22,24,42,XXX,XX,01,  Islamabad Union,2272,1093,1179,875,22,1,2,11,960.0,206,195,00110
22,56,83,XXX,XX,01,  Pekua Union,4095,1867,2228,1460,78,47,7,19,1794.0,341,349,00110
22,66,15,XXX,XX,01,  Fatekharkul Union,381,152,229,106,2,0,0,0,163.0,46,64,00110
22,66,38,XXX,XX,01,  Joarianala Union,4724,2240,2484,1720,76,62,14,24,1966.0,434,428,00110
22,90,63,XXX,XX,01,  Teknaf Union,9639,4637,5002,2862,278,68,23,617,3638.0,1090,1063,00110
22,94,47,XXX,XX,01,  Raja Palong Union,9854,4613,5241,3829,242,39,22,202,4386.0,543,591,00110
15,04,15,XXX,XX,01,  Anowara Union,794,282,512,171,13,8,0,6,398.0,97,101,00110
15,37,59,XXX,XX,01,  Hathazari Union,12980,6035,6945,4210,508,83,23,231,4253.0,1511,2161,00110
15,47,62,XXX,XX,01,  Lohagara Union,793,310,483,168,8,1,0,8,302.0,133,173,00110
15,53,59,XXX,XX,01,  Mirsharai Union,2489,913,1576,694,63,24,0,14,1176.0,181,337,00110
15,70,34,XXX,XX,01,  Mariamnagar Union,2054,857,1197,562,63,24,3,52,760.0,219,371,00110
15,70,60,XXX,XX,01,  Pomara Union,215,100,115,20,5,1,1,68,98.0,11,11,00110
15,78,40,XXX,XX,01,  Harispur Union,114,56,58,20,1,10,0,5,47.0,21,10,00110
15,82,36,XXX,XX,01,  Dhemsa Union,1315,672,643,568,15,7,3,2,454.0,95,171,00110
84,07,71,XXX,XX,01,  Rupakari Union,1031,414,617,244,30,1,0,91,482.0,78,105,00110
84,21,47,XXX,XX,01,  Barkal Union,1377,557,820,355,73,1,0,111,625.0,90,122,00110
84,25,19,XXX,XX,01,  Betbunia Union,1843,726,1117,545,73,6,0,46,937.0,129,107,00110
84,29,23,XXX,XX,01,  Belai Chhari Union,2426,1027,1399,840,409,12,7,34,815.0,141,168,00110
84,36,57,XXX,XX,01,  Kaptai Union,1126,511,615,429,431,4,1,0,90.0,78,93,00110
84,47,57,XXX,XX,01,  Jurai Chhari Union,1151,438,713,369,423,0,1,15,223.0,54,66,00110
84,58,67,XXX,XX,01,  Langadu Union,1316,501,815,371,61,0,0,29,620.0,101,134,00110
84,75,57,XXX,XX,01,  Naniarchar Union,2133,882,1251,592,140,6,6,189,969.0,95,136,00110
84,78,71,XXX,XX,01,  Gainda Union,2393,1023,1370,853,401,4,3,26,811.0,140,155,00110
30,14,76,XXX,XX,01,  Pathannagar Union,5201,2212,2989,1601,51,56,7,115,2194.0,440,737,00110
30,25,12,XXX,XX,01,  Daganbhuiyan Union,2832,1103,1729,749,19,28,3,15,1251.0,311,456,00110
30,25,38,XXX,XX,01,  Jailashkara Union,5940,2318,3622,1621,64,57,7,46,2679.0,594,872,00110
30,41,67,XXX,XX,01,  Fulgazi Union,4870,2172,2698,1767,94,34,8,24,1938.0,347,658,00110
30,94,66,XXX,XX,01,  Matiganj Union,5179,2036,3143,1373,33,44,4,156,2540.0,463,566,00110
75,07,70,XXX,XX,01,  Mir Warishpur Union,3180,1354,1826,753,27,40,4,15,1213.0,546,582,00110
75,36,47,XXX,XX,01,  Harni Union,7176,3502,3674,2235,531,43,24,434,2439.0,790,680,00110
75,36,76,XXX,XX,01,  Sonadia Union,8762,4062,4700,2795,177,33,16,359,3462.0,875,1045,00110
75,80,13,XXX,XX,01,  Arjuntala Union,3926,1546,2380,902,21,88,1,24,1774.0,532,584,00110
75,80,57,XXX,XX,01,  Kadra Union,3784,1416,2368,971,21,29,1,14,1803.0,402,543,00110
75,85,36,XXX,XX,01,  Char Jubille Union,14139,6194,7945,4708,261,49,9,94,6318.0,1343,1357,00110
75,87,23,XXX,XX,01,  Ashwadia Union,6892,3154,3738,2173,140,95,15,50,2683.0,836,900,00110
75,87,25,XXX,XX,01,  Binodpur Union,2699,1134,1565,800,36,13,2,12,1117.0,309,410,00110
75,87,40,XXX,XX,01,  Char Matua Union,4546,1912,2634,1347,40,61,8,24,2175.0,480,411,00110
75,87,60,XXX,XX,01,  Kadir Hanif Union,2922,1300,1622,920,75,2,1,9,1072.0,369,474,00110
75,87,80,XXX,XX,01,  Noakhali Union,6457,2909,3548,2013,197,91,19,60,2520.0,745,812,00110
29,03,10,XXX,XX,01,  Alfadanga Union,3539,1620,1919,1375,53,4,3,10,1576.0,231,287,00110
29,03,31,XXX,XX,01,  Buraich Union,5500,2447,3053,2082,46,8,4,10,2508.0,347,495,00110
29,10,13,XXX,XX,01,  Algi Union,8054,3626,4428,2700,48,43,14,35,3404.0,848,962,00110
29,10,25,XXX,XX,01,  Chumordi Union,1137,470,667,362,12,1,1,6,528.0,101,126,00110
29,21,19,XXX,XX,01,  Char Bhadrasan Union,1116,504,612,409,14,0,0,8,491.0,87,107,00110
29,47,15,XXX,XX,01,  Ambikapur Union,7186,3346,3840,2741,206,30,14,35,2903.0,540,717,00110
29,56,52,XXX,XX,01,  Madhukhali Union,7237,3426,3811,2926,66,8,6,10,3103.0,482,636,00110
29,56,73,XXX,XX,01,  Noapara Union,5988,2812,3176,2438,59,6,3,14,2650.0,354,464,00110
29,62,55,XXX,XX,01,  Laskardia Union,6483,3126,3357,2610,81,7,10,77,2780.0,432,486,00110
29,84,85,XXX,XX,01,  Sadarpur Union,5401,2392,3009,1929,148,12,5,23,2323.0,428,533,00110
29,90,16,XXX,XX,01,  Bhawal Union,6160,3043,3117,2371,60,8,5,19,2474.0,645,578,00110
29,90,78,XXX,XX,01,  Ramkantapur Union,4441,2190,2251,1698,36,1,0,22,1768.0,469,447,00110
72,04,11,XXX,XX,01,  Baniajan Union,4468,2115,2353,1611,29,3,0,15,1834.0,486,490,00110
72,09,23,XXX,XX,01,  Barhatta Union,9132,4493,4639,3792,111,40,18,45,3770.0,616,740,00110
72,18,51,XXX,XX,01,  Durgapur Union,7410,3621,3789,2923,220,17,4,41,3030.0,640,535,00110
72,38,40,XXX,XX,01,  Khaliajuri Union,3648,1800,1848,1542,100,2,1,7,1441.0,249,306,00110
72,40,35,XXX,XX,01,  Kalmakanda Union,11275,5355,5920,4388,194,67,9,47,4619.0,853,1098,00110
72,56,52,XXX,XX,01,  Madan Union,6715,3339,3376,2770,72,15,16,55,2722.0,499,566,00110
72,83,71,XXX,XX,01,  Jaria Union,6978,3434,3544,2764,106,11,3,28,2744.0,631,691,00110
72,83,94,XXX,XX,01,  Purbadhala Union,6555,3079,3476,2386,129,15,7,75,2748.0,603,592,00110
39,07,23,XXX,XX,01,  Bakshiganj Union,8815,4136,4679,3568,275,23,9,23,3808.0,522,587,00110
39,15,36,XXX,XX,01,  Chikajani Union,7340,3432,3908,3019,79,25,8,31,3404.0,357,417,00110
39,15,43,XXX,XX,01,  Chukaibari Union,775,375,400,306,13,13,3,1,330.0,55,54,00110
39,36,59,XXX,XX,01,  Ranagachha Union,11593,5149,6444,4394,306,49,7,71,5270.0,635,861,00110
39,61,85,XXX,XX,01,  Nangla Union,8491,3870,4621,3372,99,23,11,28,4048.0,447,463,00110
39,85,21,XXX,XX,01,  Bhatara Union,9010,4100,4910,3686,96,28,8,47,4200.0,339,606,00110
59,24,42,XXX,XX,01,  Gazaria Union,2760,1237,1523,1046,69,7,2,10,1207.0,174,245,00110
59,24,73,XXX,XX,01,  Imampur Union,3721,1705,2016,1451,71,15,11,19,1605.0,220,329,00110
59,44,13,XXX,XX,01,  Bejgaon Union,2744,1258,1486,1004,60,9,1,20,1198.0,225,227,00110
59,44,94,XXX,XX,01,  Lohajang Teotia Union,1977,981,996,774,50,7,1,6,720.0,194,225,00110
59,56,76,XXX,XX,01,  Panchasar Union,12714,6275,6439,5354,1184,17,27,62,4194.0,842,1034,00110
59,56,85,XXX,XX,01,  Rampal Union,7126,3500,3626,2870,187,34,11,33,2657.0,563,771,00110
59,74,88,XXX,XX,01,  Rasunia Union,4368,2079,2289,1734,138,4,3,31,1663.0,310,485,00110
59,84,74,XXX,XX,01,  Sreenagar Union,2893,1368,1525,1139,121,1,2,16,1169.0,212,233,00110
59,94,39,XXX,XX,01,  Dhipur Union,3005,1473,1532,1179,138,4,1,20,1138.0,270,255,00110
59,94,94,XXX,XX,01,  Sonarang Tongibari Union,1094,507,587,417,73,0,0,11,417.0,79,97,00110
35,32,21,XXX,XX,01,  Gobra Union,1753,797,956,579,47,2,2,14,669.0,202,238,00110
35,32,38,XXX,XX,01,  Jalalabad Union,2993,1346,1647,1094,21,2,1,7,1320.0,243,305,00110
35,43,27,XXX,XX,01,  Kashiani Union,4369,1948,2421,1618,67,8,3,25,1954.0,297,397,00110
35,51,23,XXX,XX,01,  Ghagar Union,1381,629,752,497,21,3,0,4,567.0,125,164,00110
35,91,66,XXX,XX,01,  Kushli Union,2814,1350,1464,1067,116,12,2,18,1039.0,253,307,00110
82,07,17,XXX,XX,01,  Baharpur Union,9404,4382,5022,3879,163,10,3,57,4149.0,436,707,00110
82,07,19,XXX,XX,01,  Baliakandi Union,6512,3083,3429,2596,55,10,8,125,2870.0,352,496,00110
82,29,19,XXX,XX,01,  Chhota Bhakla Union,3429,1481,1948,1212,49,5,3,8,1549.0,256,347,00110
82,29,76,XXX,XX,01,  Ujan Char Union,7953,3633,4320,3068,115,23,22,43,3526.0,499,657,00110
82,47,30,XXX,XX,01,  Kalikapur Union,5002,2378,2624,2148,69,4,4,19,2263.0,207,288,00110
82,47,85,XXX,XX,01,  Ratandia Union,10447,5061,5386,4445,89,22,14,16,4593.0,578,690,00110
82,73,25,XXX,XX,01,  Jashai Union,5955,2847,3108,2504,43,15,2,14,2689.0,314,374,00110
82,73,75,XXX,XX,01,  Babupara Union,5280,2552,2728,2332,65,4,2,5,2381.0,211,280,00110
82,76,36,XXX,XX,01,  Dadshi Union,5687,2480,3207,2027,96,17,3,33,2644.0,403,464,00110
82,76,51,XXX,XX,01,  Mizanpur Union,10682,4788,5894,4222,233,10,6,44,4847.0,512,808,00110
61,13,14,XXX,XX,01,  Bhaluka Union,4024,1876,2148,1538,196,64,5,19,1659.0,255,288,00110
61,13,69,XXX,XX,01,  Mallikbari Union,7262,3409,3853,2911,223,20,8,21,3073.0,457,549,00110
61,16,36,XXX,XX,01,  Dhobaura Union,9713,4601,5112,3766,171,31,10,43,4133.0,761,798,00110
61,20,17,XXX,XX,01,  Bakta Union,12114,5761,6353,4840,214,51,28,112,5187.0,758,924,00110
61,20,47,XXX,XX,01,  Fulbaria Union,6717,3191,3526,2721,83,26,11,27,2977.0,417,455,00110
61,22,82,XXX,XX,01,  Saltia Union,4782,2303,2479,1965,131,18,5,77,2157.0,243,186,00110
61,24,61,XXX,XX,01,  Haluaghat Union,11633,5497,6136,4545,273,38,17,101,5001.0,813,845,00110
61,31,40,XXX,XX,01,  Ishwarganj Union,5857,3032,2825,2119,141,84,8,21,2167.0,808,509,00110
61,52,33,XXX,XX,01,  Char Ishwardia Union,6115,3002,3113,2428,163,23,11,13,2388.0,538,551,00110
61,52,40,XXX,XX,01,  Char Nilakshmia Union,10458,4964,5494,4124,324,34,12,46,4233.0,760,925,00110
61,52,67,XXX,XX,01,  Khagdahar Union,12428,5994,6434,4537,211,39,19,36,4928.0,1382,1276,00110
61,72,13,XXX,XX,01,  Achargaon Union,6626,3302,3324,2616,193,27,7,64,2611.0,595,513,00110
61,72,23,XXX,XX,01,  Chandipasha Union,11685,5578,6107,4474,380,63,20,34,4746.0,1007,961,00110
61,94,66,XXX,XX,01,  Rampur Union,3698,1860,1838,1531,38,50,9,10,1587.0,269,204,00110
67,02,23,XXX,XX,01,  Araihazar Union,7219,3474,3745,2829,482,7,10,40,2555.0,598,698,00110
67,02,87,XXX,XX,01,  Satgram Union,9146,4405,4741,3533,342,31,14,51,3690.0,790,695,00110
67,68,63,XXX,XX,01,  Mura Para Union,2258,1012,1246,781,143,3,0,6,784.0,222,319,00110
67,68,79,XXX,XX,01,  Rupganj Union,10225,4653,5572,3733,199,48,10,123,4482.0,749,881,00110
33,32,66,XXX,XX,01,  Mouchak Union,23041,10225,12816,8396,5207,75,69,201,5468.0,1553,2072,00110
33,32,76,XXX,XX,01,  Sreefaltali Union,5446,2382,3064,1907,252,27,14,144,2326.0,304,472,00110
33,36,43,XXX,XX,01,  Kapasia Union,6334,2897,3437,2262,112,27,4,92,2529.0,516,792,00110
56,10,28,XXX,XX,01,  Chak Mirpur Union,6017,2558,3459,2175,57,13,6,74,3011.0,296,385,00110
56,22,47,XXX,XX,01,  Ghior Union,4978,2203,2775,1885,96,9,2,19,2273.0,290,404,00110
56,28,29,XXX,XX,01,  Boyra Union,2038,804,1234,614,93,6,5,13,935.0,171,201,00110
56,46,87,XXX,XX,01,  Nabagram Union,4958,1935,3023,1639,111,2,2,55,2499.0,239,411,00110
56,70,19,XXX,XX,01,  Baliati Union,4017,1707,2310,1498,64,16,15,16,1959.0,177,272,00110
56,70,85,XXX,XX,01,  Saturia Union,5400,2302,3098,2051,77,13,4,19,2667.0,219,350,00110
56,78,71,XXX,XX,01,  Ulail Union,6714,2866,3848,2445,80,11,6,102,3352.0,308,410,00110
26,14,35,XXX,XX,01,  Dhamrai Union,1919,738,1181,624,86,3,0,15,957.0,96,138,00110
26,62,13,XXX,XX,01,  Bakshanagar Union,4018,1707,2311,1352,128,5,2,13,1726.0,337,455,00110
26,62,74,XXX,XX,01,  Kalakopa Union,1364,608,756,481,44,0,2,3,564.0,124,146,00110
86,14,77,XXX,XX,01,  Rambhadrapur Union,3311,1360,1951,1084,55,4,3,15,1539.0,257,354,00110
86,25,23,XXX,XX,01,  Darul Aman Union,1686,699,987,550,30,2,2,5,722.0,142,233,00110
86,36,35,XXX,XX,01,  Idilpur Union,6725,2820,3905,2318,216,21,15,59,3176.0,422,498,00110
54,80,95,XXX,XX,01,  Rajoir Union,458,213,245,174,7,0,0,7,192.0,32,46,00110
54,87,18,XXX,XX,01,  Bayratala Uttar Union,2128,968,1160,877,149,3,2,6,870.0,82,139,00110
54,87,42,XXX,XX,01,  Ditiyakhanda Union,2857,1233,1624,1005,46,3,0,10,1325.0,215,253,00110
93,09,11,XXX,XX,01,  Basail Union,4772,1999,2773,1432,60,8,1,216,2325.0,343,387,00110
93,23,23,XXX,XX,01,  Delduar Union,5087,2170,2917,1827,175,20,6,38,2293.0,285,443,00110
93,47,58,XXX,XX,01,  Kok Dahara Union,10304,4613,5691,3907,257,12,7,66,4689.0,628,738,00110
93,57,21,XXX,XX,01,  Alokdia Union,10067,4811,5256,4169,91,13,8,17,4456.0,612,701,00110
93,66,36,XXX,XX,01,  Bhaora Union,3917,1586,2331,1354,52,9,0,20,1911.0,203,368,00110
93,66,39,XXX,XX,01,  Bhatgram Union,6302,2549,3753,2092,109,14,2,62,3135.0,381,507,00110
93,66,67,XXX,XX,01,  Latifpur Union,4611,1881,2730,1495,55,21,7,6,2161.0,359,507,00110
93,76,73,XXX,XX,01,  Nagarpur Union,6006,2534,3472,2224,60,10,2,30,3071.0,270,339,00110
93,85,27,XXX,XX,01,  Gazaria Union,11809,4917,6892,4192,103,38,6,32,5966.0,655,817,00110
93,85,81,XXX,XX,01,  Kalia Union,19979,8754,11225,7132,274,68,21,386,9509.0,1168,1421,00110
48,02,23,XXX,XX,01,  Austagram Union,1276,595,681,415,18,9,3,7,489.0,164,171,00110
48,33,43,XXX,XX,01,  Dhanpur Union,3531,1616,1915,1355,51,2,3,8,1499.0,251,362,00110
48,33,51,XXX,XX,01,  Itna Union,2168,1116,1052,914,87,1,1,9,789.0,192,175,00110
48,59,81,XXX,XX,01,  Mithamain Union,2684,1335,1349,1186,32,4,2,2,1104.0,143,211,00110
48,76,76,XXX,XX,01,  Nikli Union,5398,2576,2822,2140,91,13,0,15,2341.0,408,390,00110
48,92,94,XXX,XX,01,  Tarail Sachail Union,6182,3088,3094,2523,118,25,10,26,2356.0,514,610,00110
89,37,25,XXX,XX,01,  Jhenaigati Union,10582,4849,5733,4173,519,31,34,48,4374.0,597,806,00110
68,07,13,XXX,XX,01,  Bajnaba Union,4154,1751,2403,1428,66,0,7,8,1939.0,315,391,00110
68,52,33,XXX,XX,01,  Chandanbari Union,3315,1507,1808,1262,140,11,2,50,1405.0,184,261,00110
68,52,67,XXX,XX,01,  Kanchikata Union,7320,3335,3985,2473,100,16,10,82,3317.0,764,558,00110
68,52,94,XXX,XX,01,  Shukundi Union,5170,2407,2763,1841,151,13,20,29,2123.0,524,469,00110
68,60,25,XXX,XX,01,  Chinishpur Union,10239,4887,5352,3516,718,26,5,17,3362.0,1328,1267,00110
68,60,47,XXX,XX,01,  Kanthalia Union,13879,6943,6936,5529,858,22,9,70,4910.0,1322,1159,00110
68,60,53,XXX,XX,01,  Nuralla Pur U/C Union,5726,2890,2836,2579,280,9,2,9,2161.0,293,393,00110
68,60,59,XXX,XX,01,  Mahishasura Union,13360,6811,6549,5510,723,38,17,54,4421.0,1209,1388,00110
68,63,15,XXX,XX,01,  Char Sindur Union,3656,1710,1946,1400,63,11,1,19,1482.0,280,400,00110
68,63,79,XXX,XX,01,  Jinardi Union,4579,1945,2634,1475,189,6,3,15,1776.0,449,666,00110
68,64,14,XXX,XX,01,  Alipura Union,3868,1756,2112,1226,84,39,7,135,1662.0,356,359,00110
68,64,74,XXX,XX,01,  Palashtali Union,7461,3266,4195,2506,121,17,8,33,3264.0,710,802,00110
68,76,21,XXX,XX,01,  Baghaba Union,7392,3537,3855,2876,81,81,23,43,2997.0,537,754,00110
68,76,73,XXX,XX,01,  Masimpur Union,4780,2205,2575,1781,71,18,12,34,1951.0,372,541,00110
33,32,66,XXX,XX,01,  Mouchak Union,23041,10225,12816,8396,5207,75,69,201,5468.0,1553,2072,00110
33,32,76,XXX,XX,01,  Sreefaltali Union,5446,2382,3064,1907,252,27,14,144,2326.0,304,472,00110
33,36,43,XXX,XX,01,  Kapasia Union,6334,2897,3437,2262,112,27,4,92,2529.0,516,792,00110
90,18,77,XXX,XX,01,  Palash Union,9230,4371,4859,3453,246,60,31,42,3509.0,816,1073,00110
90,23,13,XXX,XX,01,  Chhatak Union,4010,1761,2249,1393,67,8,0,22,1783.0,338,399,00110
90,23,47,XXX,XX,01,  Dakshin Islampur Union,10841,4993,5848,3713,323,73,35,156,4144.0,1051,1346,00110
90,23,76,XXX,XX,01,  Noarai Union,16067,7360,8707,5122,413,214,49,89,5857.0,1935,2388,00110
90,27,33,XXX,XX,01,  Joykalas Union,10722,5002,5720,3997,228,28,14,47,4199.0,930,1279,00110
90,29,28,XXX,XX,01,  Derai Sarmangal Union,5621,2768,2853,2129,358,46,24,24,1782.0,569,689,00110
90,29,47,XXX,XX,01,  Karimpur Union,7104,3661,3443,2760,149,33,6,51,2446.0,817,842,00110
90,32,38,XXX,XX,01,  Dharmapasha Union,9650,4686,4964,3827,122,64,29,34,3833.0,761,980,00110
90,32,57,XXX,XX,01,  Madhyanagar Union,5744,2678,3066,2222,110,20,2,11,2299.0,425,655,00110
90,33,27,XXX,XX,01,  Dakshin Dowarabazar Union,3366,1613,1753,1168,50,17,5,78,1302.0,350,396,00110
90,50,67,XXX,XX,01,  Jamalganj Union,19272,9272,10000,7234,452,63,28,179,7318.0,1796,2202,00110
90,50,81,XXX,XX,01,  Sachna Bazar Union,8556,4146,4410,3402,397,58,9,42,3212.0,644,792,00110
90,86,47,XXX,XX,01,  Bahara Union,6872,3242,3630,2439,222,28,12,37,2450.0,738,946,00110
90,89,10,XXX,XX,01,  Aftabnagar Union,6562,3057,3505,2217,127,66,18,30,2382.0,744,978,00110
90,89,39,XXX,XX,01,  Lakshmansree Union,4475,2112,2363,1518,199,24,3,30,1623.0,540,538,00110
90,92,64,XXX,XX,01,  Tahirpur Union,3641,1753,1888,1398,55,33,9,17,1408.0,305,416,00110
36,02,13,XXX,XX,01,  Ajmiriganj Union,3096,1483,1613,1095,49,38,9,6,1148.0,344,407,00110
36,05,11,XXX,XX,01,  Bahubal Union,8461,4032,4429,3029,128,80,13,66,3450.0,857,838,00110
36,11,11,XXX,XX,01,  Uttar Purba Baniachang Union,3241,1587,1654,1154,229,7,13,35,1008.0,391,404,00110
36,11,18,XXX,XX,01,  Dakshin Purba Baniyachang Union,9556,4499,5057,3303,143,77,10,57,3612.0,1062,1292,00110
36,11,25,XXX,XX,01,  Dakshin Paschim Baniyachang Union,6164,2824,3340,2201,492,24,25,42,2239.0,557,584,00110
36,44,22,XXX,XX,01,  Gopaya Union,5728,2794,2934,1846,126,17,10,22,2232.0,909,566,00110
36,44,76,XXX,XX,01,  Richi Union,9269,4494,4775,3586,177,67,3,69,3697.0,772,898,00110
36,68,13,XXX,XX,01,  Bamai Union,6202,2778,3424,2204,146,12,7,27,2683.0,535,588,00110
36,68,54,XXX,XX,01,  Lakhai Union,7196,3280,3916,2656,172,27,2,27,3048.0,570,694,00110
36,71,17,XXX,XX,01,  Bagasura Union,9227,4152,5075,3264,171,50,14,54,3832.0,784,1058,00110
36,77,14,XXX,XX,01,  Bausha Union,9433,4486,4947,3388,185,94,25,72,3686.0,932,1051,00110
36,77,65,XXX,XX,01,  Kargaon Union,9063,4330,4733,3362,117,19,7,93,3624.0,856,985,00110
36,77,73,XXX,XX,01,  Kurshi Union,7244,3399,3845,2424,229,27,4,48,2624.0,900,988,00110
36,77,80,XXX,XX,01,  Nabiganj Union,6588,3160,3428,2290,219,78,21,48,2406.0,744,782,00110
91,08,11,XXX,XX,01,  Balaganj Union,4924,2301,2623,1601,64,34,8,74,1964.0,592,587,00110
91,20,21,XXX,XX,01,  Bishwanath Union,4204,1826,2378,1181,75,68,16,57,1576.0,520,711,00110
91,27,11,XXX,XX,01,  Islampur Paschim Union,13671,6904,6767,5181,641,60,18,79,4510.0,1584,1598,00110
91,31,36,XXX,XX,01,  Baraikandi Union,1388,635,753,475,82,6,4,18,465.0,136,202,00110
91,31,45,XXX,XX,01,  Kuchai Union,3062,1238,1824,859,207,11,5,26,1134.0,342,478,00110
91,31,65,XXX,XX,01,  Mollargaon Union,5296,2241,3055,1619,259,26,5,81,1919.0,515,872,00110
91,35,23,XXX,XX,01,  Fenchuganj Union,5158,2255,2903,1592,54,19,3,33,2123.0,611,723,00110
91,38,43,XXX,XX,01,  Fulbari Union,5117,2191,2926,1527,95,18,6,28,2082.0,618,743,00110
91,41,42,XXX,XX,01,  Paschim Jaflong Union,13798,6378,7420,4476,351,169,32,637,5536.0,1096,1501,00110
91,41,52,XXX,XX,01,  Lengura Union,14715,6806,7909,5340,175,87,43,160,6353.0,1219,1338,00110
91,53,63,XXX,XX,01,  Nijpat Union,6603,3077,3526,2446,133,31,13,47,2610.0,553,770,00110
91,62,42,XXX,XX,01,  Khadim Para Union,10791,4969,5822,3964,532,26,19,143,3791.0,836,1480,00110
91,62,90,XXX,XX,01,  Tuker Bazar Union,11059,4626,6433,3596,1551,78,17,52,3245.0,900,1620,00110
