ZL,UZ,UN/WA,MZ/MH,Vill,RMO,Administrative Unit Residence Community,Population aged 15-19 years-Attending school-Male,Population aged 15-19 years-Attending school-Female,Population aged 15-19 years-Not attending school-Male,Population aged 15-19 years-Not attending school-Female,Population aged 20-24 years-Attending school-Male,Population aged 20-24 years-Attending school-Female,Population aged 20-24 years-Not attending school-Male,Population aged 20-24 years-Not attending school-Female,Population aged 25-29 years-Attending school-Male,Population aged 25-29 years-Attending school-Female,Population aged 25-29 years-Not attending school-Male,Population aged 25-29 years-Not attending school-Female,check_var
18,31,XX,XXX,XX,XX,Damurhuda Upazila Total,5707,4610,7136,7191,1178,571,10101,14598,223,91,12823,15497,01111
18,55,XX,XXX,XX,XX,Jiban Nagar Upazila Total,3830,3442,4398,4396,785,388,5799,8616,150,53,8038,9554,01111
65,28,XX,XXX,XX,XX,Kalia Upazila Total,4474,3412,4925,5173,679,353,6471,9749,126,46,7537,9639,01111
65,52,XX,XXX,XX,XX,Lohagara Upazila Total,5222,4254,4139,5137,979,638,5844,10725,178,83,7953,11370,01111
65,76,XX,XXX,XX,XX,Narail Sadar Upazila Total,6476,5525,4678,5272,1705,1148,7489,12052,394,149,10165,13337,01111
44,14,XX,XXX,XX,XX,Harinakundu Upazila Total,4056,3347,3882,3548,1066,585,5753,8780,236,77,8331,9954,01111
44,19,XX,XXX,XX,XX,Jhenaidah Sadar Upazila Total,11594,9413,8668,9284,4017,2206,13693,21128,884,312,19480,24126,01111
44,33,XX,XXX,XX,XX,Kaliganj Upazila Total,6555,5361,5449,6050,1543,879,8672,13704,359,99,12339,15157,01111
44,42,XX,XXX,XX,XX,Kotchandpur Upazila Total,3120,2565,2871,3274,808,471,4304,6870,152,61,6062,7536,01111
44,71,XX,XXX,XX,XX,Maheshpur Upazila Total,7217,6287,7912,7432,1561,852,11442,16835,303,125,15156,17545,01111
44,80,XX,XXX,XX,XX,Shailkupa Upazila Total,9062,7317,6324,6361,3558,1894,10316,15787,723,257,14306,17849,01111
41,04,XX,XXX,XX,XX,Abhaynagar Upazila Total,6146,5503,4883,5289,1786,1154,7730,12007,478,194,10846,13305,01111
41,09,XX,XXX,XX,XX,Bagherpara Upazila Total,5217,4694,3970,4203,1330,827,6140,10022,288,112,8500,11287,01111
41,11,XX,XXX,XX,XX,Chaugachha Upazila Total,5547,4479,4470,4979,1216,726,7297,11369,288,105,9947,12285,01111
41,23,XX,XXX,XX,XX,Jhikargachha Upazila Total,6817,6170,6113,6826,1635,1090,9091,14966,333,167,12092,15747,01111
41,38,XX,XXX,XX,XX,Keshabpur Upazila Total,6049,4634,4216,5366,1606,749,7253,11926,353,86,10230,12872,01111
41,47,XX,XXX,XX,XX,Jessore Sadar Upazila Total,21319,17840,14959,15662,11641,6809,23795,35056,2673,922,33217,37747,01111
41,61,XX,XXX,XX,XX,Manirampur Upazila Total,10430,8928,7219,8421,2779,1476,11205,18374,626,205,16056,20731,01111
41,90,XX,XXX,XX,XX,Sharsha Upazila Total,7043,6711,8409,9306,1704,1114,12086,18058,359,122,15677,18163,01111
1,08,XX,XXX,XX,XX,Bagerhat Sadar Upazila Total,6123,5885,5250,5567,2183,1452,7632,11546,419,190,10307,13290,01111
1,14,XX,XXX,XX,XX,Chitalmari Upazila Total,2982,2529,3112,3047,642,359,3787,5631,132,59,4566,6057,01111
1,34,XX,XXX,XX,XX,Fakirhat Upazila Total,3174,2837,2935,3010,797,489,4220,6326,151,78,5652,6795,01111
1,38,XX,XXX,XX,XX,Kachua Upazila Total,2077,1982,1923,1896,525,356,2575,4088,106,53,3311,4470,01111
1,56,XX,XXX,XX,XX,Mollahat Upazila Total,2941,2352,3325,3299,594,251,3957,5809,97,44,4382,5564,01111
1,58,XX,XXX,XX,XX,Mongla Upazila Total,2461,2573,3007,2963,560,401,4707,5667,126,65,6253,6654,01111
1,60,XX,XXX,XX,XX,Morrelganj Upazila Total,5261,5109,5294,6142,1097,689,7309,12332,197,103,9490,13792,01111
1,73,XX,XXX,XX,XX,Rampal Upazila Total,2918,2623,3124,3313,633,439,4380,6896,153,62,5887,7736,01111
1,77,XX,XXX,XX,XX,Sarankhola Upazila Total,2077,2030,2455,2441,368,252,3906,4839,67,35,5284,5345,01111
55,57,XX,XXX,XX,XX,Magura Sadar Upazila Total,9215,7969,6927,6855,2636,1999,10577,16722,567,220,14868,18982,01111
55,66,XX,XXX,XX,XX,Mohammadpur Upazila Total,4966,4327,3819,3943,910,592,5287,8960,183,82,7116,9726,01111
55,85,XX,XXX,XX,XX,Shalikha Upazila Total,3637,3467,2928,2698,832,512,4634,6976,178,63,6345,8220,01111
55,95,XX,XXX,XX,XX,Sreepur Upazila Total,4448,3842,2588,2983,939,722,4648,7445,173,100,6094,8273,01111
50,15,XX,XXX,XX,XX,Bheramara Upazila Total,4099,3962,4648,4350,960,613,6383,9656,186,95,8398,10376,01111
50,39,XX,XXX,XX,XX,Daulatpur Upazila Total,10143,6980,9252,9972,2194,953,14524,22472,471,158,19031,23602,01111
50,63,XX,XXX,XX,XX,Khoksa Upazila Total,2964,2304,2193,2465,744,395,3590,5882,161,68,5283,6624,01111
50,71,XX,XXX,XX,XX,Kumarkhali Upazila Total,7541,6262,6359,6418,2232,1162,9167,15055,543,196,13210,16657,01111
50,79,XX,XXX,XX,XX,Kushtia Sadar Upazila Total,13307,11079,9752,9740,6336,3802,14813,22452,1564,599,21634,26283,01111
50,94,XX,XXX,XX,XX,Mirpur Upazila Total,6486,5348,7169,6775,1753,762,10848,16113,421,134,15181,18153,01111
57,47,XX,XXX,XX,XX,Gangni Upazila Total,6190,4617,6121,6917,1454,759,9291,14816,348,142,12765,16310,01111
57,60,XX,XXX,XX,XX,Mujib Nagar Upazila Total,2106,1705,1929,2301,460,221,2748,4332,96,35,3849,5101,01111
57,87,XX,XXX,XX,XX,Meherpur Sadar Upazila Total,4979,4010,5820,6472,1069,588,8662,12428,223,76,10820,13523,01111
87,04,XX,XXX,XX,XX,Assasuni Upazila Total,6570,5158,4950,5932,1550,614,8153,13244,316,79,10809,13564,01111
87,25,XX,XXX,XX,XX,Debhata Upazila Total,2867,2507,2680,3473,708,363,4485,6834,177,54,5710,6231,01111
87,43,XX,XXX,XX,XX,Kalaroa Upazila Total,6362,5682,4787,5569,1560,914,7342,11713,263,118,9590,11943,01111
87,47,XX,XXX,XX,XX,Kaliganj Upazila Total,6210,5526,5757,6881,1457,654,8894,14255,298,84,11237,13715,01111
87,82,XX,XXX,XX,XX,Satkhira Sadar Upazila Total,12185,10628,9898,12091,4241,2327,15409,23863,840,244,20035,23123,01111
87,86,XX,XXX,XX,XX,Shyamnagar Upazila Total,6767,6119,6340,8522,1573,772,9472,16752,330,73,11925,16210,01111
87,90,XX,XXX,XX,XX,Tala Upazila Total,7410,5935,4856,6165,1890,830,9087,14446,366,105,11793,14863,01111
42,40,XX,XXX,XX,XX,Jhalokati Sadar Upazila Total,5636,5500,4137,4635,1371,938,5624,9165,287,122,6988,10022,01111
42,43,XX,XXX,XX,XX,Kanthalia Upazila Total,3013,2819,2072,2155,572,376,2977,4765,121,81,3514,5441,01111
42,73,XX,XXX,XX,XX,Nalchity Upazila Total,4905,4816,3390,4076,932,654,4659,7839,162,86,5494,8528,01111
42,84,XX,XXX,XX,XX,Rajapur Upazila Total,3552,3472,2634,2961,648,410,3265,5871,109,42,3907,6342,01111
78,38,XX,XXX,XX,XX,Bauphal Upazila Total,7102,6626,4879,5748,1349,1060,6567,12973,287,118,8797,14585,01111
78,52,XX,XXX,XX,XX,Dashmina Upazila Total,2428,1769,2188,2413,416,251,2758,5552,96,36,4210,6301,01111
78,55,XX,XXX,XX,XX,Dumki Upazila Total,2015,1806,1021,1208,871,379,1432,2821,74,30,1922,3234,01111
78,57,XX,XXX,XX,XX,Galachipa Upazila Total,5433,4856,7741,8160,999,685,9687,16807,230,97,13992,18979,01111
78,66,XX,XXX,XX,XX,Kala Para Upazila Total,3383,2589,5320,5148,615,357,7477,11476,140,52,10578,12855,01111
78,76,XX,XXX,XX,XX,Mirzaganj Upazila Total,3132,2793,1945,2175,678,413,2816,4804,165,56,3560,5513,01111
78,95,XX,XXX,XX,XX,Patuakhali Sadar Upazila Total,8101,6411,5721,6936,2517,1412,7626,13175,469,193,10617,15281,01111
6,02,XX,XXX,XX,XX,Agailjhara Upazila Total,3954,3764,2860,3065,879,532,3918,6137,185,73,4835,6726,01111
6,03,XX,XXX,XX,XX,Babuganj Upazila Total,4027,3839,2684,2929,1001,615,3324,5512,166,84,4059,6105,01111
6,07,XX,XXX,XX,XX,Bakerganj Upazila Total,7349,7187,5323,6303,1306,904,6696,12461,230,126,8799,13830,01111
6,10,XX,XXX,XX,XX,Banari Para Upazila Total,3382,3476,3013,2748,780,533,4009,6095,129,53,4900,6668,01111
6,32,XX,XXX,XX,XX,Gaurnadi Upazila Total,4402,4141,4123,4293,999,646,5524,8505,198,91,6437,8768,01111
6,36,XX,XXX,XX,XX,Hizla Upazila Total,1983,1846,4317,4347,318,176,4086,6534,57,14,5022,6116,01111
6,51,XX,XXX,XX,XX,Barisal Sadar Upazila Total,14625,13656,11813,12477,7746,5017,15640,23231,1467,668,20948,25817,01111
6,62,XX,XXX,XX,XX,Mehendiganj Upazila Total,4685,5264,7919,8056,759,576,7590,12870,133,86,9335,12908,01111
6,69,XX,XXX,XX,XX,Muladi Upazila Total,3511,3666,3274,3988,579,385,3688,7237,119,56,4648,7320,01111
6,94,XX,XXX,XX,XX,Wazirpur Upazila Total,6087,5933,4403,4734,1363,871,6034,9867,255,125,7375,10532,01111
79,14,XX,XXX,XX,XX,Bhandaria Upazila Total,3362,3132,2876,3258,559,390,3740,6251,90,35,4572,6714,01111
79,47,XX,XXX,XX,XX,Kawkhali Upazila Total,1641,1683,1453,1483,419,386,2030,2704,100,68,2491,3141,01111
79,58,XX,XXX,XX,XX,Mathbaria Upazila Total,4731,4129,5388,5674,929,649,7767,12187,198,84,9583,13072,01111
79,76,XX,XXX,XX,XX,Nazirpur Upazila Total,3821,3801,4206,3712,880,537,5348,7371,204,74,5990,8160,01111
79,80,XX,XXX,XX,XX,Pirojpur Sadar Upazila Total,3663,3860,3292,3411,1216,833,4255,6714,183,102,5612,7656,01111
79,87,XX,XXX,XX,XX,Nesarabad Upazila Total,4834,5442,4884,4641,1588,958,5934,8932,237,144,7059,9269,01111
79,90,XX,XXX,XX,XX,Zianagar Upazila Total,1468,1478,1687,1707,245,203,1983,3152,46,23,2309,3491,01111
9,18,XX,XXX,XX,XX,Bhola Sadar Upazila Total,7833,7132,11341,11199,1932,963,11567,19208,316,107,14900,19293,01111
9,21,XX,XXX,XX,XX,Burhanuddin Upazila Total,4251,3613,5936,6806,774,356,6177,10640,141,48,7525,10635,01111
9,25,XX,XXX,XX,XX,Char Fasson Upazila Total,6847,6031,12873,12385,1129,455,13442,22030,236,76,17839,22716,01111
9,29,XX,XXX,XX,XX,Daulat Khan Upazila Total,2993,2536,4643,5135,496,228,4790,7952,101,28,5686,7536,01111
9,54,XX,XXX,XX,XX,Lalmohan Upazila Total,3836,3506,7166,8402,747,286,7486,13906,197,35,10184,14064,01111
9,65,XX,XXX,XX,XX,Manpura Upazila Total,808,748,2352,2165,163,72,2301,3990,24,8,3555,3976,01111
9,91,XX,XXX,XX,XX,Tazumuddin Upazila Total,1944,1622,3395,3355,342,126,3720,6159,79,27,5322,6337,01111
4,09,XX,XXX,XX,XX,Amtali Upazila Total,4445,3376,4627,5187,845,485,6925,12572,181,88,9908,14583,01111
4,19,XX,XXX,XX,XX,Bamna Upazila Total,1677,1309,1463,1527,331,195,2253,3592,79,23,3090,4253,01111
4,28,XX,XXX,XX,XX,Barguna Sadar Upazila Total,5690,4309,4097,4756,1247,700,6478,11818,237,84,9730,14188,01111
4,47,XX,XXX,XX,XX,Betagi Upazila Total,2640,2316,1945,1994,427,326,2509,4587,83,52,3495,5587,01111
4,85,XX,XXX,XX,XX,Patharghata Upazila Total,2764,2689,3345,3469,570,337,4778,8082,115,44,6523,8790,01111
52,02,XX,XXX,XX,XX,Aditmari Upazila Total,4867,4031,4459,4432,1231,710,6540,10546,281,112,8815,11402,01111
52,33,XX,XXX,XX,XX,Hatibandha Upazila Total,5580,4833,4948,4266,1122,687,6276,10548,280,96,8687,11164,01111
52,39,XX,XXX,XX,XX,Kaligang Upazila Total,5720,4889,5140,4629,1460,810,6512,11198,397,135,9270,12392,01111
52,55,XX,XXX,XX,XX,Lalmonirhat Sadar Upazila Total,7114,5685,6329,7021,2010,1270,9489,15452,536,213,13342,17466,01111
52,70,XX,XXX,XX,XX,Patgram Upazila Total,3681,3602,5686,4770,770,535,6650,10113,149,61,9153,10786,01111
77,04,XX,XXX,XX,XX,Atwari Upazila Total,3501,3065,2463,2617,822,456,3655,5800,178,61,5340,6849,01111
77,25,XX,XXX,XX,XX,Boda Upazila Total,5117,4980,5759,4437,1274,830,7562,10923,292,94,9954,11984,01111
77,34,XX,XXX,XX,XX,Debiganj Upazila Total,4728,4168,5525,4573,1076,639,6588,10471,232,60,9292,11320,01111
77,73,XX,XXX,XX,XX,Panchagarh Sadar Upazila Total,5860,6530,7466,6007,1477,1113,9447,12858,338,137,11569,13488,01111
77,90,XX,XXX,XX,XX,Tentulia Upazila Total,2627,2407,3434,2785,457,311,4475,6078,82,37,5311,6325,01111
85,03,XX,XXX,XX,XX,Badarganj Upazila Total,4957,4314,6291,5677,1152,591,7897,13215,287,67,11669,14689,01111
85,27,XX,XXX,XX,XX,Gangachara Upazila Total,5847,4885,6631,6176,1470,813,8353,13614,333,123,11622,15113,01111
85,42,XX,XXX,XX,XX,Kaunia Upazila Total,4829,4308,4933,5154,1446,869,6940,10942,337,120,9167,11500,01111
85,49,XX,XXX,XX,XX,Rangpur Sadar Upazila Total,20748,17643,15551,15513,12336,7870,22339,32168,2469,1039,30447,36049,01111
85,58,XX,XXX,XX,XX,Mithapukur Upazila Total,9350,7840,10104,9676,2290,1306,14025,23545,484,173,20563,26206,01111
85,73,XX,XXX,XX,XX,Pirgachha Upazila Total,6311,5500,5655,6095,1543,820,8874,15577,377,121,13039,16516,01111
85,76,XX,XXX,XX,XX,Pirganj Upazila Total,6811,5770,7514,6966,1569,903,10639,17783,395,132,15683,19306,01111
85,92,XX,XXX,XX,XX,Taraganj Upazila Total,2669,2468,3505,2820,656,362,4269,6461,160,49,5678,6888,01111
49,06,XX,XXX,XX,XX,Bhurungamari Upazila Total,4449,3048,4507,5360,944,486,6874,12291,200,61,9511,12461,01111
49,08,XX,XXX,XX,XX,Char Rajibpur Upazila Total,1474,1050,1212,1387,232,93,1658,3432,44,13,2373,3919,01111
49,09,XX,XXX,XX,XX,Chilmari Upazila Total,2386,1648,2116,2769,515,265,2896,5942,98,31,4551,6457,01111
49,18,XX,XXX,XX,XX,Phulbari Sadar Upazila Total,3649,2527,2514,3333,911,443,4335,7979,153,45,6351,8460,01111
49,52,XX,XXX,XX,XX,Kurigram Sadar Upazila Total,6845,5138,6360,7299,2520,1191,8803,15255,493,131,11895,15943,01111
49,61,XX,XXX,XX,XX,Nageshwari Upazila Total,7016,4442,7966,9963,1497,554,10614,20215,290,62,15605,20811,01111
49,77,XX,XXX,XX,XX,Rajarhat Upazila Total,4380,3491,2482,3158,1258,607,4210,8419,283,76,6802,10019,01111
49,79,XX,XXX,XX,XX,Raumari Upazila Total,4249,2949,4048,4056,796,366,5191,9257,165,86,7018,10196,01111
49,94,XX,XXX,XX,XX,Ulipur Upazila Total,8260,5659,5574,7155,1915,830,8960,19210,400,98,13949,20863,01111
32,21,XX,XXX,XX,XX,Fulchhari Upazila Total,2508,1620,3710,3825,535,202,4807,8681,93,17,6858,8548,01111
32,24,XX,XXX,XX,XX,Gaibandha Sadar Upazila Total,8230,7250,8788,9680,3111,1721,12004,20888,696,253,16737,22826,01111
32,30,XX,XXX,XX,XX,Gobindaganj Upazila Total,9508,6863,9536,10436,2025,934,14157,25093,433,124,22041,27653,01111
32,67,XX,XXX,XX,XX,Palashbari Upazila Total,4762,3626,4171,4716,1051,473,6142,11544,213,72,9469,12660,01111
32,82,XX,XXX,XX,XX,Sadullapur Upazila Total,4989,4172,5225,5584,1251,744,7306,13798,268,125,11492,15424,01111
32,88,XX,XXX,XX,XX,Saghata Upazila Total,5417,3890,4297,5305,1152,477,6629,13281,269,76,10204,13822,01111
32,91,XX,XXX,XX,XX,Sundarganj Upazila Total,8117,6633,8625,9138,2050,1126,11800,22824,504,154,18227,24550,01111
73,12,XX,XXX,XX,XX,Dimla Upazila Total,5732,5147,6698,5368,1347,795,8035,13382,310,104,11187,13842,01111
73,15,XX,XXX,XX,XX,Domar Upazila Total,4560,4015,6288,5206,1084,654,7458,11548,214,88,9554,12038,01111
73,36,XX,XXX,XX,XX,Jaldhaka Upazila Total,6650,5321,8308,7879,1564,765,9651,16184,373,86,13358,16676,01111
73,45,XX,XXX,XX,XX,Kishoreganj Upazila Total,5018,4006,5410,5569,1206,581,6780,11668,266,74,9724,13579,01111
73,64,XX,XXX,XX,XX,Nilphamari Sadar Upazila Total,9622,7934,10174,9937,2636,1383,12749,20481,562,169,17216,21551,01111
73,85,XX,XXX,XX,XX,Saidpur Upazila Total,6325,6306,7731,6771,1753,1352,8603,11971,351,200,10444,12831,01111
94,08,XX,XXX,XX,XX,Baliadangi Upazila Total,4501,3534,4172,3849,897,354,5914,8804,194,54,8109,10097,01111
94,51,XX,XXX,XX,XX,Haripur Upazila Total,3074,2761,3442,2908,589,300,4320,6419,162,32,5776,6759,01111
94,82,XX,XXX,XX,XX,Pirganj Upazila Total,5595,4738,4696,4480,1423,757,6715,10799,333,102,9917,12583,01111
94,86,XX,XXX,XX,XX,Ranisankail Upazila Total,4863,4303,5227,4893,1054,550,6881,10109,232,59,9181,11222,01111
94,94,XX,XXX,XX,XX,Thakurgaon Sadar Upazila Total,14381,12961,12898,12673,4223,2269,18183,26587,787,282,24922,29902,01111
27,10,XX,XXX,XX,XX,Birampur Upazila Total,4398,3146,3459,3394,946,427,5177,8022,254,56,7183,8789,01111
27,12,XX,XXX,XX,XX,Birganj Upazila Total,6446,5454,8054,7094,1386,793,10253,15142,280,107,13445,16328,01111
27,17,XX,XXX,XX,XX,Biral Upazila Total,5195,4026,5376,5146,1199,525,7621,11710,241,71,10758,13437,01111
27,21,XX,XXX,XX,XX,Bochaganj Upazila Total,3397,2993,3160,3312,790,403,4680,7317,163,47,6834,8432,01111
27,30,XX,XXX,XX,XX,Chirirbandar Upazila Total,7009,6320,5978,5520,1754,1026,8391,13106,367,146,11363,14719,01111
27,38,XX,XXX,XX,XX,Fulbari Upazila Total,4033,3450,3993,3471,921,476,5096,8018,193,72,7621,9469,01111
27,43,XX,XXX,XX,XX,Ghoraghat Upazila Total,2251,1864,2419,2613,497,247,3532,5625,98,21,5045,6134,01111
27,47,XX,XXX,XX,XX,Hakimpur Upazila Total,2275,1437,2029,2196,473,187,2999,4529,90,24,4313,4853,01111
27,56,XX,XXX,XX,XX,Kaharole Upazila Total,2992,2724,3379,3222,718,376,4904,7338,179,49,6672,8121,01111
27,60,XX,XXX,XX,XX,Khansama Upazila Total,4038,3743,3866,3294,1161,624,5327,8046,314,98,7142,8740,01111
27,64,XX,XXX,XX,XX,Dinajpur Sadar Upazila Total,14316,11790,10073,10220,8369,5200,14355,21345,1652,649,20564,24372,01111
27,69,XX,XXX,XX,XX,Nawabganj Upazila Total,4808,3678,4848,4498,987,393,6459,10904,194,68,9551,11687,01111
27,77,XX,XXX,XX,XX,Parbatipur Upazila Total,8370,7397,7838,7329,1852,1089,10732,16526,443,151,15089,18787,01111
10,06,XX,XXX,XX,XX,Adamdighi Upazila Total,3826,3231,4511,4793,1088,638,6904,10624,234,97,9094,10892,01111
10,20,XX,XXX,XX,XX,Bogra Sadar Upazila Total,18877,13263,11516,11931,12132,6142,17338,24366,2791,861,25104,28694,01111
10,27,XX,XXX,XX,XX,Dhunat Upazila Total,5138,3561,4858,6210,1130,617,7728,14019,264,102,11360,15476,01111
10,33,XX,XXX,XX,XX,Dhupchanchia Upazila Total,3731,2832,3520,4224,992,451,5901,9363,258,59,7823,9976,01111
10,40,XX,XXX,XX,XX,Gabtali Upazila Total,6985,5099,6668,7058,1783,810,9841,15312,383,138,13111,16497,01111
10,54,XX,XXX,XX,XX,Kahaloo Upazila Total,4169,3315,4739,5387,1333,669,8201,11923,331,81,10806,12789,01111
10,67,XX,XXX,XX,XX,Nandigram Upazila Total,3322,2417,3816,4694,924,346,6260,10035,236,55,8792,10427,01111
10,81,XX,XXX,XX,XX,Sariakandi Upazila Total,5729,3550,4477,5651,1167,515,6532,12787,231,73,11054,14230,01111
10,85,XX,XXX,XX,XX,Shajahanpur Upazila Total,7392,5184,5411,6156,2383,1165,10713,14076,548,180,14685,16006,01111
10,88,XX,XXX,XX,XX,Sherpur Upazila Total,7271,4698,5653,7240,2075,939,9493,16249,527,127,14456,18186,01111
10,94,XX,XXX,XX,XX,Shibganj Upazila Total,7608,5493,8134,8926,2010,779,12099,18828,480,104,17720,20823,01111
10,95,XX,XXX,XX,XX,Sonatola Upazila Total,4769,2831,3058,4037,1051,367,4510,8748,208,51,6912,9344,01111
88,11,XX,XXX,XX,XX,Belkuchi Upazila Total,6006,5390,10347,9531,1579,704,13801,18072,341,99,15663,16633,01111
88,27,XX,XXX,XX,XX,Chauhali Upazila Total,2661,1873,3116,3442,679,334,4172,7759,123,42,6345,7841,01111
88,44,XX,XXX,XX,XX,Kamarkhanda Upazila Total,3408,2701,2527,3078,846,357,4202,6913,161,51,5111,6446,01111
88,50,XX,XXX,XX,XX,Kazipur Upazila Total,5252,3459,3880,5621,1364,721,6696,12793,345,129,9854,13254,01111
88,61,XX,XXX,XX,XX,Royganj Upazila Total,5462,4038,6790,7229,1407,519,9946,16279,305,88,13538,16207,01111
88,67,XX,XXX,XX,XX,Shahjadpur Upazila Total,9873,7407,14842,15442,2219,1017,20100,28961,455,151,24375,27423,01111
88,78,XX,XXX,XX,XX,Sirajganj Sadar Upazila Total,12212,9680,12253,13449,5090,2603,17821,27233,1038,375,23073,26846,01111
88,89,XX,XXX,XX,XX,Tarash Upazila Total,3354,2206,3802,4499,898,324,5851,10080,234,42,8544,10867,01111
88,94,XX,XXX,XX,XX,Ullah Para Upazila Total,11677,8250,10895,12146,2553,1040,17287,28126,520,152,22749,26938,01111
81,10,XX,XXX,XX,XX,Bagha Upazila Total,5355,4039,3307,3196,1511,830,5383,7935,379,152,7464,9692,01111
81,12,XX,XXX,XX,XX,Baghmara Upazila Total,10180,5785,5025,5809,3026,1027,9861,16942,717,181,15769,20118,01111
81,25,XX,XXX,XX,XX,Charghat Upazila Total,6169,4675,4124,4038,2026,1066,6182,9493,529,162,9785,11204,01111
81,31,XX,XXX,XX,XX,Durgapur Upazila Total,5484,3748,2900,2943,1878,701,5419,8625,465,112,8598,10341,01111
81,34,XX,XXX,XX,XX,Godagari Upazila Total,6971,5999,8923,8567,1588,867,11722,15507,343,137,13487,15578,01111
81,53,XX,XXX,XX,XX,Mohanpur Upazila Total,4728,3140,3133,3114,1542,557,5455,8566,304,83,8189,9683,01111
81,72,XX,XXX,XX,XX,Paba Upazila Total,7723,5950,7217,6760,2544,1119,10891,15666,471,128,14711,16893,01111
81,82,XX,XXX,XX,XX,Puthia Upazila Total,5776,4482,3831,3760,2054,999,6656,10001,483,137,9413,11125,01111
81,94,XX,XXX,XX,XX,Tanore Upazila Total,4134,3499,4145,4767,922,536,6403,10081,180,64,8945,10706,01111
64,03,XX,XXX,XX,XX,Atrai Upazila Total,4015,2747,4243,4346,964,380,6247,10001,222,53,8535,10360,01111
64,06,XX,XXX,XX,XX,Badalgachhi Upazila Total,4982,3142,3273,3984,1135,461,5377,9473,234,69,8372,10501,01111
64,28,XX,XXX,XX,XX,Dhamoirhat Upazila Total,3565,2695,3747,3812,906,424,5939,9452,223,67,8617,10006,01111
64,47,XX,XXX,XX,XX,Manda Upazila Total,8649,5599,6942,7698,2174,797,11197,18644,481,104,16473,20295,01111
64,50,XX,XXX,XX,XX,Mahadebpur Upazila Total,5880,4252,6496,6421,1407,601,9792,14967,335,98,13300,15841,01111
64,60,XX,XXX,XX,XX,Naogaon Sadar Upazila Total,9863,7309,8632,9290,3941,1725,12627,19770,788,234,17868,21908,01111
64,69,XX,XXX,XX,XX,Niamatpur Upazila Total,4238,3856,6222,6307,930,498,9266,13995,204,68,11429,13155,01111
64,75,XX,XXX,XX,XX,Patnitala Upazila Total,4576,3630,5043,4962,1254,549,8019,12518,297,99,10914,12763,01111
64,79,XX,XXX,XX,XX,Porsha Upazila Total,2267,1853,3839,3600,545,205,4829,7333,108,22,6091,7060,01111
64,85,XX,XXX,XX,XX,Raninagar Upazila Total,3306,2516,4277,4244,757,293,6129,9776,169,43,8826,10279,01111
64,86,XX,XXX,XX,XX,Sapahar Upazila Total,3179,2640,4322,4367,833,413,6169,9040,194,54,7465,8261,01111
76,05,XX,XXX,XX,XX,Atgharia Upazila Total,3223,2776,3137,2826,936,530,4657,7414,206,74,6740,8122,01111
76,16,XX,XXX,XX,XX,Bera Upazila Total,5138,3854,6785,6928,1087,589,8436,12672,215,81,10055,12021,01111
76,19,XX,XXX,XX,XX,Bhangura Upazila Total,2538,2038,2215,2691,751,370,3956,6429,187,79,5385,6514,01111
76,22,XX,XXX,XX,XX,Chatmohar Upazila Total,5840,4424,5226,5355,1500,834,8624,14400,410,141,12401,15761,01111
76,33,XX,XXX,XX,XX,Faridpur Upazila Total,2413,2071,2748,2781,605,357,4195,6610,123,55,5470,6828,01111
76,39,XX,XXX,XX,XX,Ishwardi Upazila Total,7046,7179,7085,6811,2289,1755,11294,15974,517,312,14635,16619,01111
