0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,check_var
27,10,71,XX,XX,01,  Khanpur Union,919,3900,1938,1962,0,3066,97,737,00010
27,10,71,XX,XX,03,  Khanpur Union,1,4,2,2,0,0,0,4,00010
27,10,83,XX,XX,01,  Pali Prayagpur Union,51,206,99,107,0,146,14,46,00010
27,10,83,XX,XX,03,  Pali Prayagpur Union,1,3,2,1,0,0,0,3,00010
27,17,28,XX,XX,01,  Biral Union,7,24,13,11,0,24,0,0,00010
27,17,28,XX,XX,03,  Biral Union,19,81,39,42,0,72,0,9,00010
27,30,13,XX,XX,01,  Abdulpur Union,3,19,9,10,0,12,0,7,00010
27,30,13,XX,XX,03,  Abdulpur Union,7,30,21,9,0,12,0,18,00010
27,43,38,XX,XX,01,  Ghoraghat Union,237,861,431,430,0,655,0,206,00010
27,43,38,XX,XX,03,  Ghoraghat Union,4,81,59,22,0,81,0,0,00010
27,56,31,XX,XX,01,  Mukundapur Union,341,1520,746,774,0,1513,0,7,00010
27,56,31,XX,XX,03,  Mukundapur Union,11,46,23,23,0,44,0,2,00010
27,60,15,XX,XX,01,  Alokjhari Union,3,13,7,6,0,13,0,0,00010
27,60,15,XX,XX,03,  Alokjhari Union,19,80,38,42,0,80,0,0,00010
27,64,69,XX,XX,01,  Shashara Union,83,306,144,162,13,268,0,25,00010
27,64,69,XX,XX,03,  Shashara Union,1,3,2,1,0,0,0,3,00010
27,64,77,XX,XX,01,  Sekhpura Union,94,427,198,229,0,150,0,277,00010
27,64,77,XX,XX,03,  Sekhpura Union,1,6,2,4,0,0,0,6,00010
27,69,17,XX,XX,01,  Binodnagar Union,206,815,406,409,3,682,0,130,00010
27,69,17,XX,XX,03,  Binodnagar Union,111,428,228,200,0,286,0,142,00010
27,69,43,XX,XX,01,  Golapganj Union,513,2263,1110,1153,0,2241,0,22,00010
27,69,43,XX,XX,03,  Golapganj Union,2,92,16,76,0,92,0,0,00010
27,77,86,XX,XX,01,  Rampur Union,2,7,2,5,0,0,0,7,00010
27,77,86,XX,XX,03,  Rampur Union,2,7,4,3,0,0,0,7,00010
