ZL,UZ,UN/WA,MZ/MH,Vill,RMO,Administrative Unit Residence Community,Total,Muslim,Hindu,Christian,Buddhist,Others,check_var
50,39,XX,XXX,XX,01,  Daulatpur Upazila,436926,434235,2642,40,2,7,01110
50,63,XX,XXX,XX,01,  Khoksa Upazila,107361,97420,9940,0,0,1,01110
50,71,XX,XXX,XX,01,  Kumarkhali Upazila,306543,298541,7980,15,0,7,01110
50,79,XX,XXX,XX,01,  Kushtia Sadar Upazila,393832,383858,9359,10,0,605,01110
50,94,XX,XXX,XX,01,  Mirpur Upazila,297313,292852,4442,7,1,11,01110
57,47,XX,XXX,XX,01,  Gangni Upazila,269368,265866,2258,1158,0,86,01110
57,60,XX,XXX,XX,01,  Mujib Nagar Upazila,89122,86399,812,1891,5,15,01110
57,87,XX,XXX,XX,01,  Meherpur Sadar Upazila,213509,211461,2024,24,0,0,01110
87,04,XX,XXX,XX,01,  Assasuni Upazila,260169,188943,69706,1341,1,178,01110
87,25,XX,XXX,XX,01,  Debhata Upazila,122577,99690,22878,8,0,1,01110
87,43,XX,XXX,XX,01,  Kalaroa Upazila,208709,196917,9655,1791,0,346,01110
87,47,XX,XXX,XX,01,  Kaliganj Upazila,258026,216667,41116,233,1,9,01110
87,82,XX,XXX,XX,01,  Satkhira Sadar Upazila,347570,298852,48011,253,2,452,01110
87,86,XX,XXX,XX,01,  Shyamnagar Upazila,301000,240140,59973,24,3,860,01110
87,90,XX,XXX,XX,01,  Tala Upazila,290292,212236,75725,1842,2,487,01110
42,40,XX,XXX,XX,01,  Jhalokati Sadar Upazila,161444,135963,25440,14,16,11,01110
42,43,XX,XXX,XX,01,  Kanthalia Upazila,114110,98778,15325,6,0,1,01110
42,73,XX,XXX,XX,01,  Nalchity Upazila,162751,155022,7657,65,0,7,01110
42,84,XX,XXX,XX,01,  Rajapur Upazila,132361,125274,6881,13,173,20,01110
78,38,XX,XXX,XX,01,  Bauphal Upazila,287368,265354,21992,15,1,6,01110
78,52,XX,XXX,XX,01,  Dashmina Upazila,104136,98208,5922,6,0,0,01110
78,55,XX,XXX,XX,01,  Dumki Upazila,58455,53121,5333,1,0,0,01110
78,57,XX,XXX,XX,01,  Galachipa Upazila,335601,317087,18398,9,105,2,01110
78,66,XX,XXX,XX,01,  Kala Para Upazila,202477,193896,7484,114,964,19,01110
78,76,XX,XXX,XX,01,  Mirzaganj Upazila,99310,92004,7298,3,1,4,01110
78,95,XX,XXX,XX,01,  Patuakhali Sadar Upazila,246625,232883,13615,116,0,11,01110
6,02,XX,XXX,XX,01,  Agailjhara Upazila,138599,77089,58640,2862,6,2,01110
6,03,XX,XXX,XX,01,  Babuganj Upazila,130514,123707,6584,219,4,0,01110
6,07,XX,XXX,XX,01,  Bakerganj Upazila,294353,265520,27811,983,36,3,01110
6,10,XX,XXX,XX,01,  Banari Para Upazila,131306,110298,20671,335,1,1,01110
6,32,XX,XXX,XX,01,  Gaurnadi Upazila,146148,121982,22764,1375,26,1,01110
6,36,XX,XXX,XX,01,  Hizla Upazila,131893,128751,3139,3,0,0,01110
6,51,XX,XXX,XX,01,  Barisal Sadar Upazila,187709,179318,8360,8,15,8,01110
6,62,XX,XXX,XX,01,  Mehendiganj Upazila,267244,259662,7528,10,21,23,01110
6,69,XX,XXX,XX,01,  Muladi Upazila,154285,152032,2247,1,0,5,01110
6,94,XX,XXX,XX,01,  Wazirpur Upazila,223243,162606,58408,2191,32,6,01110
79,14,XX,XXX,XX,01,  Bhandaria Upazila,122899,112411,10482,6,0,0,01110
79,47,XX,XXX,XX,01,  Kawkhali Upazila,60489,52594,7888,5,0,2,01110
79,58,XX,XXX,XX,01,  Mathbaria Upazila,233990,211610,22204,20,129,27,01110
79,76,XX,XXX,XX,01,  Nazirpur Upazila,175678,119931,55699,42,0,6,01110
79,80,XX,XXX,XX,01,  Pirojpur Sadar Upazila,103414,86830,16518,0,58,8,01110
79,87,XX,XXX,XX,01,  Nesarabad Upazila,163008,120030,42854,112,7,5,01110
79,90,XX,XXX,XX,01,  Zianagar Upazila,71148,65827,5297,1,0,23,01110
9,18,XX,XXX,XX,01,  Bhola Sadar Upazila,343277,337549,5722,3,1,2,01110
9,21,XX,XXX,XX,01,  Burhanuddin Upazila,195459,187350,8101,8,0,0,01110
9,25,XX,XXX,XX,01,  Char Fasson Upazila,413522,408383,5125,7,0,7,01110
9,29,XX,XXX,XX,01,  Daulat Khan Upazila,151839,149322,2489,0,9,19,01110
9,54,XX,XXX,XX,01,  Lalmohan Upazila,247823,238273,9527,2,20,1,01110
9,65,XX,XXX,XX,01,  Manpura Upazila,75559,70974,4582,3,0,0,01110
9,91,XX,XXX,XX,01,  Tazumuddin Upazila,105999,100709,5284,4,1,1,01110
4,09,XX,XXX,XX,01,  Amtali Upazila,248994,234188,13773,11,979,43,01110
4,19,XX,XXX,XX,01,  Bamna Upazila,71820,66570,5228,2,20,0,01110
4,28,XX,XXX,XX,01,  Barguna Sadar Upazila,229108,216580,12410,21,74,23,01110
4,47,XX,XXX,XX,01,  Betagi Upazila,104359,94894,9266,198,0,1,01110
4,85,XX,XXX,XX,01,  Patharghata Upazila,135406,121391,13983,31,1,0,01110
52,02,XX,XXX,XX,01,  Aditmari Upazila,205441,173550,31824,22,1,44,01110
52,33,XX,XXX,XX,01,  Hatibandha Upazila,233927,204244,29613,16,0,54,01110
52,39,XX,XXX,XX,01,  Kaligang Upazila,226628,182129,44220,191,0,88,01110
52,55,XX,XXX,XX,01,  Lalmonirhat Sadar Upazila,272844,230606,41894,130,1,213,01110
52,70,XX,XXX,XX,01,  Patgram Upazila,188050,178942,9105,0,1,2,01110
77,04,XX,XXX,XX,01,  Atwari Upazila,122376,91278,29756,1158,4,180,01110
77,25,XX,XXX,XX,01,  Boda Upazila,215094,163095,51351,384,2,262,01110
77,34,XX,XXX,XX,01,  Debiganj Upazila,209408,152986,55750,262,1,409,01110
77,73,XX,XXX,XX,01,  Panchagarh Sadar Upazila,225669,210543,14908,146,0,72,01110
77,90,XX,XXX,XX,01,  Tentulia Upazila,119948,117448,2208,200,10,82,01110
85,03,XX,XXX,XX,01,  Badarganj Upazila,262460,233436,26244,1673,36,1071,01110
85,27,XX,XXX,XX,01,  Gangachara Upazila,285524,251851,33609,17,0,47,01110
85,42,XX,XXX,XX,01,  Kaunia Upazila,166380,150782,15487,34,0,77,01110
85,49,XX,XXX,XX,01,  Rangpur Sadar Upazila,417544,371846,45034,147,91,426,01110
85,58,XX,XXX,XX,01,  Mithapukur Upazila,501071,455448,38481,2172,778,4192,01110
85,73,XX,XXX,XX,01,  Pirgachha Upazila,300282,274498,25489,23,25,247,01110
85,76,XX,XXX,XX,01,  Pirganj Upazila,370506,341316,23554,2239,194,3203,01110
85,92,XX,XXX,XX,01,  Taraganj Upazila,134606,117733,16824,11,0,38,01110
49,06,XX,XXX,XX,01,  Bhurungamari Upazila,201855,199532,2307,8,5,3,01110
49,08,XX,XXX,XX,01,  Char Rajibpur Upazila,58676,58394,273,0,0,9,01110
49,09,XX,XXX,XX,01,  Chilmari Upazila,77626,73666,3935,1,0,24,01110
49,18,XX,XXX,XX,01,  Phulbari Sadar Upazila,147355,131676,15641,4,0,34,01110
49,52,XX,XXX,XX,01,  Kurigram Sadar Upazila,231598,214606,16853,4,35,100,01110
49,61,XX,XXX,XX,01,  Nageshwari Upazila,331969,316698,15171,1,1,98,01110
49,77,XX,XXX,XX,01,  Rajarhat Upazila,173689,139787,33868,8,0,26,01110
49,79,XX,XXX,XX,01,  Raumari Upazila,170737,170275,461,0,1,0,01110
49,94,XX,XXX,XX,01,  Ulipur Upazila,349274,324538,24256,14,1,465,01110
32,21,XX,XXX,XX,01,  Fulchhari Upazila,158933,154145,4344,1,1,442,01110
32,24,XX,XXX,XX,01,  Gaibandha Sadar Upazila,343179,318542,24368,2,5,262,01110
32,30,XX,XXX,XX,01,  Gobindaganj Upazila,476281,444536,27640,2772,1,1332,01110
32,67,XX,XXX,XX,01,  Palashbari Upazila,222133,207720,14293,52,4,64,01110
32,82,XX,XXX,XX,01,  Sadullapur Upazila,275135,251841,23022,12,34,226,01110
32,88,XX,XXX,XX,01,  Saghata Upazila,251936,235061,16654,0,4,217,01110
32,91,XX,XXX,XX,01,  Sundarganj Upazila,441134,407359,33500,38,1,236,01110
73,12,XX,XXX,XX,01,  Dimla Upazila,263719,236540,27054,23,1,101,01110
73,15,XX,XXX,XX,01,  Domar Upazila,209256,169377,39777,25,5,72,01110
73,36,XX,XXX,XX,01,  Jaldhaka Upazila,294461,234503,59842,48,0,68,01110
73,45,XX,XXX,XX,01,  Kishoreganj Upazila,252625,213477,38918,180,24,26,01110
73,64,XX,XXX,XX,01,  Nilphamari Sadar Upazila,389776,306019,83169,348,1,239,01110
73,85,XX,XXX,XX,01,  Saidpur Upazila,134420,119035,15361,6,0,18,01110
94,08,XX,XXX,XX,01,  Baliadangi Upazila,179703,142675,35380,1489,1,158,01110
94,51,XX,XXX,XX,01,  Haripur Upazila,140659,127389,12663,319,1,287,01110
94,82,XX,XXX,XX,01,  Pirganj Upazila,215835,145191,67171,1334,1,2138,01110
94,86,XX,XXX,XX,01,  Ranisankail Upazila,204522,159699,42665,1017,47,1094,01110
94,94,XX,XXX,XX,01,  Thakurgaon Sadar Upazila,488014,348893,133909,3267,95,1850,01110
27,10,XX,XXX,XX,01,  Birampur Upazila,123267,110139,6894,4335,2,1897,01110
27,12,XX,XXX,XX,01,  Birganj Upazila,297786,205790,84641,3918,43,3394,01110
27,17,XX,XXX,XX,01,  Biral Upazila,248866,180608,63732,904,77,3545,01110
27,21,XX,XXX,XX,01,  Bochaganj Upazila,132714,74319,55339,1620,79,1357,01110
27,30,XX,XXX,XX,01,  Chirirbandar Upazila,283817,214779,66009,696,0,2333,01110
27,38,XX,XXX,XX,01,  Fulbari Upazila,141237,115549,19624,3174,6,2884,01110
27,43,XX,XXX,XX,01,  Ghoraghat Upazila,94186,81757,5293,5008,13,2115,01110
27,47,XX,XXX,XX,01,  Hakimpur Upazila,64188,59426,2949,997,25,791,01110
27,56,XX,XXX,XX,01,  Kaharole Upazila,147077,78513,65464,1202,0,1898,01110
27,60,XX,XXX,XX,01,  Khansama Upazila,162791,116074,46102,428,0,187,01110
27,64,XX,XXX,XX,01,  Dinajpur Sadar Upazila,293268,233107,55469,2129,32,2531,01110
27,69,XX,XXX,XX,01,  Nawabganj Upazila,222112,195540,15609,4704,42,6217,01110
27,77,XX,XXX,XX,01,  Parbatipur Upazila,325120,278188,41678,2715,107,2432,01110
10,06,XX,XXX,XX,01,  Adamdighi Upazila,155240,142908,11878,5,0,449,01110
10,20,XX,XXX,XX,01,  Bogra Sadar Upazila,204617,194364,10244,4,0,5,01110
10,27,XX,XXX,XX,01,  Dhunat Upazila,269731,260557,9089,0,1,84,01110
10,33,XX,XXX,XX,01,  Dhupchanchia Upazila,154272,143440,10773,2,0,57,01110
10,40,XX,XXX,XX,01,  Gabtali Upazila,298133,279207,18921,0,0,5,01110
10,54,XX,XXX,XX,01,  Kahaloo Upazila,208489,195594,12865,6,0,24,01110
10,67,XX,XXX,XX,01,  Nandigram Upazila,162306,141579,20418,3,0,306,01110
10,81,XX,XXX,XX,01,  Sariakandi Upazila,252176,247898,4248,0,1,29,01110
10,85,XX,XXX,XX,01,  Shajahanpur Upazila,227664,219144,8497,9,8,6,01110
10,88,XX,XXX,XX,01,  Sherpur Upazila,278743,254815,23410,64,9,445,01110
10,94,XX,XXX,XX,01,  Shibganj Upazila,357057,340748,16039,73,2,195,01110
10,95,XX,XXX,XX,01,  Sonatola Upazila,162058,154353,7630,0,5,70,01110
88,11,XX,XXX,XX,01,  Belkuchi Upazila,277471,263459,13915,43,1,53,01110
88,27,XX,XXX,XX,01,  Chauhali Upazila,138895,137085,1810,0,0,0,01110
88,44,XX,XXX,XX,01,  Kamarkhanda Upazila,128732,124352,4370,7,0,3,01110
88,50,XX,XXX,XX,01,  Kazipur Upazila,258139,251602,6515,1,0,21,01110
88,61,XX,XXX,XX,01,  Royganj Upazila,298776,265326,33168,38,0,244,01110
88,67,XX,XXX,XX,01,  Shahjadpur Upazila,489709,475331,14296,14,1,67,01110
88,78,XX,XXX,XX,01,  Sirajganj Sadar Upazila,387955,377381,10567,2,0,5,01110
88,89,XX,XXX,XX,01,  Tarash Upazila,188772,172622,15707,190,2,251,01110
88,94,XX,XXX,XX,01,  Ullah Para Upazila,492463,476802,15261,28,3,369,01110
81,10,XX,XXX,XX,01,  Bagha Upazila,140010,134633,5208,48,0,121,01110
81,12,XX,XXX,XX,01,  Baghmara Upazila,316450,302808,13505,6,0,131,01110
81,25,XX,XXX,XX,01,  Charghat Upazila,168379,161895,6193,71,0,220,01110
81,31,XX,XXX,XX,01,  Durgapur Upazila,157726,153828,3101,461,0,336,01110
81,34,XX,XXX,XX,01,  Godagari Upazila,269748,233174,21862,9534,5,5173,01110
81,53,XX,XXX,XX,01,  Mohanpur Upazila,140161,135537,3737,324,0,563,01110
81,72,XX,XXX,XX,01,  Paba Upazila,228464,222490,2688,2548,0,738,01110
81,82,XX,XXX,XX,01,  Puthia Upazila,181729,172885,7276,911,0,657,01110
81,94,XX,XXX,XX,01,  Tanore Upazila,137911,116808,9732,7479,13,3879,01110
64,03,XX,XXX,XX,01,  Atrai Upazila,180054,163309,16717,7,1,20,01110
64,06,XX,XXX,XX,01,  Badalgachhi Upazila,194985,168908,19120,88,2,6867,01110
64,28,XX,XXX,XX,01,  Dhamoirhat Upazila,166961,145354,9965,6077,8,5557,01110
64,47,XX,XXX,XX,01,  Manda Upazila,351387,318760,30186,169,1,2271,01110
64,50,XX,XXX,XX,01,  Mahadebpur Upazila,277233,220696,49623,398,3,6513,01110
64,60,XX,XXX,XX,01,  Naogaon Sadar Upazila,254599,239867,14034,2,0,696,01110
64,69,XX,XXX,XX,01,  Niamatpur Upazila,242398,188111,44764,3554,4,5965,01110
64,75,XX,XXX,XX,01,  Patnitala Upazila,210230,166776,29846,4593,76,8939,01110
64,79,XX,XXX,XX,01,  Porsha Upazila,119677,102058,13308,1796,4,2511,01110
64,85,XX,XXX,XX,01,  Raninagar Upazila,177970,158120,19790,55,0,5,01110
64,86,XX,XXX,XX,01,  Sapahar Upazila,149096,140766,5651,628,1,2050,01110
76,05,XX,XXX,XX,01,  Atgharia Upazila,143568,141237,2110,118,0,103,01110
76,16,XX,XXX,XX,01,  Bera Upazila,206725,199452,7263,4,0,6,01110
76,19,XX,XXX,XX,01,  Bhangura Upazila,103827,100507,3295,7,0,18,01110
76,22,XX,XXX,XX,01,  Chatmohar Upazila,276678,266757,7538,2033,1,349,01110
76,33,XX,XXX,XX,01,  Faridpur Upazila,116325,113604,2719,2,0,0,01110
76,39,XX,XXX,XX,01,  Ishwardi Upazila,247677,241589,5237,483,11,357,01110
76,55,XX,XXX,XX,01,  Pabna Sadar Upazila,446472,442281,4155,23,12,1,01110
76,72,XX,XXX,XX,01,  Santhia Upazila,341597,332524,8936,132,0,5,01110
76,83,XX,XXX,XX,01,  Sujanagar Upazila,252635,244540,8076,8,0,11,01110
70,18,XX,XXX,XX,01,  Bholahat Upazila,89575,88812,747,0,2,14,01110
70,37,XX,XXX,XX,01,  Gomastapur Upazila,217199,200841,13222,2371,1,764,01110
70,56,XX,XXX,XX,01,  Nachole Upazila,129263,113615,11685,2064,0,1899,01110
70,66,XX,XXX,XX,01,  Chapai Nawabganj Sadar Upazila,349861,333112,14323,1207,1,1218,01110
70,88,XX,XXX,XX,01,  Shibganj Upazila,541345,526447,14830,4,0,64,01110
69,09,XX,XXX,XX,01,  Bagatipara Upazila,121029,114936,5723,343,4,23,01110
69,15,XX,XXX,XX,01,  Baraigram Upazila,240149,227972,7696,4309,0,172,01110
69,41,XX,XXX,XX,01,  Gurudaspur Upazila,181981,176878,4582,56,0,465,01110
69,44,XX,XXX,XX,01,  Lalpur Upazila,253363,240631,11643,320,1,768,01110
69,63,XX,XXX,XX,01,  Natore Sadar Upazila,350953,329429,18925,785,1,1813,01110
69,91,XX,XXX,XX,01,  Singra Upazila,331190,301924,28921,189,0,156,01110
38,13,XX,XXX,XX,01,  Akkelpur Upazila,113392,106429,6518,5,0,440,01110
38,47,XX,XXX,XX,01,  Joypurhat Sadar Upazila,220025,194330,21281,571,2,3841,01110
38,58,XX,XXX,XX,01,  Kalai Upazila,126733,120804,5826,15,2,86,01110
38,61,XX,XXX,XX,01,  Khetlal Upazila,96615,88029,8392,65,1,128,01110
38,74,XX,XXX,XX,01,  Panchbibi Upazila,213093,183408,22697,3668,122,3198,01110
13,22,XX,XXX,XX,01,  Chandpur Sadar Upazila,294854,285617,8662,129,2,444,01110
13,45,XX,XXX,XX,01,  Faridganj Upazila,361593,345014,16414,72,5,88,01110
13,47,XX,XXX,XX,01,  Haim Char Upazila,100728,97084,3602,15,0,27,01110
13,49,XX,XXX,XX,01,  Hajiganj Upazila,261043,246432,14593,15,0,3,01110
13,58,XX,XXX,XX,01,  Kachua Upazila,355115,332411,22671,5,21,7,01110
13,76,XX,XXX,XX,01,  Matlab Upazila,150764,135966,14787,10,0,1,01110
13,79,XX,XXX,XX,01,  Matlab Uttar Upazila,255366,236717,18648,1,0,0,01110
13,95,XX,XXX,XX,01,  Shahrasti Upazila,200831,194840,5983,4,0,4,01110
3,04,XX,XXX,XX,01,  Alikadam Upazila,34792,14649,744,3514,13819,2066,01110
3,14,XX,XXX,XX,01,  Bandarban Sadar Upazila,46848,14419,779,3183,24306,4161,01110
3,51,XX,XXX,XX,01,  Lama Upazila,89981,62719,1737,6505,17561,1459,01110
3,73,XX,XXX,XX,01,  Naikhongchhari Upazila,43531,31939,272,285,10814,221,01110
3,89,XX,XXX,XX,01,  Rowangchhari Upazila,22212,1787,120,3853,15083,1369,01110
3,91,XX,XXX,XX,01,  Ruma Upazila,28735,1348,481,11123,11324,4459,01110
3,95,XX,XXX,XX,01,  Thanchi Upazila,21813,1346,377,8348,9955,1787,01110
19,09,XX,XXX,XX,01,  Barura Upazila,355992,333414,22204,2,369,3,01110
19,15,XX,XXX,XX,01,  Brahmanpara Upazila,198678,193558,5113,6,1,0,01110
19,18,XX,XXX,XX,01,  Burichang Upazila,289049,279077,9919,31,7,15,01110
19,27,XX,XXX,XX,01,  Chandina Upazila,301802,282258,19534,8,1,1,01110
19,31,XX,XXX,XX,01,  Chauddagram Upazila,405331,398657,6359,2,313,0,01110
19,33,XX,XXX,XX,01,  Comilla Sadar Dakshin Upazila,315500,303750,10315,6,1426,3,01110
19,36,XX,XXX,XX,01,  Daudkandi Upazila,303654,285240,18343,50,2,19,01110
19,40,XX,XXX,XX,01,  Debidwar Upazila,369934,350311,19587,11,3,22,01110
19,54,XX,XXX,XX,01,  Homna Upazila,177213,168641,8571,0,0,1,01110
19,67,XX,XXX,XX,01,  Comilla Adarsha Sadar Upazila,236409,229831,6524,9,41,4,01110
19,72,XX,XXX,XX,01,  Laksam Upazila,224087,214519,7515,6,1975,72,01110
19,74,XX,XXX,XX,01,  Manoharganj Upazila,243754,236403,7340,1,1,9,01110
19,75,XX,XXX,XX,01,  Meghna Upazila,106294,101388,4901,2,0,3,01110
19,81,XX,XXX,XX,01,  Muradnagar Upazila,490912,455393,35456,14,11,38,01110
19,87,XX,XXX,XX,01,  Nangalkot Upazila,347268,342979,4271,7,9,2,01110
19,94,XX,XXX,XX,01,  Titas Upazila,181085,174384,6700,0,0,1,01110
12,02,XX,XXX,XX,01,  Akhaura Upazila,108953,103851,5100,0,0,2,01110
12,04,XX,XXX,XX,01,  Banchharampur Upazila,279809,266929,12874,5,1,0,01110
12,07,XX,XXX,XX,01,  Bijoynagar Upazila,249628,230761,18847,16,4,0,01110
12,13,XX,XXX,XX,01,  Brahmanbaria Sadar Upazila,328180,314163,13917,21,1,78,01110
12,33,XX,XXX,XX,01,  Ashuganj Upazila,143905,138078,5764,12,12,39,01110
12,63,XX,XXX,XX,01,  Kasba Upazila,278805,266874,11886,12,0,33,01110
12,85,XX,XXX,XX,01,  Nabinagar Upazila,440361,414196,26123,15,0,27,01110
12,90,XX,XXX,XX,01,  Nasirnagar Upazila,294083,249774,44250,20,1,38,01110
12,94,XX,XXX,XX,01,  Sarail Upazila,268281,246527,21697,17,1,39,01110
51,33,XX,XXX,XX,01,  Kamalnagar Upazila,210168,206501,3659,4,1,3,01110
51,43,XX,XXX,XX,01,  Lakshmipur Sadar Upazila,598139,579808,18290,9,31,1,01110
51,58,XX,XXX,XX,01,  Roypur Upazila,215808,209790,6011,6,1,0,01110
51,65,XX,XXX,XX,01,  Ramganj Upazila,240911,234118,6776,9,7,1,01110
51,73,XX,XXX,XX,01,  Ramgati Upazila,201165,195676,5439,48,1,1,01110
46,43,XX,XXX,XX,01,  Dighinala Upazila,87782,28475,5565,293,53443,6,01110
46,49,XX,XXX,XX,01,  Khagrachhari Sadar Upazila,42399,5417,13236,1075,22665,6,01110
46,61,XX,XXX,XX,01,  Lakshmichhari Upazila,23907,3590,520,28,19759,10,01110
46,65,XX,XXX,XX,01,  Mahalchhari Upazila,40508,8834,3424,195,28009,46,01110
46,67,XX,XXX,XX,01,  Manikchhari Upazila,26813,16631,3110,410,6655,7,01110
46,70,XX,XXX,XX,01,  Matiranga Upazila,102564,63844,26836,431,11223,230,01110
46,77,XX,XXX,XX,01,  Panchhari Upazila,39492,8874,9255,211,20769,383,01110
46,80,XX,XXX,XX,01,  Ramgarh Upazila,34644,14814,5575,94,14129,32,01110
22,16,XX,XXX,XX,01,  Chakoria Upazila,401796,376912,20382,1265,3201,36,01110
22,24,XX,XXX,XX,01,  Cox's Bazar Sadar Upazila,235560,222293,10859,17,2362,29,01110
22,45,XX,XXX,XX,01,  Kutubdia Upazila,99791,95148,4600,1,1,41,01110
22,49,XX,XXX,XX,01,  Maheshkhali Upazila,293897,281384,10861,6,1622,24,01110
22,56,XX,XXX,XX,01,  Pekua Upazila,142356,141320,908,2,126,0,01110
22,66,XX,XXX,XX,01,  Ramu Upazila,224568,213189,6363,22,4956,38,01110
22,90,XX,XXX,XX,01,  Teknaf Upazila,212949,208200,1836,2,2881,30,01110
22,94,XX,XXX,XX,01,  Ukhia Upazila,180062,165040,3668,27,11151,176,01110
15,04,XX,XXX,XX,01,  Anowara Upazila,253556,223076,29181,38,1252,9,01110
15,08,XX,XXX,XX,01,  Banshkhali Upazila,394252,359139,33221,167,1639,86,01110
15,12,XX,XXX,XX,01,  Boalkhali Upazila,171968,138298,30369,18,3283,0,01110
15,18,XX,XXX,XX,01,  Chandanaish  Upazila,197769,169749,23044,560,4244,172,01110
15,33,XX,XXX,XX,01,  Fatikchhari Upazila,484009,426174,46431,134,7931,3339,01110
15,37,XX,XXX,XX,01,  Hathazari Upazila,431688,390003,36208,144,4948,385,01110
15,47,XX,XXX,XX,01,  Lohagara Upazila,249098,221816,21252,16,5999,15,01110
15,53,XX,XXX,XX,01,  Mirsharai Upazila,367510,316410,45292,60,4817,931,01110
15,61,XX,XXX,XX,01,  Patiya Upazila,472797,395890,68948,614,7279,66,01110
15,70,XX,XXX,XX,01,  Rangunia Upazila,278619,230382,35552,315,12308,62,01110
15,74,XX,XXX,XX,01,  Raozan Upazila,263692,201769,42522,29,19325,47,01110
15,78,XX,XXX,XX,01,  Sandwip Upazila,225623,204482,20995,0,7,139,01110
15,82,XX,XXX,XX,01,  Satkania Upazila,330457,297610,29954,29,2747,117,01110
15,86,XX,XXX,XX,01,  Sitakunda Upazila,342685,297305,44055,223,711,391,01110
84,07,XX,XXX,XX,01,  Baghaichhari Upazila,77024,10409,5317,819,60434,45,01110
