   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:13
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Katiadi	17634	7477	589	1834	448	237	287	544	831	11416	64.7386
Bhariab Bazar	23609	11776	1991	1760	455	108	98	255	353	16443	69.6472
Austagram	10408	4912	677	840	321	0	0	124	124	6874	66.0453
Hossainpur	11346	5258	637	1092	490	148	83	525	608	8233	72.5630
Nikli	7973	2897	88	697	827	0	15	197	212	4721	59.2123
Pakundia	12765	4108	1045	2070	461	152	113	276	389	8225	64.4340
Itna	11089	5474	1002	712	73	12	166	180	346	7619	68.7077
Kuliarchar	11968	5134	195	1358	344	132	161	366	527	7690	64.2547
Tarail	6572	3443	168	269	72	0	65	234	299	4251	64.6835
Karimganj	13825	5063	863	2150	337	155	217	389	606	9174	66.3580

 
