   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:45
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Poba (Sadar)	24587	6426	2131	5463	580	1621	288	3398	3686	19907	80.9656
Mohanpur	13222	5496	687	2773	270	503	233	1203	1436	11165	84.4426
Puthiya	4575	1446	464	845	111	158	49	732	781	3805	83.1694
Bagmara	15012	2176	3269	3460	954	811	582	1417	1999	12669	84.3925
Charghat	4490	1518	528	809	90	194	32	522	554	3693	82.2494
Boalia	74016	29600	18474	11100	519	846	306	2091	2397	62936	85.0303
Tanore	4091	1629	589	202	41	356	125	448	573	3390	82.8648
Godagari	19221	6427	1551	3732	510	474	477	3274	3751	16445	85.5575

 
