   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:15
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Jakiganj	8323	2809	1528	1374	166	110	69	139	208	6195	74.4323
Jaintapur	7616	2106	1168	1144	220	77	118	193	311	5026	65.9926
Balaganj	9960	2611	1435	1036	192	335	68	185	253	5862	58.8554
Golapganj	9808	3267	1598	936	244	418	61	181	242	6705	68.3626
Sylhet Sadar	8289	2282	1118	689	129	150	70	381	451	4819	58.1373
Biani Bazar	7027	2066	1001	841	197	49	27	118	145	4299	61.1783
Kanaighat	7572	3250	273	810	254	82	60	89	149	4818	63.6292
Biswanath	6002	2560	968	669	92	194	23	224	247	4730	78.8071
South Shurma	7503	2038	889	1121	156	374	72	234	306	4884	65.0940

 
