   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:31
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Katiadi	18028	6796	1909	4089	710	381	370	703	1073	14958	82.9709
Bhariab Bazar	24616	12066	3807	2473	520	544	157	757	914	20324	82.5642
Austagram	9154	3836	843	1959	588	28	33	216	249	7503	81.9642
Kishoreganj Sadar	1733	682	407	126	85	83	14	75	89	1472	84.9394
Hossainpur	11603	4731	775	1846	777	483	119	644	763	9375	80.7981
Nikli	8195	3154	916	1133	1110	87	27	410	437	6837	83.4289
Pakundia	12633	4881	1329	2342	834	293	231	312	543	10222	80.9151
Itna	12458	6774	1472	1308	384	100	237	244	481	10519	84.4357
Kuliarchar	12157	5633	837	1308	596	686	251	564	815	9875	81.2289
Tarail	9077	5287	870	358	341	146	141	302	443	7445	82.0205
Karimganj	12786	5716	1083	1952	761	347	345	648	993	10852	84.8741

 
