   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:31
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Poba (Sadar)	19726	5504	1507	5083	393	788	170	2802	2972	16247	82.3634
Mohanpur	12887	5301	510	2746	187	325	212	1163	1375	10444	81.0429
Puthiya	5842	2209	624	556	94	265	39	1011	1050	4798	82.1294
Bagmara	14863	2671	2919	4332	777	621	523	1196	1719	13039	87.7279
Charghat	2612	966	323	455	50	91	22	228	250	2135	81.7381
Boalia	68112	29091	19590	6364	330	507	276	1994	2270	58152	85.3770
Tanore	6224	2527	792	431	56	424	144	746	890	5120	82.2622
Godagari	18871	5971	2499	3619	291	389	466	3243	3709	16478	87.3192

 
