   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:22
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Mirzapur	6868	3693	615	337	133	39	19	599	618	5435	79.1351
Bhuapur	4512	1817	541	383	33	22	44	62	106	2902	64.3174
Ghatail	16401	8194	1017	1479	184	161	316	676	992	12027	73.3309
Tangail Sadar	13879	4412	902	1327	227	201	45	433	478	7547	54.3771
Kalihati	38111	9222	3447	450	349	287	1440	1518	2958	16713	43.8535
Modhupur	28491	20013	3061	1521	407	78	279	11	290	25370	89.0457
Gopalpur	17075	4028	1075	6245	618	185	282	23	305	12456	72.9488
Delduar	7728	2735	498	737	113	87	168	557	725	4895	63.3411

 
