   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:35
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Adarsho Sadar	21235	7045	3957	2809	632	374	286	875	1161	15978	75.2437
Barura	7372	2595	657	1431	244	207	105	419	524	5658	76.7499
Burichong	12493	4848	1630	1850	332	353	206	470	676	9689	77.5554
Muradnagar	6535	2134	755	1050	382	42	98	346	444	4807	73.5578
Daudkandi	9546	2864	1235	1959	321	175	35	744	779	7333	76.8175
Chandina	16444	5409	1799	3551	547	229	275	657	932	12467	75.8149
Nangolkot	10215	3491	1403	1689	497	190	8	536	544	7814	76.4953
Meghna	3974	1557	321	761	38	42	2	207	209	2928	73.6789
Titash	4407	1318	969	934	73	43	22	127	149	3486	79.1014
Comilla Sadar South	2536	1051	147	564	37	20	13	112	125	1944	76.6562

 
