   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:20
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Katiadi	17897	8053	1786	1452	483	172	312	578	890	12836	71.7215
Bhariab Bazar	22833	11536	2057	1642	424	125	155	434	589	16373	71.7076
Austagram	10577	5159	786	966	338	0	0	146	146	7395	69.9159
Hossainpur	11499	4380	841	1437	584	237	110	581	691	8170	71.0497
Nikli	8253	2958	1002	1072	996	20	16	235	251	6299	76.3238
Pakundia	11432	3553	944	1831	548	135	132	238	370	7381	64.5644
Itna	12456	6536	1245	909	144	16	175	190	365	9215	73.9804
Kuliarchar	12045	4241	1547	1297	428	108	175	389	564	8185	67.9535
Tarail	7251	3873	608	278	176	0	78	249	327	5262	72.5693
Karimganj	13820	5846	718	2228	498	152	252	427	679	10121	73.2344

 
