   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:53
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Adarsho Sadar	24288	7296	3832	2971	1411	1063	699	1276	1975	18548	76.3669
Barura	11882	4165	837	2657	544	478	232	517	749	9430	79.3637
Laksham	8504	3722	603	1374	116	115	81	619	700	6630	77.9633
Burichong	12627	4949	1572	1875	613	591	311	494	805	10405	82.4028
Muradnagar	8290	2372	826	1568	693	127	111	453	564	6150	74.1858
Daudkandi	7651	2322	723	1817	518	232	67	537	604	6216	81.2443
Chandina	15757	5769	1715	3401	635	279	296	707	1003	12802	81.2464
Nangolkot	9601	2765	804	2145	494	258	27	942	969	7435	77.4399
Titash	4666	1470	1077	1071	148	53	22	145	167	3986	85.4265
Comilla Sadar South	2571	1060	235	547	98	21	18	76	94	2055	79.9300
Monohargonj	1591	744	101	194	31	5	7	134	141	1216	76.4299

 
