   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:16
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Jakiganj	8325	2704	1523	1391	173	123	71	145	216	6130	73.6336
Jaintapur	7617	2093	1158	1135	221	77	118	197	315	4999	65.6295
Balaganj	10023	2679	1489	1075	220	244	68	191	259	5966	59.5231
Golapganj	9810	3300	1750	990	247	428	61	184	245	6960	70.9480
Sylhet Sadar	16714	4644	2224	1290	256	310	146	820	966	9690	57.9754
Biani Bazar	6725	1978	969	816	197	42	37	109	146	4148	61.6803
Kanaighat	7778	3536	899	1098	297	155	97	122	219	6204	79.7634
Biswanath	5898	2451	880	589	82	189	23	225	248	4439	75.2628
South Shurma	7510	2041	895	1115	143	370	72	246	318	4882	65.0067

 
