   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:46
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Jhikarghachha	7957	1771	601	1952	697	374	293	900	1193	6588	82.7950
Jessore Sadar	66799	20727	5571	14272	3411	4403	2597	3199	5796	54180	81.1090
Sarsa	6393	1897	450	1273	177	206	234	390	624	4627	72.3760
Keshobpur	9731	3487	362	2341	119	411	385	538	923	7643	78.5428
Bagherpara	15075	5536	886	2719	741	1236	426	967	1393	12511	82.9917
Monirampur	8030	2113	358	2527	40	390	371	901	1272	6700	83.4371
Abhaynagar	4951	1110	615	1250	140	115	126	276	402	3632	73.3589
Chowgachha	1160	434	66	290	50	20	17	97	114	974	83.9655

 
