   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:52
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Katiadi	18703	6601	1560	3035	1102	986	565	1123	1688	14972	80.0513
Bhariab Bazar	26591	12456	1140	3806	1038	1506	280	1577	1857	21803	81.9939
Austagram	6899	2144	713	1809	268	205	169	437	606	5745	83.2729
Kishoreganj Sadar	4794	1166	766	411	501	714	39	427	466	4024	83.9383
Hossainpur	11073	3821	821	1696	927	764	144	780	924	8953	80.8543
Nikli	9175	3789	645	1056	831	256	38	853	891	7468	81.3951
Pakundia	13276	5369	1105	2030	588	738	432	557	989	10819	81.4929
Itna	7405	4116	886	858	64	38	60	56	116	6078	82.0797
Kuliarchar	10497	4325	316	1329	760	766	321	833	1154	8650	82.4045
Tarail	9988	5255	657	612	316	469	229	382	611	7920	79.2952
Karimganj	11468	4813	906	1259	712	567	338	654	992	9249	80.6505

 
