   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:46
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Poba (Sadar)	24650	6613	2249	5239	590	1672	288	3408	3696	20059	81.3753
Mohanpur	13249	5581	619	2794	274	520	234	1206	1440	11228	84.7460
Puthiya	4579	1456	475	854	111	164	49	736	785	3845	83.9703
Bagmara	15021	2270	3169	3463	941	793	586	1421	2007	12643	84.1688
Charghat	4495	1525	529	820	90	200	32	534	566	3730	82.9811
Boalia	87018	33839	20531	13780	670	1135	411	3684	4095	74050	85.0973
Tanore	4095	1629	589	204	42	388	125	453	578	3430	83.7607
Godagari	20124	6481	1574	3765	537	515	478	3288	3766	16638	82.6774

 
