   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:41
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Katiadi	17622	5131	1648	4127	910	811	504	965	1469	14096	79.9909
Bhariab Bazar	24943	12342	2038	2836	833	1112	226	1109	1335	20496	82.1714
Austagram	6373	1755	412	1570	892	99	161	347	508	5236	82.1591
Kishoreganj Sadar	4350	1481	1024	416	183	357	31	210	241	3702	85.1034
Hossainpur	11004	4270	713	1637	839	622	144	689	833	8914	81.0069
Nikli	7595	3510	689	457	1101	142	29	463	492	6391	84.1475
Pakundia	8274	3634	665	1316	260	439	235	237	472	6786	82.0160
Itna	11385	5816	1174	1325	500	88	229	249	478	9381	82.3979
Kuliarchar	12160	5486	779	1222	788	858	292	663	955	10088	82.9605
Tarail	9057	4609	964	493	402	309	177	347	524	7301	80.6117
Karimganj	11011	4866	809	1291	620	456	307	600	907	8949	81.2733

 
