   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 15:00
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Faridpur Sadar	26244	7782	5601	2348	1417	1803	815	1452	2267	21218	80.8490
Boalmari	11385	3485	1395	1366	1268	361	347	772	1119	8994	78.9987
Char Bhadrashion	2681	506	286	303	255	452	65	287	352	2154	80.3432
Nagarkanda	3387	864	499	646	193	314	166	113	279	2795	82.5214
Sadarpur	3063	945	328	297	156	223	24	214	238	2187	71.4006
Alphadanga	9329	3425	1028	1313	923	196	263	526	789	7674	82.2596
Modhukhali	6930	2728	535	1372	201	262	118	515	633	5731	82.6984
Saltha	5961	1804	809	948	393	315	201	230	431	4700	78.8458

 
