   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:52
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Adarsho Sadar	24272	7347	3904	3046	1303	945	666	1223	1889	18434	75.9476
Barura	11862	4283	848	2593	498	443	227	515	742	9407	79.3037
Laksham	8489	3695	599	1391	110	110	79	618	697	6602	77.7712
Burichong	12604	4973	1643	1878	569	548	302	492	794	10405	82.5532
Muradnagar	8285	2387	808	1589	671	122	111	450	561	6138	74.0857
Daudkandi	7649	2310	721	1811	511	225	67	533	600	6178	80.7687
Chandina	17745	5965	1741	3842	654	321	429	871	1300	13823	77.8980
Nangolkot	9584	2752	806	2136	482	243	27	939	966	7385	77.0555
Titash	4633	1452	1068	1062	146	53	22	144	166	3947	85.1932
Comilla Sadar South	2569	1053	197	560	82	21	18	72	90	2003	77.9681
Monohargonj	1591	746	93	194	24	4	7	134	141	1202	75.5500

 
