   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:42
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Poba (Sadar)	23774	6488	2046	5485	549	1487	286	3339	3625	19680	82.7795
Mohanpur	13149	5846	674	2774	263	447	229	1195	1424	11428	86.9116
Puthiya	4555	1707	520	475	125	186	49	727	776	3789	83.1833
Bagmara	14981	1965	3273	3237	1074	958	576	1397	1973	12480	83.3055
Charghat	4412	1620	542	704	81	161	31	518	549	3657	82.8876
Boalia	67753	25980	20964	7238	482	791	303	1980	2283	57738	85.2184
Tanore	4307	1735	627	285	47	339	126	427	553	3586	83.2598
Godagari	18352	5765	2383	3600	436	425	441	3125	3566	16175	88.1375

 
