   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:28
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Katiadi	17940	8022	1758	3212	557	248	345	657	1002	14799	82.4916
Bhariab Bazar	24747	12319	3962	2217	441	323	65	668	733	19995	80.7977
Austagram	10677	4600	995	2130	527	112	18	229	247	8611	80.6500
Kishoreganj Sadar	1724	784	402	105	58	59	12	43	55	1463	84.8608
Hossainpur	11558	4710	860	1883	671	375	99	584	683	9182	79.4428
Nikli	8989	580	981	1083	1062	7	27	385	412	4125	45.8894
Pakundia	12815	4872	1347	2329	766	216	189	307	496	10026	78.2364
Itna	12458	6829	1466	1352	270	71	214	222	436	10424	83.6731
Kuliarchar	12147	5623	828	1355	56	552	216	506	722	9136	75.2120
Tarail	9028	5371	887	232	283	68	119	273	392	7233	80.1174
Karimganj	13090	6176	1137	430	707	336	327	70	397	9183	70.1528

 
