   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:24
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Katiadi	17897	8536	1779	2514	499	161	323	623	946	14435	80.6560
Bhariab Bazar	24916	12328	3904	2048	479	174	142	590	732	19665	78.9252
Austagram	10631	4577	1008	2229	437	27	1	170	171	8449	79.4751
Kishoreganj Sadar	1700	848	404	105	38	13	8	26	34	1442	84.8235
Hossainpur	11620	4370	722	1861	626	268	119	630	749	8596	73.9759
Nikli	8979	3977	1023	902	1051	21	23	360	383	7357	81.9356
Pakundia	12896	4717	1306	2291	679	157	151	295	446	9596	74.4107
Itna	12458	6806	1431	1295	172	29	185	210	395	10128	81.2972
Kuliarchar	12112	5161	1157	1416	487	221	190	452	642	9084	75.0000
Tarail	8984	5097	885	348	222	0	92	269	361	6913	76.9479
Karimganj	13409	5870	935	2226	585	165	288	482	770	10551	78.6860

 
