   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:29
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Adarsho Sadar	23808	8076	4207	4528	610	229	260	885	1145	18795	78.9441
Barura	13521	5859	1174	2230	341	173	114	923	1037	10814	79.9793
Laksham	3965	1443	323	1020	67	21	3	110	113	2987	75.3342
Burichong	15450	6424	1599	2134	391	268	179	650	829	11645	75.3722
Muradnagar	10632	4626	1057	1455	331	35	118	567	685	8189	77.0222
Daudkandi	6076	1768	991	1494	188	106	26	330	356	4903	80.6945
Chandina	16453	5264	1649	3438	509	227	267	648	915	12002	72.9472
Nangolkot	14915	4385	2304	2704	428	176	8	604	612	10609	71.1297
Titash	4354	1295	925	878	44	38	21	121	142	3322	76.2977
Monohargonj	2956	1003	353	702	6	6	3	33	36	2106	71.2449

 
