   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:37
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Katiadi	17568	5656	1411	4030	838	740	482	881	1363	14038	79.9066
Bhariab Bazar	24116	11661	3404	2566	674	840	168	920	1088	20233	83.8987
Austagram	8005	3058	504	1587	702	80	130	384	514	6445	80.5122
Kishoreganj Sadar	4183	1530	984	388	129	221	27	145	172	3424	81.8551
Hossainpur	10956	4337	708	1649	757	529	134	657	791	8771	80.0566
Nikli	8305	4135	594	468	1136	137	27	445	472	6942	83.5882
Pakundia	8216	3876	613	1181	221	362	218	224	442	6695	81.4873
Itna	11425	6008	1184	1247	493	95	225	236	461	9488	83.0460
Kuliarchar	12159	5615	827	1265	699	765	282	618	900	10071	82.8275
Tarail	9106	4460	1572	226	406	192	163	325	488	7344	80.6501
Karimganj	11015	4895	813	1286	633	433	302	578	880	8940	81.1621

 
