   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:16
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Katiadi	17634	7124	1411	2066	486	236	295	558	853	12176	69.0484
Bhariab Bazar	23615	6807	1495	1842	483	135	100	261	361	11123	47.1014
Austagram	10437	4989	7091	939	670	0	0	139	139	13828	132.4902
Hossainpur	11412	4332	839	1558	526	172	101	658	759	8186	71.7315
Nikli	8801	2967	865	741	943	20	16	208	224	5760	65.4471
Pakundia	12827	4082	1042	2078	540	161	121	279	400	8303	64.7306
Itna	11823	6216	1071	781	105	7	161	171	332	8512	71.9953
Kuliarchar	12014	4086	1161	1360	402	144	166	370	536	7689	64.0003
Tarail	6609	4295	529	230	135	0	65	237	302	5491	83.0837
Karimganj	13827	5019	766	2107	402	160	233	398	631	9085	65.7048

 
