   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:44
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Jhikarghachha	7934	1787	624	1919	684	363	293	876	1169	6546	82.5057
Jessore Sadar	66826	20982	5455	14248	3340	4090	2581	3170	5751	53866	80.6064
Sarsa	6369	1862	424	1260	171	191	234	390	624	4532	71.1572
Keshobpur	9714	3481	355	2366	118	398	384	537	921	7639	78.6391
Bagherpara	16419	6344	1043	2960	832	1213	453	1179	1632	14024	85.4132
Monirampur	7972	2115	348	2513	37	377	367	902	1269	6659	83.5299
Abhaynagar	4968	1168	626	1217	129	109	120	272	392	3641	73.2890
Chowgachha	2178	690	285	351	73	62	33	226	259	1720	78.9715

 
