   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:44
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Katiadi	17670	5141	1458	4264	952	847	510	980	1490	14152	80.0905
Bhariab Bazar	26506	12574	1854	3351	954	1273	271	1364	1635	21641	81.6457
Austagram	6409	1750	414	1568	907	135	161	361	522	5296	82.6338
Kishoreganj Sadar	4427	1340	976	415	255	455	33	257	290	3731	84.2783
Hossainpur	11018	4251	677	1580	876	665	146	727	873	8922	80.9766
Nikli	7579	3215	675	459	1047	157	29	476	505	6058	79.9314
Pakundia	9735	4295	755	1476	323	532	288	312	600	7981	81.9825
Itna	7379	4025	753	841	296	46	52	28	80	6041	81.8675
Kuliarchar	9997	4528	405	966	641	771	261	691	952	8263	82.6548
Tarail	9497	4833	791	803	356	437	208	351	559	7779	81.9101
Karimganj	11250	4850	848	1292	636	475	317	613	930	9031	80.2756

 
