   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:30
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Katiadi	18010	7267	1861	3694	688	365	369	694	1063	14938	82.9428
Bhariab Bazar	24756	12276	3845	2438	505	465	155	742	897	20426	82.5093
Austagram	10737	4615	1008	2148	639	126	37	271	308	8844	82.3694
Kishoreganj Sadar	1730	698	404	126	80	79	14	69	83	1470	84.9711
Hossainpur	11592	4765	767	1852	756	459	116	641	757	9356	80.7108
Nikli	8401	3592	759	1056	1112	87	27	407	434	7040	83.7995
Pakundia	12629	4876	1324	2335	822	284	227	312	539	10180	80.6081
Itna	12458	6801	1503	1341	351	100	223	240	463	10559	84.7568
Tarail	9067	5346	874	263	337	135	139	296	435	7390	81.5044
Karimganj	13403	5993	1131	2107	776	364	340	661	1001	11372	84.8467

 
