   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:17
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Katiadi	17634	6973	1582	1982	489	236	296	559	855	12117	68.7138
Bhariab Bazar	23615	6828	1476	1912	450	128	81	262	343	11137	47.1607
Austagram	10442	4992	736	939	338	0	0	140	140	7145	68.4256
Hossainpur	11451	4277	844	1546	535	235	103	563	666	8103	70.7624
Nikli	7682	3000	684	660	949	20	16	208	224	5537	72.0776
Pakundia	12836	4069	1036	2090	553	161	124	280	404	8313	64.7632
Itna	11835	6213	1076	793	108	7	161	171	332	8529	72.0659
Kuliarchar	12022	4023	1301	1405	408	144	166	371	537	7818	65.0308
Tarail	6599	4038	476	204	146	0	66	238	304	5168	78.3149
Karimganj	13827	8998	804	2129	423	160	235	399	634	13148	95.0893

 
