   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:41
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Katiadi	17625	5112	1690	4103	915	805	505	965	1470	14095	79.9716
Bhariab Bazar	24943	12314	2033	2863	835	1108	226	1116	1342	20495	82.1673
Austagram	6378	1752	409	1565	887	100	161	349	510	5223	81.8909
Kishoreganj Sadar	4362	1469	1024	417	187	365	31	218	249	3711	85.0757
Hossainpur	10970	4255	714	1631	840	610	144	691	835	8885	80.9936
Nikli	7565	3374	680	429	1096	142	29	463	492	6213	82.1282
Pakundia	8275	3617	669	1329	262	440	236	236	472	6789	82.0423
Itna	11385	5817	1181	1326	504	89	229	251	480	9397	82.5384
Kuliarchar	12166	5483	776	1208	795	874	292	665	957	10093	82.9607
Tarail	9487	4684	958	610	392	378	184	336	520	7542	79.4983
Karimganj	11005	4852	810	1280	621	456	307	601	908	8927	81.1177

 
