   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:13
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Katiadi	17634	7443	577	1906	451	237	289	545	834	11448	64.9200
Bhariab Bazar	23609	6612	1385	1640	450	123	102	258	360	10570	44.7711
Austagram	10412	4941	682	863	327	0	0	124	124	6937	66.6250
Hossainpur	11355	5352	613	1114	500	156	85	527	612	8347	73.5095
Nikli	7975	3166	59	481	837	11	15	197	212	4766	59.7618
Pakundia	12768	4101	1035	2080	467	151	114	278	392	8226	64.4267
Itna	11085	5509	1007	753	77	12	168	180	348	7706	69.5174
Kuliarchar	11977	4955	338	1387	353	132	162	366	528	7693	64.2314
Tarail	6576	3476	0	267	77	0	65	235	300	4120	62.6521
Karimganj	13825	5080	854	2206	338	157	218	391	609	9244	66.8644

 
