   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:58
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Adarsho Sadar	40607	12170	4549	7904	2285	3002	1445	1222	2667	32577	80.2251
Barura	12364	4209	823	2814	660	552	238	554	792	9850	79.6668
Laksham	8581	3733	570	1355	176	130	87	626	713	6677	77.8114
Burichong	12819	5067	1376	1887	698	648	321	502	823	10499	81.9019
Muradnagar	8300	2351	750	1541	750	168	111	460	571	6131	73.8675
Daudkandi	7654	2253	666	1786	539	242	74	541	615	6101	79.7100
Chandina	15777	5751	1668	3405	674	303	300	718	1018	12819	81.2512
Nangolkot	9643	2776	796	2161	571	277	27	946	973	7554	78.3366
Titash	4750	1489	1093	1084	164	58	22	149	171	4059	85.4526
Comilla Sadar South	2577	1073	247	519	148	27	18	101	119	2133	82.7707
Monohargonj	1597	767	113	180	52	7	8	135	143	1262	79.0232

 
