   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:40
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Poba (Sadar)	23687	6452	2060	5588	509	1354	277	3263	3540	19503	82.3363
Mohanpur	13101	6001	686	2838	244	421	224	1186	1410	11600	88.5429
Puthiya	4553	1716	515	462	128	179	48	716	764	3764	82.6708
Bagmara	14968	2010	2583	3959	1024	937	575	1378	1953	12466	83.2843
Charghat	4401	1624	542	699	74	134	30	513	543	3616	82.1631
Boalia	67630	26541	20735	6718	449	772	301	1909	2210	57425	84.9105
Tanore	4302	1771	622	273	42	321	123	407	530	3559	82.7290
Godagari	18198	6048	2595	3751	406	393	437	3053	3490	16683	91.6749

 
