   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:31
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Adarsho Sadar	21346	7679	4163	3524	529	235	197	808	1005	17135	80.2727
Barura	3425	1343	354	563	110	65	19	263	282	2717	79.3285
Laksham	3969	1401	308	974	69	22	5	111	116	2890	72.8143
Burichong	11583	4497	1344	1716	325	254	166	492	658	8794	75.9216
Muradnagar	6620	2307	752	1014	339	29	98	398	496	4937	74.5770
Daudkandi	6093	1774	1096	1518	202	106	26	335	361	5057	82.9969
Chandina	16457	5245	1637	3456	521	229	270	647	917	12005	72.9477
Nangolkot	14915	4464	2491	2755	467	179	8	621	629	10985	73.6507
Titash	4370	1317	946	908	59	40	21	121	142	3412	78.0778
Monohargonj	2860	1016	355	708	7	5	3	33	36	2127	74.3706

 
