   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 15:00
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Faridpur Sadar	26271	7788	5603	2427	1434	1764	819	1453	2272	21288	81.0323
Boalmari	11387	3486	1398	1377	1270	361	347	772	1119	9011	79.1341
Char Bhadrashion	2686	503	287	299	257	462	65	287	352	2160	80.4170
Nagarkanda	3393	863	498	647	194	319	166	114	280	2801	82.5523
Sadarpur	3065	945	329	298	159	229	24	216	240	2200	71.7781
Alphadanga	9329	3424	1025	1308	922	198	263	526	789	7666	82.1739
Modhukhali	6935	2731	541	1372	203	262	119	515	634	5743	82.8118
Saltha	5966	1803	813	952	393	315	201	230	431	4707	78.8971

 
