   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:34
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Adarsho Sadar	18555	6718	3995	2189	494	303	189	809	998	14697	79.2078
Barura	7335	2711	668	1460	231	200	103	418	521	5791	78.9502
Burichong	11529	4632	1421	1643	321	314	193	463	656	8987	77.9513
Muradnagar	6493	2178	757	1038	372	37	97	342	439	4821	74.2492
Daudkandi	7246	2063	1207	1654	268	128	29	563	592	5912	81.5898
Chandina	16445	5379	1774	3530	535	229	275	654	929	12376	75.2569
Nangolkot	14901	4497	2501	2781	492	189	8	632	640	11100	74.4916
Meghna	3958	1542	311	754	37	32	2	202	204	2880	72.7640
Titash	4400	1316	963	926	70	43	22	126	148	3466	78.7727

 
