   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:14
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Jakiganj	8316	2787	1491	1355	160	131	59	132	191	6115	73.5329
Jaintapur	7615	2107	1185	1147	215	77	117	181	298	5029	66.0407
Balaganj	10552	2743	1564	1316	212	449	92	179	271	6555	62.1209
Golapganj	9806	3252	1591	901	238	406	61	167	228	6616	67.4689
Sylhet Sadar	8386	2198	1110	680	109	135	78	386	464	4696	55.9981
Biani Bazar	7025	2054	995	829	189	46	38	109	147	4260	60.6406
Kanaighat	7572	2905	176	792	253	80	59	88	147	4353	57.4881
Biswanath	6031	2553	961	656	82	185	22	223	245	4682	77.6322
South Shurma	6861	1897	800	1121	144	361	66	208	274	4597	67.0019

 
