   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:18
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Katiadi	17634	6985	1614	2230	486	218	230	570	800	12333	69.9388
Bhariab Bazar	10744	6102	1001	804	412	78	80	265	345	8742	81.3663
Austagram	10455	5124	761	971	336	0	0	152	152	7344	70.2439
Hossainpur	11539	4289	836	1564	558	238	104	569	673	8158	70.6994
Nikli	8123	3022	881	784	986	20	16	225	241	5934	73.0518
Pakundia	11408	4096	930	2101	583	139	122	238	360	8209	71.9583
Itna	11800	6206	1104	814	136	11	142	173	315	8586	72.7627
Kuliarchar	12033	3989	1524	1331	414	137	175	375	550	7945	66.0268
Tarail	6613	4282	431	233	165	0	72	241	313	5424	82.0203
Karimganj	13833	5759	669	2182	459	154	244	413	657	9880	71.4234

 
