   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:50
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Adarsho Sadar	24271	7359	3946	3092	1211	851	638	1187	1825	18284	75.3327
Barura	11852	4367	866	2553	471	404	223	512	735	9396	79.2778
Laksham	8493	3715	609	1409	108	111	79	616	695	6647	78.2645
Burichong	12601	4977	1669	1881	553	546	295	494	789	10415	82.6522
Muradnagar	8282	2391	808	1587	651	119	111	449	560	6116	73.8469
Daudkandi	7649	2295	707	1790	511	221	67	533	600	6124	80.0628
Chandina	17746	5968	1741	3830	643	310	428	867	1295	13787	77.6907
Nangolkot	4847	1514	541	920	217	168	3	384	387	3747	77.3055
Titash	4618	1447	1063	1051	141	52	22	144	166	3920	84.8852
Comilla Sadar South	2569	1052	198	560	73	21	18	70	88	1992	77.5399
Monohargonj	1591	750	102	202	20	4	7	134	141	1219	76.6185

 
