   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:46
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Mirzapur	6098	3200	535	384	137	82	45	749	794	5132	84.1587
Nagarpur	3185	1454	230	262	59	91	8	207	215	2311	72.5589
Bhuapur	6967	3417	724	448	190	409	93	137	230	5418	77.7666
Ghatail	9284	3875	816	986	413	364	339	416	755	7209	77.6497
Basail	13840	4928	1492	2437	822	301	298	584	882	10862	78.4827
Tangail Sadar	15049	5410	1847	2283	231	1278	261	437	698	11747	78.0583
Kalihati	39444	12797	3043	928	654	676	2087	1497	3584	21682	54.9691
Modhupur	21520	9350	915	3574	341	373	718	1017	1735	16288	75.6877
Gopalpur	15231	4782	2728	3045	266	383	258	540	798	12002	78.7998
Delduar	9276	3991	728	971	217	262	69	838	907	7076	76.2829

 
