   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:51
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Katiadi	18695	6646	1552	3027	1081	973	564	1120	1684	14963	80.0374
Bhariab Bazar	26586	12522	1138	3806	1007	1454	280	1557	1837	21764	81.8626
Austagram	6899	1915	452	1599	991	182	169	435	604	5743	83.2439
Kishoreganj Sadar	4770	1214	774	409	481	690	38	405	443	4011	84.0881
Hossainpur	11051	4129	746	1502	915	738	142	767	909	8939	80.8886
Nikli	9175	3561	635	973	867	247	37	850	887	7170	78.1471
Pakundia	13257	5359	1092	2047	571	740	432	549	981	10790	81.3910
Itna	7405	4111	877	863	72	38	60	54	114	6075	82.0392
Kuliarchar	10488	4380	308	1238	744	821	317	820	1137	8628	82.2654
Tarail	9971	5257	632	621	325	465	228	377	605	7905	79.2799
Karimganj	11438	4833	912	1283	728	566	335	650	985	9307	81.3691

 
