   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:55
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Katiadi	18709	6605	1597	2947	1141	1012	565	1128	1693	14995	80.1486
Bhariab Bazar	26596	12307	1131	3859	1111	1564	280	1603	1883	21855	82.1740
Austagram	10700	3791	911	2088	413	305	196	1060	1256	8764	81.9065
Kishoreganj Sadar	4820	1102	729	424	542	749	40	449	489	4035	83.7137
Hossainpur	11111	2983	1062	2255	951	802	148	791	939	8992	80.9288
Nikli	8553	3639	620	997	813	253	31	821	852	7174	83.8770
Pakundia	13301	5387	1110	2049	618	737	433	568	1001	10902	81.9638
Itna	7409	3884	993	994	52	33	60	59	119	6075	81.9949
Kuliarchar	10497	4284	310	1344	791	721	324	852	1176	8626	82.1759
Tarail	10317	5287	856	639	341	488	229	391	620	8231	79.7809
Karimganj	11498	4784	892	1246	661	553	339	658	997	9133	79.4312

 
