   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:53
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Katiadi	18705	6635	1596	2949	1117	991	565	1127	1692	14980	80.0855
Bhariab Bazar	26591	12415	1113	3818	1072	1541	280	1592	1872	21831	82.0992
Austagram	10701	3824	920	2107	419	317	196	1057	1253	8840	82.6091
Kishoreganj Sadar	4804	1136	749	414	518	731	39	436	475	4023	83.7427
Hossainpur	11086	3480	920	1919	936	781	146	787	933	8969	80.9038
Nikli	8553	3648	612	1001	824	254	31	816	847	7186	84.0173
Pakundia	13288	5390	1112	2045	601	733	432	562	994	10875	81.8408
Itna	7407	4070	879	914	55	36	60	57	117	6071	81.9630
Kuliarchar	10493	4322	307	1348	773	724	323	841	1164	8638	82.3215
Tarail	10301	5439	742	617	324	478	229	387	616	8216	79.7592
Karimganj	11486	4801	904	1251	695	563	338	656	994	9208	80.1672

 
