   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:18
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Gangachara	12704	4396	310	2198	167	378	957	957	1914	9363	73.7012
Pirganj	16217	5596	1303	4224	591	266	407	466	873	12853	79.2563
Pirgachha	18788	8314	368	3444	452	506	317	788	1105	14189	75.5216
Badarganj	2371	1091	61	157	31	73	100	152	252	1665	70.2235
Mithapukur	18535	7807	1100	3616	626	570	398	365	763	14482	78.1333
Kaunia	2585	699	54	584	42	112	170	238	408	1899	73.4623
Rangpur Sadar	51938	14540	3847	12657	349	381	1415	1935	3350	35124	67.6268
Taraganj	5673	2814	249	495	124	249	155	408	563	4494	79.2173

 
