   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 14:25
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Katiadi	17914	8564	1476	2883	526	199	327	636	963	14611	81.5619
Bhariab Bazar	24916	12188	3909	2066	751	284	145	615	760	19958	80.1011
Austagram	10656	4584	991	2216	464	99	1	182	183	8537	80.1145
Kishoreganj Sadar	1719	822	405	105	46	43	9	30	39	1460	84.9331
Hossainpur	11642	4779	184	1987	641	317	119	638	757	8665	74.4288
Nikli	8984	3992	1007	946	1043	31	23	363	386	7405	82.4243
Pakundia	12923	4753	1330	2317	716	185	156	296	452	9753	75.4701
Itna	12458	6824	1445	1317	185	63	188	212	400	10234	82.1480
Kuliarchar	12126	5809	632	1398	508	438	199	475	674	9459	78.0059
Tarail	9004	5248	883	221	242	16	101	269	370	6980	77.5211

 
