   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:37
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Katiadi	56821	24226	4495	9754	2091	1133	1271	3854	5125	46824	82.4062
Bhariab Bazar	51561	22233	5650	7718	1560	986	666	2954	3620	41767	81.0050
Austagram	25534	10932	2207	4321	1370	295	152	1961	2113	21238	83.1754
Kishoreganj Sadar	63090	32082	3776	7713	1358	1727	2089	3436	5525	52181	82.7088
Hossainpur	37094	17669	1807	4895	1469	1328	497	2720	3217	30385	81.9135
Nikli	25845	11230	1649	3325	1927	472	174	2419	2593	21196	82.0120
Bazitpur	43082	20817	3662	4475	1323	631	1205	2607	3812	34720	80.5905
Pakundia	45673	20591	3622	6121	1848	982	1688	2146	3834	36998	81.0063
Itna	32344	16225	2576	3197	1074	620	725	2229	2954	26646	82.3831
Kuliarchar	32109	14308	1814	4029	1154	1253	1006	2003	3009	25567	79.6257
Tarail	29459	14919	1798	2777	969	837	747	1876	2623	23923	81.2078
Karimganj	53534	26006	3238	7612	2366	1483	1247	3338	4585	45290	84.6004
Mithamoin	21795	10985	1569	2405	877	142	625	1285	1910	17888	82.0739

 
