   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 13:00
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Digholia	92999	32126	17045	11593	2917	6132	2885	4415	7300	77113	82.9181
Dumuria	64251	24568	4309	10317	1381	3475	2649	5809	8458	52508	81.7232
Khulna Sadar	75627	25649	12451	9486	2208	3552	3716	3319	7035	60381	79.8405
Dacope	30927	14807	1171	3511	220	1904	622	2784	3406	25019	80.8970
Terokhada	25942	10096	2262	2708	1010	1517	945	1584	2529	20122	77.5653
Fultala	27501	8701	3216	4598	718	1152	1411	2111	3522	21907	79.6589
Batiaghata	38340	16255	2780	5107	1536	1579	1630	1715	3345	30602	79.8174
Paikgachha	57577	23923	1674	8117	1110	3089	1841	6229	8070	45983	79.8635
Rupsha	37706	14285	2657	4063	1358	2099	1899	3228	5127	29589	78.4729
Koyra	40532	20483	1499	3555	677	1628	1402	2753	4155	31997	78.9426

 
