   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:48
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Fenchuganj	16955	5485	1491	1924	857	548	667	1629	2296	12601	74.3203
Gowainghat	48761	13465	3312	9697	2811	1176	1490	5253	6743	37204	76.2987
Jakiganj	33844	9852	3823	4810	2250	1608	1786	2018	3804	26147	77.2574
Jaintapur	26862	8385	1925	6049	1208	774	835	1684	2519	20860	77.6562
Balaganj	49283	13409	4166	7514	1799	2427	1105	5727	6832	36147	73.3458
Golapganj	45056	14961	6604	3626	1699	1594	1115	4885	6000	34484	76.5359
Sylhet Sadar	86439	29236	9805	9614	2010	4580	1870	6447	8317	63562	73.5339
Biani Bazar	34600	10305	3918	3296	2232	525	1269	2875	4144	24420	70.5780
Kanaighat	47380	13314	4106	8758	2693	960	2510	1776	4286	34117	72.0072
Biswanath	30714	10551	3708	2994	975	1033	716	4048	4764	24025	78.2217
Companiganj	25668	8211	1679	4690	1122	988	172	2358	2530	19220	74.8792
South Shurma	48209	15374	5040	6827	1506	1966	1234	4180	5414	36127	74.9383

 
