   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:49
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Kutubdia	22225	6672	593	7678	351	635	269	658	927	16856	75.8425
Moheshkhali	54091	23954	1201	10587	1426	1556	2214	1882	4096	42820	79.1629
Coxs Bazar Sadar	76472	25525	6382	13203	2296	2761	2158	2815	4973	55140	72.1048
Ramu	43165	11838	1919	11476	2128	1114	2325	2064	4389	32864	76.1358
Chakaria	78072	28401	3639	19291	2393	3064	1540	3754	5294	62082	79.5189
Ukhiya	34533	15628	1284	7833	490	670	592	948	1540	27445	79.4747
Teknaf	45653	13488	2178	13714	469	846	1442	1016	2458	33153	72.6195
Pekua	29199	8371	511	8023	440	421	509	983	1492	19258	65.9543

 
