   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:31
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Kutubdia	22049	7038	667	7473	410	77	141	548	689	16354	74.1712
Moheshkhali	49051	21140	1101	8235	882	267	1595	1707	3302	34927	71.2055
Coxs Bazar Sadar	68726	22762	4943	11052	2158	1971	1736	2354	4090	46976	68.3526
Ramu	39764	10958	1886	9303	2078	335	1857	1712	3569	28129	70.7399
Chakaria	70748	26547	3182	16626	1657	479	407	2776	3183	51674	73.0395
Ukhiya	31531	13000	1100	4743	242	78	317	712	1029	20192	64.0386
Teknaf	37812	11359	1114	10177	240	395	698	784	1482	24767	65.5004
Pekua	15574	5420	367	3985	359	80	197	891	1088	11299	72.5504

 
