   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:36
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Brahmanbaria Sadar	126298	37312	12423	22514	7965	2667	1236	9562	10798	93679	74.1730
Nasirnagar	53003	20169	3324	6683	890	428	594	4821	5415	36909	69.6357
Nabinagar	82777	28142	9102	13354	3193	533	532	6950	7482	61806	74.6657
Kashba	59559	19493	5910	9777	3431	998	448	4524	4972	44581	74.8518
Sarail	49205	16153	4680	8356	2208	1235	442	3135	3577	36209	73.5880
Bancharampur	53995	15310	3036	12615	2430	1091	176	4304	4480	38962	72.1585
Akhaura	26951	9539	1694	4670	898	506	590	2099	2689	19996	74.1939
Ashuganj	26481	8038	3183	4397	1857	285	103	2650	2753	20513	77.4631

 
