   Dump For Table thana from Database dgfpmis_ss8 on 10-22-2018 12:16
thana	ECouple	Pill	Condom	Injectable	IUD	Implant	PerMale	PerFemale	Tpermanent	GrandTotal	CAR	
Durgapur	41418	18004	2829	3916	285	564	494	4985	5479	31077	75.0326
Poba (Sadar)	65579	21900	5628	11113	840	1412	589	10966	11555	52448	79.9768
Mohanpur	40369	17484	1601	6825	333	946	677	3831	4508	31697	78.5182
Puthiya	46317	19424	3363	4936	320	525	235	7418	7653	36221	78.2024
Bagmara	92749	43016	5459	10256	1116	1212	2449	8637	11086	72145	77.7852
Charghat	45381	19365	2729	7051	553	393	249	5080	5329	35420	78.0503
Boalia	33586	10193	8560	1947	305	179	172	4141	4313	25497	75.9156
Tanore	40708	19454	1546	2825	560	999	829	5284	6113	31497	77.3730
Godagari	63026	19052	4591	9524	781	494	1594	9931	11525	45967	72.9334
Bagha	41072	15196	3234	7919	409	584	119	6380	6499	33841	82.3943

 
